row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-035101,ghost_(among_us),4,Character,,,,,ゴースト（私たちの間）,,"[""among_us"",""hololive"",""hololive_english""]"
I70-035102,ghostring,4,Character,,,,,,,"[""ragnarok_online"",""ragnarok_masters"",""beatmania_iidx""]"
I70-035103,gigantamax_machamp,4,Character,,,,,キョダイマックスカイリキー,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_(anime)""]"
I70-035104,gilgamesh_(kyou),4,Character,,,,,,,"[""original"",""gundam"",""2026_fifa_world_cup""]"
I70-035105,gipple_(mahoujin_guruguru),4,Character,,,,,,,"[""mahoujin_guruguru"",""touhou"",""puyopuyo""]"
I70-035106,gregory_house,4,Character,,,,,グレゴリー・ハウス,,"[""house_m.d."",""touhou"",""adventure_time""]"
I70-035107,gundam_barbatos_lupus,4,Character,,,,,ガンダムバルバトスルプス,,"[""gundam"",""gundam_tekketsu_no_orphans"",""sd_gundam""]"
I70-035108,hackmon_(appmon),4,Character,,,,,ハックモン,,"[""digimon"",""digimon_universe:_appli_monsters"",""digimon_adventure""]"
I70-035109,haitai_(haitai_umita),4,Character,,,,,海太Umita,,"[""indie_virtual_youtuber"",""irasutoya"",""real_life""]"
I70-035110,hakone_yumoto,4,Character,,,,,箱根有基,,"[""binan_koukou_chikyuu_bouei-bu_love!""]"
I70-035111,hamazaki_risa,4,Character,,,,,浜崎リサ,,"[""imaizumin-chi_wa_douyara_gal_no_tamariba_ni_natteru_rashii""]"
I70-035112,hana_(yuta),4,Character,,,,,,,"[""original""]"
I70-035113,hanami_yuzuka,4,Character,,,,,葉波ゆずか,,"[""mahou_shoujo_nante_mou_ii_desukara."",""ooya-san_wa_shishunki"",""eromanga_sensei""]"
I70-035114,hannah_(neural_cloud),4,Character,,,,,ハンナ(ニューラルクラウド),,"[""girls'_frontline"",""girls'_frontline_neural_cloud"",""blue_archive""]"
I70-035115,harten_sieg_filbrio,4,Character,,,,,ハテン・ジーク・フィルブリオ,,"[""original""]"
I70-035116,hassan_of_the_shining_star_(fate),4,Character,,,,,耀星のハサン,,"[""fate/grand_order"",""fate_(series)"",""fate/strange_fake""]"
I70-035117,hayami_mari,4,Character,,,,,,,"[""kourin_tenshi_en_ciel_rena"",""mahou_senshi_(series)""]"
I70-035118,he_tian,4,Character,,,,,,,"[""19_tian"",""harry_potter_(series)"",""wizarding_world""]"
I70-035119,heather_(total_drama),4,Character,,,,,,,"[""total_drama""]"
I70-035120,heiwajima_kasuka,4,Character,,,,,kasuka老him,,"[""durarara!!"",""baccano!"",""etsusa_oohashi""]"
I70-035121,hera-is_(p&d),4,Character,,,,,ヘラ·イース,,"[""puzzle_&_dragons"",""comiket_85"",""love_live!""]"
I70-035122,herring_(azur_lane),4,Character,,,,,ヘリング(アズールレーン),,"[""azur_lane""]"
I70-035123,hewie,4,Character,,,,,ヒューイ,,"[""demento"",""resident_evil"",""capcom""]"
I70-035124,hibiki_du_ca,4,Character,hibiki_duca,hibiki duca,,,響ゆうか,,"[""nijigen_project"",""original"",""animal_(vocaloid)""]"
I70-035125,himemiya_karen,4,Character,,,,,姫宮華恋,,"[""make_heroine_ga_oo_sugiru!"",""evangelion:_2.0_you_can_(not)_advance"",""marvel""]"
I70-035126,hinamizawa_kurumi,4,Character,,,,,雛見沢くるみ,,"[""pygmalion._(group)"",""book_off"",""dragon_ball""]"
I70-035127,holy_alina,4,Character,"alina_gray_(holy),holy_alina_(magia_record)",alina gray (holy) | holy alina (magia record),,,ホーリーアリナ,,"[""magia_record:_mahou_shoujo_madoka_magica_gaiden"",""mahou_shoujo_madoka_magica""]"
I70-035128,honey_(space_dandy),4,Character,,,,,ハニー,,"[""space_dandy"",""cowboy_bebop"",""galaga""]"
I70-035129,hoshikawa_koharu,4,Character,,,,,星川こはる,,"[""amakano"",""amakano_~second_season~"",""amakano_2""]"
I70-035130,hoshino_char,4,Character,,,,,星乃シャロ,,"[""tsunderia"",""gundam"",""indie_virtual_youtuber""]"
I70-035131,hraesvelgr_(ff14),4,Character,,,,,,,"[""final_fantasy"",""final_fantasy_xiv""]"
I70-035132,ibuki_kouko,4,Character,,,,,伊吹公子,,"[""clannad"",""dango_daikazoku"",""kanon""]"
I70-035133,ichii_maina,4,Character,,,,,市井舞菜,,"[""oshi_ga_budoukan_itte_kuretara_shinu"",""fire_emblem"",""fire_emblem:_three_houses""]"
I70-035134,ichimaru_kohaku,4,Character,,,,,,,"[""uruwashi_no_yoi_no_tsuki"",""wizarding_world"",""yubisaki_to_renren""]"
I70-035135,ichimoku_ren,4,Character,,,,,一方ren,,"[""jigoku_shoujo"",""bokurano"",""elfen_lied""]"
I70-035136,ignatius_(fire_emblem),4,Character,ignis_(fire_emblem_if),ignis (fire emblem if),,,イグニス(FEif),,"[""fire_emblem"",""fire_emblem_fates"",""fire_emblem_cipher""]"
I70-035137,ike_eveland_(2nd_costume),4,Character,,,,,アイク・イーヴランド(私服),,"[""nijisanji"",""nijisanji_en"",""death_note""]"
I70-035138,inazuma_(yukata)_(kancolle),4,Character,,,,,電(浴衣),,"[""kantai_collection""]"
I70-035139,indomitable_(the_laid-back_navigator)_(azur_lane),4,Character,,,,,レイジー・ナビ,,[]
I70-035140,indra_(celebratory_attire)_(fate),4,Character,indra_(fgo_fes._2025)_(fate),indra (fgo fes. 2025) (fate),,,英霊祝装,,"[""fate/grand_order"",""fate_(series)"",""original""]"
I70-035141,inoue_kikuko,4,Character,,,,,井上喜久子,,"[""umamusume"",""clannad"",""touhou""]"
I70-035142,inugami_korone_(viking),4,Character,inugami_korone_(7th_costume),inugami korone (7th costume),,,,,"[""hololive"",""bunny_garden"",""elden_ring""]"
I70-035143,inugami_kotarou,4,Character,,,,,犬上小太郎,,"[""mahou_sensei_negima!"",""megami_magazine"",""idolmaster""]"
I70-035144,iron_(path_to_nowhere),4,Character,,,,,アイン,,"[""path_to_nowhere"",""original""]"
I70-035145,isoroku_(haifuri),4,Character,,,,,イソロク（ハフリ）,,"[""high_school_fleet"",""kantai_collection"",""girls_und_panzer""]"
I70-035146,ivy_(deadlock),4,Character,,,,,,,"[""deadlock_(game)"",""deltarune"",""domino's_pizza""]"
I70-035147,izumi_(racer),4,Character,,,,,イズミ（レーサー）,,"[""original""]"
I70-035148,jacklyn_(show_by_rock!!),4,Character,jacqueline_(show_by_rock!!),jacqueline (show by rock!!),,,ジャクリン,,"[""show_by_rock!!"",""arknights"",""azur_lane""]"
I70-035149,jail_scaglietti,4,Character,,,,,ジェイル・スカリエッティ,,"[""lyrical_nanoha"",""mahou_shoujo_lyrical_nanoha_strikers"",""mahou_shoujo_lyrical_nanoha""]"
I70-035150,james_potter,4,Character,,,,,ジェームズ・ポッター,,"[""harry_potter_(series)"",""wizarding_world"",""harry_potter_and_the_philosopher's_stone""]"
