row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-015551,lisa_(a_sobriquet_under_shade)_(genshin_impact),4,Character,,,,葉に隠れし芳名,,,"[""genshin_impact"",""2024_summer_olympics"",""horizon_(game)""]"
I70-015552,little_red_riding_hooded_mercenary,4,Character,,,,,赤ずきんの傭兵,,"[""project_moon"",""lobotomy_corporation"",""library_of_ruina""]"
I70-015553,makinohara_shouko,4,Character,,,,,牧之原翔子,,"[""seishun_buta_yarou"",""comiket_105"",""comiket_96""]"
I70-015554,medic_(sekaiju_4),4,Character,,,,,メディック（セカイジュ4）,,"[""sekaiju_no_meikyuu"",""sekaiju_no_meikyuu_4"",""sekaiju_no_meikyuu_1""]"
I70-015555,meninas_mcallon,4,Character,,,,,ミニーニャ・マカロン,,"[""bleach"",""bleach:_sennen_kessen-hen"",""bleach:_brave_souls""]"
I70-015556,misaka_kaori,4,Character,,,,,美坂香里,,"[""kanon"",""key_(company)"",""little_busters!""]"
I70-015557,mizutsune,4,Character,,,,,タマミツネ,,"[""monster_hunter_(series)"",""monster_hunter_rise"",""monster_hunter_x""]"
I70-015558,momoi_(winter)_(blue_archive),4,Character,,,,,才羽桃井(冬装),,"[""blue_archive"",""comiket_106"",""coca-cola""]"
I70-015559,mori_tatsuki,4,Character,,,,,森辰姫,,"[""assault_lily""]"
I70-015560,naraku_(senran_kagura),4,Character,,,,,奈楽(閃乱カグラ),,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_new_link""]"
I70-015561,nia_(ayanepuna),4,Character,,,,,,,"[""original""]"
I70-015562,ninamori_eri,4,Character,,,,ニナモリ・エリ,,,"[""flcl"",""comiket_88"",""daihatsu""]"
I70-015563,oichi_(sengoku_basara),4,Character,,,,,お市(戦国BASARA),,"[""sengoku_basara"",""gakuen_basara"",""capcom""]"
I70-015564,omega_(final_fantasy),4,Character,,,,,オメガ(FF),,"[""final_fantasy"",""final_fantasy_xiv"",""final_fantasy_v""]"
I70-015565,padme_amidala,4,Character,,,,,パドメ・アミダラ,,"[""star_wars"",""star_wars:_attack_of_the_clones"",""star_wars:_revenge_of_the_sith""]"
I70-015566,red_fox_(kemono_friends),4,Character,,,,,アカギツネ(けものフレンズ),,"[""kemono_friends"",""kemono_friends_3"",""kemono_friends_pavilion""]"
I70-015567,rengoku_(fate),4,Character,,,,,煉獄(Fate),,"[""fate/grand_order"",""fate_(series)"",""koha-ace""]"
I70-015568,rhein_kraft_(dream_successor)_(umamusume),4,Character,,,,,,,"[""umamusume"",""minecraft"",""blue_archive""]"
I70-015569,sakata_kintoki_(rider)_(fate),4,Character,sakata_kintoki_rider_(fate/grand_order),sakata kintoki rider (fate/grand order),,坂田金時(ライダー),,,"[""fate/grand_order"",""fate_(series)"",""fate/stay_night""]"
I70-015570,sakuya_reina,4,Character,,,,,咲夜レーナ,,"[""digimon"",""digimon_beatbreak"",""digimon_savers""]"
I70-015571,sera_(mega_man),4,Character,sera_(rockman_dash),sera (rockman dash),,,セラ,,"[""mega_man_(series)"",""mega_man_legends_(series)"",""mega_man_legends_2""]"
I70-015572,shiratori_aira_(transformed)_(dandadan),4,Character,,,,,,,"[""dandadan"",""alien_(series)"",""alien_vs._predator""]"
I70-015573,stylet,4,Character,,,,スティレット | スティレット(フレームアームズ・ガール),,,"[""frame_arms_girl"",""alice_gear_aegis"",""frame_arms""]"
I70-015574,sylus_(abyssal_sovereign)_(love_and_deepspace),4,Character,,,,,龙彻,,"[""love_and_deepspace"",""genshin_impact"",""path_to_nowhere""]"
I70-015575,talim,4,Character,,,,タリム,,,"[""soulcalibur"",""soulcalibur_iv"",""soulcalibur_ii""]"
I70-015576,toriyama_akira_(character),4,Character,,,,ろぼとりやま | トリボット | トリヤマロボ | ロボトリヤマ | 鳥山ロボ,,tori-bot | toribot,"[""dragon_ball"",""dragon_ball_z"",""dr._slump""]"
I70-015577,umeki_otoha,4,Character,,,,,梅木音葉,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_starlight_stage""]"
I70-015578,unown_h,4,Character,,,,,アンノーンH,,"[""pokemon"",""pokemon_(anime)"",""pokemon_(classic_anime)""]"
I70-015579,vivid_bad_squad_len,4,Character,,,,,,,"[""vocaloid"",""project_sekai"",""zozotown""]"
I70-015580,xiaomu,4,Character,,,,,小牟,,"[""namco_x_capcom"",""super_robot_wars"",""super_robot_wars_og_saga_mugen_no_frontier""]"
I70-015581,yamamoto_takeshi,4,Character,,,,,山本武,,"[""katekyo_hitman_reborn!"",""original"",""doctor_who""]"
I70-015582,yuju_(gfriend),4,Character,,,,,,,"[""gfriend"",""real_life"",""jujutsu_kaisen""]"
I70-015583,a_certain_sinclair_(project_moon),4,Character,,,,,,,"[""project_moon"",""limbus_company"",""blue_archive""]"
I70-015584,aizawa_azusa,4,Character,,,,,アズサ・アイザワ,,"[""slime_taoshite_300_nen_shiranai_uchi_ni_level_max_ni_nattemashita"",""majo_no_tabitabi"",""megami_magazine""]"
I70-015585,alice_(disney),4,Character,,,,,アリス(ディズニー),,"[""alice_in_wonderland_(disney)"",""disney"",""american_mcgee's_alice""]"
I70-015586,alice_walkure,4,Character,,,,,アリス・ワルキューレ,,"[""taima_seikou_alice""]"
I70-015587,amagami_yae,4,Character,,,,,甘神夜重,,"[""amagami-san_chi_no_enmusubi"",""go-toubun_no_hanayome"",""megami_magazine""]"
I70-015588,amemiya_sekira,4,Character,,,,せきらちゃん | 雨宮せきら,,,"[""original"",""beyblade"",""di_gi_charat""]"
I70-015589,amo_empool,4,Character,,,,,アモ(ガチアクタ),,"[""gachiakuta"",""chainsaw_man"",""boku_no_hero_academia""]"
I70-015590,asakura_neko,4,Character,,,,,朝倉音心,,"[""cytus"",""cytus_ii"",""muse_dash""]"
I70-015591,audie_(animal_crossing),4,Character,,,,モニカ(どうぶつの森),,,"[""animal_crossing"",""animal_crossing:_new_horizons"",""pokemon""]"
I70-015592,cappy_(mario),4,Character,,,,,キャッピー,,"[""mario_(series)"",""super_mario_odyssey"",""the_legend_of_zelda""]"
I70-015593,carleen_(alchemy_stars),4,Character,,,,カレン・ド・ソルラド,卡莲,,"[""alchemy_stars"",""minecraft"",""plants_vs._zombies""]"
I70-015594,cesario_(future_weaver)_(umamusume),4,Character,,,,,,,"[""umamusume"",""real_life"",""idolmaster""]"
I70-015595,chibi_totoro,4,Character,,,,,小トトロ,,"[""tonari_no_totoro"",""studio_ghibli"",""majo_no_takkyuubin""]"
I70-015596,chuchu_(kirby),4,Character,,,,,チュチュ(星のカービィ),,"[""kirby_(series)"",""kirby's_dream_land_3"",""kirby_64""]"
I70-015597,clavell_(pokemon),4,Character,,,,,クラベル校長,,"[""pokemon"",""pokemon_scarlet_and_violet"",""original""]"
I70-015598,code:_empress_(elsword),4,Character,,,,,コード：皇后（エルワード）,,"[""elsword"",""vocaloid"",""batman_(series)""]"
I70-015599,coquelicot_(sakura_taisen),4,Character,,,,,コクリコ,,"[""sakura_taisen"",""sakura_taisen_iii"",""sakura_taisen_v""]"
I70-015600,desscaras,4,Character,,,,,デスカラス,,"[""madan_no_ichi"",""jojo_no_kimyou_na_bouken"",""mairimashita!_iruma-kun""]"
