row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-044851,kotatsu-mazoku,1,Artist,kotatsu_muri_3,kotatsu muri 3,,,,,[]
I70-044852,masuyama_ryou,1,Artist,,,,,マヌヤマリオウ,,[]
I70-044853,seo_tatsuya,1,Artist,"illinois_tabako,teddy-plaza",illinois tabako | teddy-plaza,,,Seo Tatsuya,,[]
I70-044854,oyari_ashito,1,Artist,ooyari_ashito,ooyari ashito,,,オヤリ・アシート,,[]
I70-044855,niwarhythm,1,Artist,niwarizumu,niwarizumu,,,niwarhythm,,[]
I70-044856,miyagoe_yoshitsuki,1,Artist,,,,,ミヤゴーヨシツキ,,[]
I70-044857,ninahachi,1,Artist,miyukiyo,miyukiyo,,,,,[]
I70-044858,peso_(cheese_company),1,Artist,pesogiso,pesogiso,,,ペソ（チーズカンパニー）,,[]
I70-044859,chan_co,1,Artist,,,,,Chan Co,,[]
I70-044860,urushihara_satoshi,1,Artist,"/us,/su",/su | /us,,,urushihara atoshi,,[]
I70-044861,ulrich_(tagaragakuin),1,Artist,,,,,Ulrich（Tagaragakuin）,,[]
I70-044862,engo_(aquawatery),1,Artist,,,,,エンゴ（アクアワテリー）,,[]
I70-044863,riichu,1,Artist,,,,,リチュ,,[]
I70-044864,em_(totsuzen_no_hakike),1,Artist,em,em,,,em（トトゥゼンはハカケなし）,,[]
I70-044865,utano,1,Artist,,,,,ウタノ,,[]
I70-044866,fu-ta,1,Artist,,,,,fu-ta,,[]
I70-044867,yukimoto_shuuji_(gurigura),1,Artist,,,,,ゆくshuuji（gurigura）,,[]
I70-044868,kichihachi,1,Artist,kichi8,kichi8,,,キチハチ,,[]
I70-044869,pipi_(m1x_mix),1,Artist,"platunoy_787,m1x_mix",m1x mix | platunoy 787,,,,,[]
I70-044870,mudou_eichi,1,Artist,,,,,Mudou eichi,,[]
I70-044871,mota,1,Artist,,,,,モタ,,[]
I70-044872,kloah,1,Artist,,,,,クロア,,[]
I70-044873,moke_ro,1,Artist,mokerou,mokerou,,,モークロ,,[]
I70-044874,umanosuke,1,Artist,,,,,umanosuke,,[]
I70-044875,ikari_manatsu,1,Artist,,,,,イカリマナツ,,[]
I70-044876,kutan,1,Artist,,,,,クタン,,[]
I70-044877,kurikara,1,Artist,,,,,Kurikara,,[]
I70-044878,minakami_(flyingman555),1,Artist,agliecosystem,agliecosystem,,,ミナカミ（FlyingMan555）,,[]
I70-044879,reia_76,1,Artist,,,,,Reia 76,,[]
I70-044880,6_(yuchae),1,Artist,"stbuzel6,bungpa6,six_(fnrptal1010),nagato123",bungpa6 | nagato123 | six (fnrptal1010) | stbuzel6,,,6（ユチェ）,,[]
I70-044881,rinka_(qqqrinkappp),1,Artist,qqqrinkappp,qqqrinkappp,,,qqqrinkappp,,[]
I70-044882,aoshima,1,Artist,,,,,青島,,[]
I70-044883,nironiro,1,Artist,niro_(pixiv194231),niro (pixiv194231),,,ニロニロ,,[]
I70-044884,fuzichoco,1,Artist,fuji_choko,fuji choko,,,フジチココ,,[]
I70-044885,misumi_(macaroni),1,Artist,sinsihukunokonaka,sinsihukunokonaka,,,ミズミ（マカロニ）,,[]
I70-044886,mamerakkkkko,1,Artist,mame_rakko,mame rakko,,,Mamerakkkkko,,[]
I70-044887,minato_ojitan,1,Artist,minato_(ojitan_gozaru),minato (ojitan gozaru),,,港オジタン,,[]
I70-044888,sousouman,1,Artist,ken2325,ken2325,,,スーマン,,[]
I70-044889,kiritto,1,Artist,,,,,キリット,,[]
I70-044890,magukappu,1,Artist,umakatsuhai,umakatsuhai,,,Magukappu,,[]
I70-044891,spacezin,1,Artist,space_jin,space jin,,,Spacezin,,[]
I70-044892,tokkakyou,1,Artist,,,,,,,[]
I70-044893,hellandheaven,1,Artist,,,,,hellandheaven,,[]
I70-044894,sakuraba_yuuki,1,Artist,"personal_color,personal_color",personal color,,,さくらゆく,,[]
I70-044895,sakiyamama,1,Artist,,,,,サキヤママ,,[]
I70-044896,tandohark,1,Artist,,,,,タンドハーク,,[]
I70-044897,shengtian,1,Artist,quiet,quiet,,,シェンジアン,,[]
I70-044898,goma_(yoku_yatta_hou_jane),1,Artist,,,,,ゴマ（ヨクヤッタホウジェーン）,,[]
I70-044899,haimura_kiyotaka,1,Artist,kiyotaka_haimura,kiyotaka haimura,,,清川ha,,[]
I70-044900,papa_(shimeguru),1,Artist,,,,,パパ（shimeguru）,,[]
