row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-004401,dazai_osamu_(bungou_stray_dogs),4,Character,,,,太宰治(文豪ストレイドッグス),太宰治,Dazai,"[""bungou_stray_dogs"",""original"",""bungou_stray_dogs:_mayoi_inu_kaikitan""]"
I70-004402,kiryu_kazuma,4,Character,kiryuu_kazuma,kiryuu kazuma,,,桐生一馬,,"[""ryuu_ga_gotoku_(series)"",""ryuu_ga_gotoku_0"",""ryuu_ga_gotoku_1""]"
I70-004403,marcus_(reverse:1999),4,Character,,,,,マーカス(リバース:1999) | 重返未来马库斯 | 马库斯,,"[""reverse:1999"",""assassin's_creed_(series)"",""adachi_to_shimamura""]"
I70-004404,neon_(nikke),4,Character,,,,ネオン(NIKKE) | ネオン(勝利の女神:NIKKE),,네온(NIKKE),"[""goddess_of_victory:_nikke"",""neon_genesis_evangelion"",""nier:automata""]"
I70-004405,priestess_(goblin_slayer!),4,Character,,,,女神官(ゴブリンスレイヤー),女神官,,"[""goblin_slayer!"",""brown_dust_(series)"",""brown_dust_2""]"
I70-004406,rogue_(x-men),4,Character,,,,ローグ,,,"[""marvel"",""x-men"",""marvel_rivals""]"
I70-004407,choukai_kai_ni_(kancolle),4,Character,,,,,鳥海改二,,"[""kantai_collection"",""poptepipic"",""animal_crossing""]"
I70-004408,frieza,4,Character,freeza,freeza,,フリーザ | フリーザ様,,,"[""dragon_ball"",""dragon_ball_z"",""dragon_ball_super""]"
I70-004409,kurosaki_chitose,4,Character,,,,黒埼ちとせ,,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_starlight_stage""]"
I70-004410,ryne_waters,4,Character,"ryne_(ff14),ryne",ryne | ryne (ff14),,ミンフィリア | リーン(FF14),琳,,"[""final_fantasy"",""final_fantasy_xiv"",""pokemon""]"
I70-004411,urushibara_luka,4,Character,"lukako_(steins;gate),urushibara_ruka,rukako_(steins;gate)",lukako (steins;gate) | rukako (steins;gate) | urushibara ruka,,,漆原るか,,"[""science_adventure"",""steins;gate"",""steins;gate_0""]"
I70-004412,abukuma_kai_ni_(kancolle),4,Character,,,,,阿武隈改二,,"[""kantai_collection"",""gundam"",""bishoujo_senshi_sailor_moon""]"
I70-004413,baron_bunny_(genshin_impact),4,Character,baron_bunny,baron bunny,,ウサギ伯爵,兔兔伯爵,,"[""genshin_impact"",""pizza_hut"",""honkai_(series)""]"
I70-004414,kishinami_hakuno_(male),4,Character,"kishinami_(fate/extra),male_protagonist_(fate/extra)",kishinami (fate/extra) | male protagonist (fate/extra),,ザビ夫 | ザビ男,岸波白野,,"[""fate_(series)"",""fate/extra"",""fate/extra_ccc""]"
I70-004415,kogitsunemaru,4,Character,,,,,小狐三日 | 小狐丸,,"[""touken_ranbu"",""kantai_collection"",""pokemon""]"
I70-004416,cheval_grand_(grand_itineraire)_(umamusume),4,Character,,,,,,,"[""umamusume"",""pokemon"",""real_life""]"
I70-004417,kashino_(hot_springs_relaxation)_(azur_lane),4,Character,kashino_(after-bath_pleasure)_(azur_lane),kashino (after-bath pleasure) (azur lane),,湯上がりプレシュアタイム,温泉放松时间,,"[""azur_lane"",""senran_kagura"",""azur_lane:_slow_ahead""]"
I70-004418,momose_rio,4,Character,,,,,百瀬莉緒,,"[""idolmaster"",""idolmaster_million_live!"",""idolmaster_million_live!_theater_days""]"
I70-004419,sakura_miko_(school_uniform),4,Character,sakura_miko_(6th_costume),sakura miko (6th costume),,さくらみこ(制服),さくらみこ(セーラー服衣装),,"[""hololive"",""hololive_dev_is"",""hololive_english""]"
I70-004420,snom,4,Character,,,,ユキハミ,,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_scarlet_and_violet""]"
I70-004421,lauren_iroas,4,Character,,,,,ローレン・イロアス,,"[""nijisanji"",""nijisanji_gta"",""monitoring_(vocaloid)""]"
I70-004422,pamiat_merkuria_(azur_lane),4,Character,,,,クーちゃん | パーミャチ・メルクーリヤ | パーミャチ・メルクーリヤ(アズールレーン),水星纪念,,"[""azur_lane"",""azur_lane:_slow_ahead"",""jojo_no_kimyou_na_bouken""]"
I70-004423,shiba_tomoshibi,4,Character,,,,,司馬燈,,"[""assault_lily"",""real_life"",""blue_lock""]"
I70-004424,aikawa_megumi,4,Character,,,,逢川めぐみ,,,"[""heaven_burns_red"",""key_(company)"",""angel_beats!""]"
I70-004425,amazon_(dragon's_crown),4,Character,,,,アマゾン | アマゾン(ドラゴンズクラウン),,,"[""dragon's_crown"",""vanillaware"",""oboro_muramasa""]"
I70-004426,bao_the_whale,4,Character,bao_(vtuber),bao (vtuber),,,bao（vtuber）,,"[""indie_virtual_youtuber"",""cloud9"",""original""]"
I70-004427,galko,4,Character,gyaru-ko,gyaru-ko,,ギャル子 | ギャル子ちゃん,,,"[""oshiete!_galko-chan"",""dagashi_kashi"",""kantai_collection""]"
I70-004428,matikanefukukitaru_(rising_fortune)_(umamusume),4,Character,,,,,マチカネフクキタル(運気上昇☆幸福万来),,"[""umamusume"",""pokemon"",""among_us""]"
I70-004429,ranger_(ragnarok_online),4,Character,,,,,レンジャー,,"[""ragnarok_online"",""ragnarok_masters"",""ragnarok:_guild_masters""]"
I70-004430,zen'in_maki_(post-shibuya),4,Character,zen'in_maki_(post_shibuya),zen'in maki (post shibuya),,,禅院真希(涩谷事变后),,[]
I70-004431,asbel_lhant,4,Character,,,,アスベル | アスベル・ラント,,,"[""tales_of_(series)"",""tales_of_graces"",""tales_of_vesperia""]"
I70-004432,bottle_miku,4,Character,,,,ボトルミク,瓶MIKU,,"[""vocaloid"",""shinkai_shoujo_(vocaloid)"",""koi_wa_sensou_(vocaloid)""]"
I70-004433,caitlin_(pokemon),4,Character,cattleya_(pokemon),cattleya (pokemon),,カトレア | カトレア(トレーナー) | コクカト,,,"[""pokemon"",""pokemon_black_and_white"",""pokemon_diamond/pearl/platinum""]"
I70-004434,risotto_nero,4,Character,,,,リゾット・ネエロ,,,"[""jojo_no_kimyou_na_bouken"",""vento_aureo"",""diamond_wa_kudakenai""]"
I70-004435,sun_wukong,4,Character,,,,,孙悟空 | 孫悟空 | 悟空,,"[""journey_to_the_west"",""fate_(series)"",""fate/grand_order""]"
I70-004436,aa-12_(girls'_frontline),4,Character,aa-12_(girls_frontline),aa-12 (girls frontline),,AA-12(ドールズフロントライン),AA-12(少女前線),AA-12,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""girls'_frontline_neural_cloud""]"
I70-004437,mazaki_anzu,4,Character,tea_gardner,tea gardner,,,真崎杏子,,"[""yu-gi-oh!"",""yu-gi-oh!_duel_monsters"",""yu-gi-oh!_the_dark_side_of_dimensions""]"
I70-004438,thor_(marvel),4,Character,,,,マイティソー | マイティ・ソー,,Thor,"[""marvel"",""avengers_(series)"",""thor_(marvel)_(series)""]"
I70-004439,viviana_(arknights),4,Character,vivienne_(arknights),vivienne (arknights),,ヴィヴィアナ(アークナイツ),烛骑士 | 薇薇安娜,,"[""arknights"",""shikanoko_nokonoko_koshitantan"",""ambience_synesthesia""]"
I70-004440,yatogami_tohka,4,Character,yatogami_tooka,yatogami tooka,,やとがみとおか,夜刀神十香,,"[""date_a_live"",""date_a_live:_spirit_pledge"",""azur_lane""]"
I70-004441,azul_ashengrotto,4,Character,,,,アズール・アーシェングロット,,,"[""twisted_wonderland"",""disney_tsum-tsum"",""disney""]"
I70-004442,boota_(ttgl),4,Character,,,,,boota（ttgl）,,"[""tengen_toppa_gurren_lagann"",""neon_genesis_evangelion"",""kill_la_kill""]"
I70-004443,douki-chan_(douki-chan),4,Character,"douki-chan_(yomu_(sgt_epper)),office_lady_(yomu_(sgt_epper))",douki-chan (yomu (sgt epper)) | office lady (yomu (sgt epper)),,同期ちゃん,,,"[""ganbare_douki-chan"",""getsuyoubi_no_tawawa"",""original""]"
I70-004444,male_kiran_(fire_emblem),4,Character,"kiran_(male)_(fire_emblem),kiran_(fire_emblem)_(male)",kiran (fire emblem) (male) | kiran (male) (fire emblem),,,エクラ,,"[""fire_emblem"",""fire_emblem_heroes"",""fire_emblem_fates""]"
I70-004445,miyao_miya,4,Character,,,,,宮尾美也,,"[""idolmaster"",""idolmaster_million_live!"",""idolmaster_million_live!_theater_days""]"
I70-004446,natsuki_karin,4,Character,,,,花梨ギャラリー,夏色花梨,,"[""cevio"",""synthesizer_v"",""voiceroid""]"
I70-004447,ashveil_(honkai:_star_rail),4,Character,,,,,不死途,,"[""honkai_(series)"",""honkai:_star_rail"",""genshin_impact""]"
I70-004448,cure_sword,4,Character,,,,キュアソード,,,"[""dokidoki!_precure"",""precure"",""smile_precure!""]"
I70-004449,death_(entity),4,Character,,,,,死亡,,"[""original"",""hololive"",""hololive_english""]"
I70-004450,mp40_(girls'_frontline),4,Character,mp40_(girls_frontline),mp40 (girls frontline),,MP40(ドールズフロントライン),MP40(少女前線),,"[""girls'_frontline"",""kantai_collection"",""company_of_heroes""]"
