"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:15.6931538Z","0.005",,"302.766","261.305","15","671",,,,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:16.7660507Z","1.077","2.4576","303.148","261.195","15","670","63663.153","140232.486",,,,"21","32",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:17.8261156Z","2.137","2.1188","303.625","261.875","15","670","34871.45","17130.083",,,,"21","32",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:18.8901990Z","3.202","2.6615","303.945","261.91","15","673","34754.795","36315.762",,,,"21","32",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:19.9679101Z","4.279","1.8123","304.125","262.082","15","675","34315.319","35867.683",,,,"21","32",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:21.0334655Z","5.345","0.5499","304.406","262.285","19","688","15469.867","11.262",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:22.1017848Z","6.413","0","304.41","262.223","19","688","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:23.1744749Z","7.486","0","304.41","262.223","19","688","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:24.2546447Z","8.566","0","304.41","262.223","19","688","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:25.3368064Z","9.648","0","304.41","262.223","19","688","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:26.4154099Z","10.727","0","304.355","262.148","18","685","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:27.5755316Z","11.887","0","304.355","262.148","18","685","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S7-category-switch","2026-09-20T00:28:28.6501690Z","12.962","0","304.355","262.148","18","685","0","0",,,,"21","31",,,,"True"
