"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:39.8791801Z","0.004",,"316.07","262.52","17","683",,,,,,"21","31",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:40.9152425Z","1.04","0.2828","316.078","262.52","17","683","2376.305","666.948",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:41.9399599Z","2.065","0","316.078","262.52","17","685","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:42.9566463Z","3.082","0","316.078","262.52","17","685","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:43.9790116Z","4.104","0","316.078","262.52","17","685","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:44.9869338Z","5.112","0","316.047","262.469","16","682","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:45.9976106Z","6.123","0","316.047","262.469","16","682","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:47.0077977Z","7.133","0","316.047","262.469","16","682","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:48.0154944Z","8.141","0","316.047","262.469","16","682","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:49.0237777Z","9.149","0","316.047","262.469","16","682","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:50.0364398Z","10.161","0","316.113","262.594","19","691","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:51.0434679Z","11.169","0","316.113","262.594","19","691","0","0",,,,"21","30",,,,"True"
"B-AutoRender","S15-display-toggle","2026-09-20T00:30:52.0585171Z","12.184","0","316.113","262.594","19","691","0","0",,,,"21","30",,,,"True"
