"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S5-english-input","2026-09-20T00:27:38.5784018Z","0.004",,"298.773","257.207","15","664",,,,,,"21","30",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:39.6250128Z","1.05","1.3996","303.199","261.328","15","666","33372.476","72047.781",,,,"21","29",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:40.6418890Z","2.067","0.1921","303.25","261.34","15","668","16210.43","0",,,,"21","30",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:41.6503595Z","3.076","0","303.258","261.34","15","670","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:42.6628008Z","4.088","0","303.258","261.34","15","670","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:43.6682204Z","5.094","0","303.258","261.34","15","670","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:44.6741049Z","6.099","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:45.6825613Z","7.108","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:46.7025482Z","8.128","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:47.7094537Z","9.135","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:48.7271993Z","10.153","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:49.7430114Z","11.168","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S5-english-input","2026-09-20T00:27:50.7582616Z","12.184","0","303.203","261.266","14","667","0","0",,,,"21","31",,,,"True"
