"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:20.7669102Z","0.004",,"294.391","255.055","17","672",,,,,,"22","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:21.8058921Z","1.043","2.9138","296.551","256.172","17","674","32999.612","36356.745",,,,"21","30",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:22.8243731Z","2.062","1.3424","297.121","256.133","16","671","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:23.8459137Z","3.083","0","297.121","256.133","16","671","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:24.8531777Z","4.09","0","297.121","256.133","16","671","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:25.8602321Z","5.097","0","297.121","256.133","16","671","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:26.8688501Z","6.106","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:27.8816468Z","7.119","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:28.9020891Z","8.139","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:29.9220948Z","9.159","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:30.9327868Z","10.17","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:31.9538848Z","11.191","0","297.062","256.055","15","668","0","0",,,,"21","31",,,,"True"
"B-AutoRender","S4-japanese-input","2026-09-20T00:27:32.9619123Z","12.199","0","297.051","256.055","15","667","0","0",,,,"21","31",,,,"True"
