"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S2-idle","2026-09-20T00:25:54.7587613Z","0.004",,"265.48","234.043","20","665",,,,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:25:55.8028121Z","1.048","0","265.48","234.043","20","665","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:25:56.8143591Z","2.06","0","265.48","234.043","20","665","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:25:57.8189798Z","3.064","0","265.48","234.043","20","665","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:25:58.8281001Z","4.074","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:25:59.8372391Z","5.083","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:00.8583243Z","6.104","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:01.8661643Z","7.112","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:02.8735584Z","8.119","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:03.8949393Z","9.14","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:04.9047573Z","10.15","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:05.9249966Z","11.17","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:06.9395358Z","12.185","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:07.9468822Z","13.192","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:08.9670251Z","14.212","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:09.9759119Z","15.221","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:10.9835535Z","16.229","0","265.438","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:11.9918979Z","17.237","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:13.0041312Z","18.25","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:14.0140013Z","19.259","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:15.0201402Z","20.266","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:16.0279433Z","21.273","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:17.0351667Z","22.281","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:18.0480912Z","23.294","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:19.0568323Z","24.302","0","265.445","233.973","19","662","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:20.0669700Z","25.312","0","265.352","233.793","15","656","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:21.0739682Z","26.319","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:22.0830539Z","27.328","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:23.0913069Z","28.337","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:24.0968953Z","29.342","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:25.1066846Z","30.352","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:26.1139676Z","31.359","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:27.1268414Z","32.372","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:28.1340540Z","33.379","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:29.1457723Z","34.391","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:30.1591370Z","35.405","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:31.1669919Z","36.412","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:32.1741317Z","37.42","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:33.1816820Z","38.427","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:34.1900100Z","39.435","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:35.1977870Z","40.443","0","265.352","233.793","15","652","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:36.2039659Z","41.449","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:37.2230348Z","42.468","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:38.2291202Z","43.475","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:39.2353034Z","44.481","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:40.2428578Z","45.488","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:41.2520507Z","46.497","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:42.2717978Z","47.517","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:43.2801748Z","48.526","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:44.2862048Z","49.532","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:45.2968334Z","50.542","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:46.3177496Z","51.563","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:47.3237400Z","52.569","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:48.3327242Z","53.578","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:49.3407247Z","54.586","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:50.3469729Z","55.592","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:51.3551253Z","56.601","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:52.3673996Z","57.613","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:53.3761880Z","58.622","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:54.3852001Z","59.631","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
"B-AutoRender","S2-idle","2026-09-20T00:26:55.3934793Z","60.639","0","265.352","233.793","15","655","0","0",,,,"21","28",,,,"True"
