"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"B-AutoRender","S14-category-display","2026-09-20T00:30:22.1467669Z","0.004",,"315.938","262.629","19","683",,,,,,"21","30",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:23.1866358Z","1.044","0","315.938","262.629","19","683","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:24.2088073Z","2.066","0","315.938","262.629","19","683","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:25.2176769Z","3.075","0","315.938","262.629","19","683","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:26.2243291Z","4.082","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:27.2315369Z","5.089","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:28.2518279Z","6.109","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:29.2583032Z","7.116","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:30.2774906Z","8.135","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:31.2857321Z","9.143","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:32.2954181Z","10.153","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:33.3014586Z","11.159","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
"B-AutoRender","S14-category-display","2026-09-20T00:30:34.3096557Z","12.167","0","315.879","262.555","18","680","0","0",,,,"21","29",,,,"True"
