identity_key,candidate_cluster,candidate_state,human_intent,review_note
american_flag_bikini,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
american_flag_swimsuit,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
angel's_swimsuit_(idolmaster),GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
angel_leotard,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
aqua_bikini,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
aqua_bodysuit,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
aqua_leotard,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
aqua_male_swimwear,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
aqua_one-piece_swimsuit,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
argyle_bikini,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
asymmetrical_bikini,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
asymmetrical_bodysuit,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
asymmetrical_one-piece_swimsuit,GENERAL_ONLY|CLOTHING/EVERYDAY|SEXUALIZED_CLOTHING,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_SEXUALIZED_V69_BATCH1,,
