row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-000151,zuikaku_(kancolle),4,Character,zuikaku_(kantai_collection),zuikaku (kantai collection),,瑞鶴(艦これ) | 瑞鶴(艦隊これくしょん),年中瑞加賀祭 | 瑞鶴,,"[""kantai_collection"",""line_(naver)"",""lawson""]"
I70-000152,akatsuki_(kancolle),4,Character,akatsuki_(kantai_collection),akatsuki (kantai collection),,暁(艦これ) | 暁(艦隊これくしょん),暁,,"[""kantai_collection"",""youtube"",""original""]"
I70-000153,nishizumi_miho,4,Character,,,,あんこうチーム | みほあり | みほさお | みほまこ | みほまほ | みほゆか | みほマリ | みほ杏 | みほ桃 | エリみほ | カチュみほ | ケイみほ | ダーみほ | ミカみほ | ミホニウム | 絹みほ | 西住みほ | 西住サンド,主将&次期主将 | 西住姉妹 | 西住殿 | 隊長&次期隊長 | 隊長組,,"[""girls_und_panzer"",""girls_und_panzer_senshadou_daisakusen!"",""girls_und_panzer_motto_love_love_sakusen_desu!""]"
I70-000154,hoshiguma_yuugi,4,Character,hoshiguma_yugi,hoshiguma yugi,,,星熊勇仪 | 星熊勇儀,호시구마유기,"[""touhou"",""subterranean_animism"",""touhou_(pc-98)""]"
I70-000155,kaname_madoka_(magical_girl),4,Character,,,,,,,"[""mahou_shoujo_madoka_magica"",""mahou_shoujo_madoka_magica_(anime)"",""mahou_shoujo_madoka_magica:_hangyaku_no_monogatari""]"
I70-000156,gold_ship_(umamusume),4,Character,gold_ship,gold ship,,ゴゴゴーゴ・ゴールシ | ゴルシ | ゴールドシップ | ゴールドシップ(ウマ娘) | ポイントフラッグの2009 | 幼ゴルシ | 黙れば美人、喋ると奇人、走る姿は不沈艦,黄金船,,"[""umamusume"",""real_life"",""original""]"
I70-000157,akiyama_mio,4,Character,,,,,秋山澪,AkiyamaMio,"[""k-on!"",""k-on!_movie"",""suzumiya_haruhi_no_yuuutsu""]"
I70-000158,mononobe_no_futo,4,Character,,,,ふとっぱい | 布都どき者 | 布都もも,物部布都,모노노베노_후토,"[""touhou"",""ten_desires"",""touhou_(pc-98)""]"
I70-000159,shiki_eiki,4,Character,"/syx,sikieiki_yamaxanadu,shikieiki_yamaxanadu",/syx | shikieiki yamaxanadu | sikieiki yamaxanadu,,ヤマザナドゥ | 四季映姫・ヤマザナドゥ,四季映姫 | 四季映姬,시키에이키 | 시키에이키야마자나두,"[""touhou"",""touhou_(pc-98)"",""phantasmagoria_of_flower_view""]"
I70-000160,chihaya_anon,4,Character,,,,あのそよ,千早愛音 | 千早爱音,ansy,"[""bang_dream!"",""bang_dream!_it's_mygo!!!!!"",""girls_band_cry""]"
I70-000161,takanashi_kiara,4,Character,,,,小鳥遊キアラ | 絵ニックス,小鸟游琪亚拉,ArtsOfAshes | ArtsOfAsses | ArtsofAsh | KFPicasso | KiaraTakanashi | TakaMori | TakanashiKiara | kiara,"[""hololive"",""hololive_english"",""hololive_indonesia""]"
I70-000162,haruna_(kancolle),4,Character,haruna_(kantai_collection),haruna (kantai collection),,榛名(艦これ) | 榛名(艦隊これくしょん) | 榛名ちゃんマジ天使,榛名 | 榛名改二 | 榛名牛乳,,"[""kantai_collection"",""aoki_hagane_no_arpeggio"",""girls_und_panzer""]"
I70-000163,ayanami_rei,4,Character,,,,アヤナミレイ | アヤナミレイ(仮称) | ロング綾波 | 綾波レイ,凌波丽 | 黒波,AyanamiRei | Rei | ReiAyanami | Rei_Ayanami | evangelion_rei,"[""neon_genesis_evangelion"",""rebuild_of_evangelion"",""evangelion:_3.0+1.0_thrice_upon_a_time""]"
I70-000164,wriggle_nightbug,4,Character,,,,リグル | リグル・ナイトバグ,莉格露 | 莉格露·奈特巴格,리글 | 리글나이트버그,"[""touhou"",""imperishable_night"",""touhou_(pc-98)""]"
I70-000165,shanghai_doll,4,Character,,,,,上海人形,,"[""touhou"",""touhou_(pc-98)"",""imperishable_night""]"
I70-000166,onozuka_komachi,4,Character,,,,,小野冢小町 | 小野塚小町,오노즈카코마치,"[""touhou"",""cookie_(touhou)"",""touhou_(pc-98)""]"
I70-000167,phainon_(honkai:_star_rail),4,Character,,,,,ファイノン(スターレイル),,"[""honkai_(series)"",""honkai:_star_rail"",""honkai_impact_3rd""]"
I70-000168,sakura_miko,4,Character,,,,さくらみこ | みこめっと,四宮桜,miComet | miko_Art,"[""hololive"",""hololive_english"",""hololive_indonesia""]"
I70-000169,koharu_(blue_archive),4,Character,shimoe_koharu,shimoe koharu,,コハル | 下江コハル,小春,시모에코하루 | 코하루,"[""blue_archive"",""jujutsu_kaisen"",""original""]"
I70-000170,rem_(re:zero),4,Character,,,,レム | レム(リゼロ),蕾姆 | 雷姆,,"[""re:zero_kara_hajimeru_isekai_seikatsu"",""kono_subarashii_sekai_ni_shukufuku_wo!"",""fate_(series)""]"
I70-000171,zhongli_(genshin_impact),4,Character,shouri_(genshin_impact),shouri (genshin impact),,,女体化鍾離 | 鍾離 | 鍾離(原神) | 钟离,Morax | Rex_Lapis | Zhongli,"[""genshin_impact"",""mihoyo"",""honkai_(series)""]"
I70-000172,imaizumi_kagerou,4,Character,,,,,今泉影狼 | 影狼,이마이즈미카게로,"[""touhou"",""double_dealing_character"",""touhou_(pc-98)""]"
I70-000173,reze_(chainsaw_man),4,Character,,,,レゼ | レゼ(チェンソーマン),蕾塞,,"[""chainsaw_man"",""boku_no_hero_academia"",""hololive""]"
