row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-011501,marie_(kimono)_(splatoon),4,Marie（着物）,Marie（着物）,REVIEW_REQUIRED,AI監修：日本語公式表記の確証不足
I70-011502,meme_(me!me!me!),4,ミーム（ME!ME!ME!）,ミーム（ME!ME!ME!） | ミーム,REVIEW_REQUIRED,AI監修：既存候補が機械訳調のため要確認
I70-011503,ortho_shroud,4,オルト・シュラウド,オルト・シュラウド,ACCEPTED_AI,AI監修：既存日本語表記・作品文脈を確認
I70-011504,panther_chameleon_(kemono_friends),4,パンサーカメレオン,パンサーカメレオン | パンサーカメレオン(けものフレンズ),ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011505,pekora_(jashin-chan_dropkick),4,ぺこら,ぺこら | ぺこら(邪神ちゃんドロップキック),ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011506,red_(sygna_suit)_(pokemon),4,マジコスレッド,マジコスレッド,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011507,sekoshi_(some1else45),4,Sekoshi,Sekoshi,REVIEW_REQUIRED,AI監修：日本語名の確証不足
I70-011508,seychelles_(hetalia),4,セーシェル,セーシェル | セーちゃん,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011509,shidou_mariya,4,祇堂鞠也,祇堂鞠也 | 衹堂鞠也,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011510,sona_(cinnabus),4,Sona,Sona,REVIEW_REQUIRED,AI監修：日本語名の確証不足
I70-011511,tachibana_jun'ichi,4,橘純一,橘純一,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011512,talia_yang,4,タリア・ヤン,タリア・ヤン,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011513,tanaka_ichi,4,田中壱,田中壱,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011514,tokugawa_ieyasu_(sengoku_basara),4,徳川家康,徳川家康 | 徳川家康(戦国BASARA),ACCEPTED_AI,AI監修：作品公式名を確認
I70-011515,tsukuyomi_komoe,4,月詠小萌,月詠小萌,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011516,united_kingdom_(female)_(hetalia),4,アリス・カークランド,アリス・カークランド,ACCEPTED_AI,AI監修：既存日本語候補・作品文脈を確認
I70-011517,valtava,4,ヴァルダヴァ,ヴァルダヴァ,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011518,vittorio_veneto_(warship_girls_r),4,ヴィットリオ・ヴェネト,ヴィットリオ・ヴェネト | VV,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011519,yamashio_maru_(kancolle),4,山汐丸,山汐丸 | 山汐丸(艦これ),ACCEPTED_AI,AI監修：作品公式名を確認
I70-011520,yuki_miku_(2012),4,雪ミク2012,雪ミク2012,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011521,aether_sage_(elsword),4,エーテルセイジ,エーテルセイジ,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011522,akoya_matama,4,阿古屋真珠,阿古屋真珠,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011523,amulet_heart,4,アミュレットハート,アミュレットハート,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011524,arabian_oryx_(kemono_friends),4,アラビアオリックス,アラビアオリックス | アラビアオリックス(けものフレンズ),ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011525,archer_(summer_casual)_(fate),4,アーチャー（サマー・カジュアル）,アーチャー（サマー・カジュアル） | サマー・カジュアル,REVIEW_REQUIRED,AI監修：衣装名とキャラクター表記の公式対応を要確認
I70-011526,atlantic_puffin_(kemono_friends),4,ニシツノメドリ,ニシツノメドリ | パフィン,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011527,ayukawa_madoka,4,鮎川まどか,鮎川まどか,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011528,bartholomew_kuma,4,バーソロミュー・くま,バーソロミュー・くま,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011529,calamity_jane_(fate),4,カラミティ・ジェーン,カラミティ・ジェーン | カラミティ・ジェーン(Fate),ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011530,cortana,4,コルタナ,コルタナ,ACCEPTED_AI,AI監修：日本語版表記を確認
I70-011531,cowpens_(azur_lane),4,カウペンス,カウペンス,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011532,cucco,4,コッコ,コッコ,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011533,cuilein-anbar_(genshin_impact),4,カレイドアンバー,カレイドアンバー,REVIEW_REQUIRED,AI監修：日本語公式表記の確証不足
I70-011534,daring_heart_(umamusume),4,デアリングハート,デアリングハート | デアリングハート(ウマ娘),ACCEPTED_AI,AI監修：作品公式名を確認
I70-011535,deviljho,4,イビルジョー,イビルジョー,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011536,friede_(pokemon),4,フリード,フリード | フリード博士,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011537,hisanuma_sayu,4,久沼さゆ,久沼さゆ,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011538,hokma_(project_moon),4,ホクマー,ホクマー,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011539,inoue_toro,4,井上トロ,井上トロ,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011540,kay_faraday,4,一条美雲,一条美雲,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011541,kinomoto_touya,4,木之本桃矢,木之本桃矢,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011542,kiriha_(tsugumomo),4,桐葉,桐葉,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011543,kujo_tenn,4,九条天,九条天,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011544,le_temeraire_(azur_lane),4,ル・テメレール,ル・テメレール | ル・テメレール(アズールレーン),ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011545,lina_davis,4,リナ・デイヴィス,リナ・デイヴィス,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011546,lunch_(good)_(dragon_ball),4,ランチ（おとなしい人格）,ランチ（おとなしい人格） | 青髪ランチ | 黒髪ランチ,REVIEW_REQUIRED,AI監修：形態呼称の公式表記を要確認
I70-011547,mega_rayquaza,4,メガレックウザ,メガレックウザ,ACCEPTED_AI,AI監修：日本版公式名を採用
I70-011548,mugen_mochi,4,ムゲンもっち,ムゲンもっち,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011549,narberal_gamma,4,ナーベラル・ガンマ,ナーベラル・ガンマ | ナーベ,ACCEPTED_AI,AI監修：作品公式名を確認
I70-011550,richelieu_(fleuron_of_the_waves)_(azur_lane),4,リシュリュー（潮風のフルーロン）,リシュリュー（潮風のフルーロン） | 潮風のフルーロン,REVIEW_REQUIRED,AI監修：衣装名の公式対応を要確認
I70-011551,samurai_(final_fantasy),4,侍,侍,ACCEPTED_AI,AI監修：日本版ジョブ名を確認
I70-011552,serizawa_akane,4,芹沢茜,芹沢茜,ACCEPTED_AI,AI監修：既存日本語表記を確認
I70-011553,sheffy_(princess_connect!),4,シェフィ,シェフィ | シェフィ(プリコネ),ACCEPTED_AI,AI監修：作品公式名を確認
I70-011554,shirai_hinako,4,白井日菜子,白井日菜子,ACCEPTED_AI,AI監修：作品公式名を確認
