row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-005501,stalker_(ragnarok_online),4,チェイサー,チェイサー,ACCEPTED_AI,
I70-005502,trianne_(honkai:_star_rail),4,トリアン,トリアン,REVIEW_REQUIRED,要確認
I70-005503,ushiromiya_lion,4,右代宮理御,右代宮理御,ACCEPTED_AI,
I70-005504,zubat,4,ズバット,ズバット,ACCEPTED_AI,
I70-005505,apricot_the_lich,4,Apricot the Lich,Apricot the Lich,REVIEW_REQUIRED,要確認
I70-005506,doomguy,4,ドゥームガイ,ドゥームガイ | ドゥームスレイヤー,ACCEPTED_AI,
I70-005507,gundam_aerial,4,ガンダム・エアリアル,ガンダム・エアリアル | ガンダムエアリアル,ACCEPTED_AI,
I70-005508,kronie_(ouro_kronii),4,Kronie,Kronie,REVIEW_REQUIRED,要確認
I70-005509,makina_nakajima,4,マキナ・中島,マキナ・中島 | マキナ中島,ACCEPTED_AI,
I70-005510,nea_(chihuri),4,Nea,Nea,REVIEW_REQUIRED,要確認
I70-005511,pac-man,4,パックマン,パックマン,ACCEPTED_AI,
I70-005512,sananana_(cookie),4,SNNN姉貴,SNNN姉貴 | アイドルンバももか,REVIEW_REQUIRED,要確認
I70-005513,takasugi_shinsuke,4,高杉晋助,高杉晋助,ACCEPTED_AI,
I70-005514,corsola,4,サニーゴ,サニーゴ,ACCEPTED_AI,
I70-005515,fairy_maid_(touhou),4,メイド妖精,メイド妖精 | 妖精メイド,ACCEPTED_AI,
I70-005516,kushieda_minori,4,櫛枝実乃梨,櫛枝実乃梨,ACCEPTED_AI,
I70-005517,otomachi_una_(talkex),4,音街ウナ（Talk Ex）,音街ウナ（Talk Ex）,REVIEW_REQUIRED,要確認
I70-005518,ribombee,4,アブリボン,アブリボン,ACCEPTED_AI,
I70-005519,richelieu_(azur_lane),4,リシュリュー（アズールレーン）,リシュリュー | リシュリュー（アズールレーン）,ACCEPTED_AI,
I70-005520,atri,4,アトリ,アトリ | アトリ（ATRI）,ACCEPTED_AI,
I70-005521,chikuma_kai_ni_(kancolle),4,筑摩改二,筑摩改二,ACCEPTED_AI,
I70-005522,hatsushimo_kai_ni_(kancolle),4,初霜改二,初霜改二,ACCEPTED_AI,
I70-005523,phantom_(arknights),4,ファントム（アークナイツ）,ファントム（アークナイツ）,ACCEPTED_AI,
I70-005524,seelie_(genshin_impact),4,仙霊,仙霊,ACCEPTED_AI,
I70-005525,suzumura_sango,4,涼村さんご,涼村さんご,ACCEPTED_AI,
I70-005526,yesod_(project_moon),4,イェソド,イェソド,ACCEPTED_AI,
I70-005527,alisaie_leveilleur,4,アリゼー・ルヴェユール,アリゼー・ルヴェユール | アリゼー,ACCEPTED_AI,
I70-005528,amagi_hiiro,4,天城一彩,天城一彩,ACCEPTED_AI,
I70-005529,arima_senne,4,アリマセン,アリマセン,REVIEW_REQUIRED,要確認
I70-005530,bloom_poetry_(shining_nikki),4,Bloom Poetry,Bloom Poetry,REVIEW_REQUIRED,要確認
I70-005531,dobrynya_nikitich_(fate),4,ドブルイニャ・ニキチッチ,ドブルイニャ・ニキチッチ | ニキチッチ,ACCEPTED_AI,
I70-005532,ekubo_(mob_psycho_100),4,エクボ,エクボ,ACCEPTED_AI,
I70-005533,futaki_kanata,4,二木佳奈多,二木佳奈多,ACCEPTED_AI,
I70-005534,kuma_(human)_(persona_4),4,クマ（人間）,クマ（人間） | 熊田,ACCEPTED_AI,
I70-005535,laharl,4,ラハール,ラハール,ACCEPTED_AI,
I70-005536,monika_weisswind,4,モニカ・ヴァイスヴィント,モニカ・ヴァイスヴィント | モニカ,ACCEPTED_AI,
I70-005537,suzi_q,4,スージーQ,スージーQ,ACCEPTED_AI,
I70-005538,yukikaze_kai_ni_(kancolle),4,雪風改二,雪風改二,ACCEPTED_AI,
I70-005539,ayatsumugi_roka,4,綾紬芦花,綾紬芦花,ACCEPTED_AI,
I70-005540,chesed_(project_moon),4,ケセド,ケセド,ACCEPTED_AI,
I70-005541,elan_ceres,4,エラン・ケレス,エラン・ケレス,ACCEPTED_AI,
I70-005542,himemiya_tori,4,姫宮桃李,姫宮桃李,ACCEPTED_AI,
I70-005543,iris_(mega_man),4,アイリス（ロックマン）,アイリス（ロックマン） | アイリス,ACCEPTED_AI,
I70-005544,kaya_(blue_archive),4,不知火カヤ,不知火カヤ,ACCEPTED_AI,
I70-005545,koizumi_itsuki_(female),4,古泉一姫,古泉一姫,ACCEPTED_AI,
I70-005546,nightwing,4,ナイトウィング,ナイトウィング,ACCEPTED_AI,
I70-005547,protagonist_(pso2),4,主人公（PSO2）,主人公（PSO2） | 主人公,ACCEPTED_AI,
I70-005548,shirai_yuyu,4,白井夢結,白井夢結,ACCEPTED_AI,
I70-005549,spongebob_squarepants,4,スポンジ・ボブ,スポンジ・ボブ | スポンジボブ・スクエアパンツ,ACCEPTED_AI,
I70-005550,cecil_harvey,4,セシル・ハーヴィ,セシル・ハーヴィ,ACCEPTED_AI,
I70-005551,enomoto_noa,4,榎本のあ,榎本のあ,ACCEPTED_AI,
I70-005552,kuchinashi_dabi,4,口無荼毘,口無荼毘,ACCEPTED_AI,
I70-005553,loona_(helluva_boss),4,ルーナ,ルーナ | Loona,REVIEW_REQUIRED,要確認
I70-005554,lumen_(arknights),4,ルーメン（アークナイツ）,ルーメン（アークナイツ）,ACCEPTED_AI,
I70-005555,luo_binghe,4,洛冰河,洛冰河,REVIEW_REQUIRED,要確認
I70-005556,magical_sapphire,4,マジカルサファイア,マジカルサファイア,ACCEPTED_AI,
I70-005557,miyamori_aoi,4,宮森あおい,宮森あおい | みゃーもり,ACCEPTED_AI,
I70-005558,victoire_pisa_(umamusume),4,ヴィクトワールピサ（ウマ娘）,ヴィクトワールピサ（ウマ娘）,ACCEPTED_AI,
I70-005559,akagi_towa,4,紅城トワ,紅城トワ | トワ（プリキュア）,ACCEPTED_AI,
I70-005560,cilan_(pokemon),4,デント,デント | デント（ポケモン）,ACCEPTED_AI,
I70-005561,eiko_carol,4,エーコ・キャルオル,エーコ・キャルオル | エーコ,ACCEPTED_AI,
I70-005562,genetic_(ragnarok_online),4,ジェネティック,ジェネティック,ACCEPTED_AI,
I70-005563,hector_(fate),4,ヘクトール（Fate）,ヘクトール（Fate）,ACCEPTED_AI,
I70-005564,jururu,4,ジュルル,ジュルル,ACCEPTED_AI,
I70-005565,kanzaki_kaori,4,神裂火織,神裂火織 | 神裂,ACCEPTED_AI,
I70-005566,momomiya_ichigo,4,桃宮いちご,桃宮いちご,ACCEPTED_AI,
I70-005567,noelle_silva,4,ノエル・シルヴァ,ノエル・シルヴァ,ACCEPTED_AI,
I70-005568,venera-sama,4,ヴィニエイラ様,ヴィニエイラ様,ACCEPTED_AI,
I70-005569,hatsune_mikuo,4,初音ミクオ,初音ミクオ | ミクオ,ACCEPTED_AI,
I70-005570,hinata_(swimsuit)_(blue_archive),4,若葉ヒナタ（水着）,若葉ヒナタ（水着） | ヒナタ（水着）,ACCEPTED_AI,
I70-005571,houshou_marine_(businesswoman),4,宝鐘マリン（OL衣装）,宝鐘マリン（OL衣装） | 宝鐘マリン（OL）,ACCEPTED_AI,
I70-005572,noah_(xenoblade),4,ノア（ゼノブレイド3）,ノア（ゼノブレイド3） | ノア,ACCEPTED_AI,
I70-005573,rika_(m_k),4,Rika（m_k）,Rika（m_k）,REVIEW_REQUIRED,要確認
I70-005574,vei_(vtuber),4,Veibae,Veibae | Vei,REVIEW_REQUIRED,要確認
I70-005575,donald_duck,4,ドナルドダック,ドナルドダック,ACCEPTED_AI,
I70-005576,k/da_all_out_evelynn,4,K/DA ALL OUT イブリン,K/DA ALL OUT イブリン,REVIEW_REQUIRED,要確認
I70-005577,kama_(assassin)_(second_ascension)_(fate),4,カーマ（アサシン・第二再臨）,カーマ（アサシン・第二再臨）,REVIEW_REQUIRED,要確認
I70-005578,pan_yinhu,4,潘引壺,潘引壺,REVIEW_REQUIRED,要確認
I70-005579,sajou_ayaka_(fate/strange_fake),4,アヤカ・サジョウ,アヤカ・サジョウ,ACCEPTED_AI,
I70-005580,shin'you_(kancolle),4,神鷹（艦これ）,神鷹（艦これ） | 神鷹,ACCEPTED_AI,
I70-005581,tamamo_cat_(second_ascension)_(fate),4,タマモキャット（第二再臨）,タマモキャット（第二再臨）,REVIEW_REQUIRED,要確認
I70-005582,asia_argento,4,アーシア・アルジェント,アーシア・アルジェント,ACCEPTED_AI,
I70-005583,cure_passion,4,キュアパッション,キュアパッション,ACCEPTED_AI,
I70-005584,daiwa_scarlet_(casual)_(umamusume),4,ダイワスカーレット（私服）,ダイワスカーレット（私服）,REVIEW_REQUIRED,要確認
I70-005585,krile_mayer_baldesion_(ff5),4,クルル・マイア・バルデシオン,クルル・マイア・バルデシオン,ACCEPTED_AI,
I70-005586,nilou_(breeze_of_sabaa)_(genshin_impact),4,ニィロウ（東風はこぶ花の吐息）,ニィロウ（東風はこぶ花の吐息） | 東風はこぶ花の吐息,ACCEPTED_AI,
I70-005587,sakura_chiyono_o_(strength_in_full_bloom)_(umamusume),4,サクラチヨノオー（日下開山・花あかり）,サクラチヨノオー（日下開山・花あかり） | 日下開山・花あかり,ACCEPTED_AI,
I70-005588,toki_(school_uniform)_(blue_archive),4,飛鳥馬トキ（制服）,飛鳥馬トキ（制服）,ACCEPTED_AI,
I70-005589,zenobia_(fate),4,ゼノビア（Fate）,ゼノビア（Fate） | ゼノビア,ACCEPTED_AI,
I70-005590,kashima_(lawson)_(kancolle),4,鹿島（ローソン）,鹿島（ローソン） | ローソン鹿島,ACCEPTED_AI,
I70-005591,mukaido_manaka,4,向井戸まなか,向井戸まなか,ACCEPTED_AI,
I70-005592,nausicaa,4,ナウシカ,ナウシカ,ACCEPTED_AI,
I70-005593,salamence,4,ボーマンダ,ボーマンダ,ACCEPTED_AI,
I70-005594,yakishio_lemon,4,焼塩檸檬,焼塩檸檬,ACCEPTED_AI,
I70-005595,craft_lawrence,4,クラフト・ロレンス,クラフト・ロレンス | ロレンス,ACCEPTED_AI,
I70-005596,cure_berry,4,キュアベリー,キュアベリー,ACCEPTED_AI,
I70-005597,d_(nikke),4,D（勝利の女神：NIKKE）,D（勝利の女神：NIKKE） | D,ACCEPTED_AI,
I70-005598,fran_(ff12),4,フラン（FF12）,フラン（FF12）,ACCEPTED_AI,
I70-005599,klee_(blossoming_starlight)_(genshin_impact),4,クレー（琪花星燭）,クレー（琪花星燭）,REVIEW_REQUIRED,要確認
