row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-003501,sakata_nemuno,4,坂田ネムノ,坂田ネムノ | ネムノ,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003502,tanikaze_(kancolle),4,谷風（艦これ）,谷風 | 谷風（艦これ）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003503,varka_(genshin_impact),4,ファルカ,ファルカ,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003504,shigure_(hot_spring)_(blue_archive),4,間宵シグレ（温泉）,間宵シグレ（温泉）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003505,laevatain_(arknights),4,レーヴァテイン（エンドフィールド）,レーヴァテイン（エンドフィールド）,ACCEPTED_AI,Aliasと作品文脈を確認
I70-003506,lain_paterson,4,レイン・パターソン,レイン・パターソン,ACCEPTED_AI,既存日本語候補を確認
I70-003507,navi,4,ナビィ,ナビィ | ナビィ（ゼルダの伝説）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003508,starfire,4,スターファイヤー,スターファイヤー | スターファイアー,ACCEPTED_AI,既存日本語候補を確認
I70-003509,ankha_(animal_crossing),4,ナイル,ナイル | ナイル（どうぶつの森）,ACCEPTED_AI,Aliasと作品文脈を確認
I70-003510,kaiba_seto,4,海馬瀬人,海馬瀬人 | 海馬 | 瀬人,ACCEPTED_AI,既存候補と作品文脈を確認
I70-003511,shiraishi_tsumugi,4,白石紬,白石紬,ACCEPTED_AI,既存日本語候補を確認
I70-003512,rumi_(kpop_demon_hunters),4,ルミ（KPOPガールズ! デーモン・ハンターズ）,ルミ（KPOPガールズ! デーモン・ハンターズ）,ACCEPTED_AI,作品文脈を確認
I70-003513,mikko_(girls_und_panzer),4,ミッコ,ミッコ | ミッコ（GuP）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003514,azarin_(exs-tia),4,アザリン,アザリン,ACCEPTED_AI,既存日本語候補を確認
I70-003515,elizabeth_bathory_(fate/extra),4,エリザベート・バートリー,エリザベート・バートリー,ACCEPTED_AI,機械訳候補を退け作品名表記を確認
I70-003516,kuradoberi_jam,4,蔵土縁紗夢,蔵土縁紗夢,ACCEPTED_AI,既存日本語候補を確認
I70-003517,male_endministrator_(arknights),4,男管理人,男管理人,REVIEW_REQUIRED,日本語公式表記の追加確認が必要
I70-003518,beatrix_(granblue_fantasy),4,ベアトリクス,ベアトリクス | ベアトリクス（グラブル）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003519,cinnamiku,4,シナミク,シナミク | シナモンミク,ACCEPTED_AI,既存日本語候補を確認
I70-003520,froslass,4,ユキメノコ,ユキメノコ,ACCEPTED_AI,公式日本語名を確認
I70-003521,higuchi_kaede_(1st_costume),4,樋口楓（通常）,樋口楓（通常） | 樋口楓（冬制服）,ACCEPTED_AI,既存日本語候補を確認
I70-003522,mejiro_ryan_(umamusume),4,メジロライアン,メジロライアン | メジロライアン（ウマ娘）,ACCEPTED_AI,既存日本語候補を確認
I70-003523,shinonome_nano,4,東雲なの,東雲なの,ACCEPTED_AI,既存日本語候補を確認
I70-003524,aria_(robot)_(zenless_zone_zero),4,アリア（ゼンゼロ）,アリア（ゼンゼロ）,ACCEPTED_AI,既存日本語候補と作品文脈を確認
I70-003525,judgement_(helltaker),4,ジャッジメント,ジャッジメント | ジャッジメント（Helltaker）,ACCEPTED_AI,既存日本語候補を確認
I70-003526,anjou_naruko,4,安城鳴子,安城鳴子 | あなる,ACCEPTED_AI,既存日本語候補と作品文脈を確認
