row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-025001,brawly_(pokemon),4,トウキ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-025002,calem_(champion)_(pokemon),4,カルム(チャンピオン),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-025003,carla_j._luksic,4,カーラ・J・ルクシック,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025004,catherine_(conto),4,キャスちゃん,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025005,cecily_(konosuba),4,セシリー,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025006,chapayev_(the_captive_cavalier)_(azur_lane),4,縛られし白騎兵,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025007,chiba_yuzuki_(yukimoto_shuuji_(gurigura)),4,千葉結月,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025008,circe_(first_ascension)_(fate),4,circe (first ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-025009,daria_(shingeki_no_bahamut),4,ドロシー,次元の魔女・ドロシー,ACCEPTED_AI,manual chat curation selected reliable Japanese identity
I70-025010,dave_strider,4,デイブ・ストライダー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025011,domo-kun,4,どーもくん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025012,dragon_(monster_girl_encyclopedia),4,ドラゴン,ドラゴン(魔物娘図鑑),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025013,dynazenon_(character),4,ダイナゼノン,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025014,eater_(digimon),4,イーター,イーター(デジモン),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025015,ebiko_(vtuber),4,ebiko (vtuber),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-025016,effie_(street_fighter),4,エフィー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025017,eleonora_viltaria,4,エレオノーラ=ヴィルターリア,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025018,eleonore_giovanna_gassion,4,エレオノール・ジョヴァンナ・ガション,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025019,elizamon,4,エリザモン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025020,emilie_pfauenfeder,4,emilie pfauenfeder,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-025021,erdos_helia_(planar_armament:_warped_spacetime),4,erdos helia (planar armament: warped spacetime),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-025022,erich_von_rerugen,4,エーリッヒ・フォン・レルゲン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025023,feater_(dojo_star)_(arknights),4,feater (dojo star) (arknights),,REVIEW_REQUIRED,no reliable Japanese evidence
I70-025024,felicienne_(reverse:1999),4,费利西安,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025025,flurry_(animal_crossing),4,ゆきみ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-025026,fu_shun_(azur_lane),4,撫順(アズールレーン),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-025027,full_power_frieza,4,full power frieza,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-025028,fuyu_no_yoru_miku,4,冬の夜ミク,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025029,fuyuyama_asako_(kuse_(0201)),4,冬山あさこ,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-025030,gaomon,4,ガオモン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-025031,gina_wallace,4,gina wallace,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
