row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-018001,aradia_ravencroft,4,aradia ravencroft,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018002,asano_fuka,4,浅野風香,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018003,aseah_(project_moon),4,アセア,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018004,asuka_hina,4,飛鳥ひな,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018005,atoli_(.hack//),4,atoli (.hack//),,REVIEW_REQUIRED,no reliable Japanese evidence
I70-018006,behoimi,4,ベホイミ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018007,broccoli_(ohasi),4,ブロッコリー（オハシ）,,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-018008,chaos_aurora_(grimms_notes),4,カオス・オーロラ姫,カオス・オーロラ姫(グリムノーツ),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018009,chiester556,4,シエスタ556,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018010,ed-chan_(edkuroki),4,ed-chan (edkuroki),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018011,erenville,4,エレンヴィル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018012,europa_(fate),4,エウロペ,エウロペ(Fate),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-018013,evangelyne_(wakfu),4,エヴァンジェリン,エヴァンジェリン(Wakfu),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-018014,fenny_golden,4,ファニー・ゴールデン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018015,friedrich_carl_(azur_lane),4,フリードリヒ・カール,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018016,fujiki_maka,4,藤城真香,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018017,fukuyama_kenta,4,福山,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018018,fuyunagi_tsubasa,4,冬凪つばさ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018019,fuyutsuki_kouzou,4,冬月コウゾウ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018020,fyodor_dostoyevsky_(bungou_stray_dogs),4,フョードル・ドストエフスキー(文豪ストレイドッグス),,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
