row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-037001,sekaiju_no_meikyuu_1,3,世界樹の迷宮I,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037002,shuffle!,3,SHUFFLE!,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037003,pokemon_unite,3,Pokémon UNITE,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037004,unicorn_overlord,3,ユニコーンオーバーロード,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037005,monster_hunter_wilds,3,モンスターハンターワイルズ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037006,blade_&_soul,3,ブレイドアンドソウル,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037007,fate/unlimited_codes,3,Fate/unlimited codes,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037008,grand_theft_auto,3,グランド・セフト・オート,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037009,en'en_no_shouboutai,3,炎炎ノ消防隊,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037010,star_ocean:_till_the_end_of_time,3,スターオーシャン3 Till the End of Time,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037011,master_detective_archives:_rain_code,3,超探偵事件簿 レインコード,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037012,hataraku_maou-sama!,3,はたらく魔王さま！,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037013,perfect_cherry_blossom,3,東方妖々夢,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037014,guardian_tales,3,ガーディアンテイルズ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037015,yes!_precure_5_gogo!,3,Yes!プリキュア5GoGo!,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037016,final_fight,3,ファイナルファイト,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037017,owari_no_seraph,3,終わりのセラフ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037018,yagate_kimi_ni_naru,3,やがて君になる,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037019,dragon_quest_builders_2,3,ドラゴンクエストビルダーズ2,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037020,pokemon_the_series:_black_&_white,3,ポケットモンスター ベストウイッシュ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037021,magic_knight_rayearth,3,魔法騎士レイアース,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037022,pokemon_ultra_sun_and_ultra_moon,3,ポケットモンスター ウルトラサン・ウルトラムーン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037023,toji_no_miko:_kizamishi_issen_no_tomoshibi,3,刀使ノ巫女 刻みし一閃の燈火,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037024,kami_jigen_game_neptune_v,3,神次元ゲイム ネプテューヌV,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037025,saya_no_uta,3,沙耶の唄,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037026,doom_(series),3,DOOM,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037027,king's_raid,3,キングスレイド,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037028,magic:_the_gathering,3,マジック：ザ・ギャザリング,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037029,taimanin_yukikaze,3,対魔忍ユキカゼ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037030,armored_core_vi:_fires_of_rubicon,3,ARMORED CORE VI FIRES OF RUBICON,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037031,highschool_of_the_dead,3,学園黙示録 HIGHSCHOOL OF THE DEAD,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037032,getter_robo,3,ゲッターロボ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037033,guardians_of_the_galaxy,3,ガーディアンズ・オブ・ギャラクシー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037034,kirby_and_the_forgotten_land,3,星のカービィ ディスカバリー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037035,black_souls_2,3,BLACK SOULS II,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037036,aika_(series),3,AIKa,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037037,miraculous_ladybug,3,ミラキュラス レディバグ＆シャノワール,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037038,sen_to_chihiro_no_kamikakushi,3,千と千尋の神隠し,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037039,brand_new_animal,3,BNA ビー・エヌ・エー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037040,chiikawa,3,ちいかわ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037041,disneyland,3,ディズニーランド,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037042,halo_(series),3,Halo,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037043,fukumoto_mahjong,3,福本麻雀,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037044,mononoke_hime,3,もののけ姫,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037045,arms_(game),3,ARMS,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037046,"don't_say_""lazy""",3,"Don't say ""lazy""",,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037047,taimanin_rpgx,3,対魔忍RPGX,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037048,yofukashi_no_uta,3,よふかしのうた,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037049,flcl,3,フリクリ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037050,shin_megami_tensei_v,3,真・女神転生V,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037051,grandia,3,グランディア,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037052,kamen_rider_w,3,仮面ライダーW,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037053,square_enix,3,スクウェア・エニックス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037054,charlotte_(anime),3,Charlotte,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037055,little_witch_nobeta,3,リトルウィッチノベタ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037056,tenchi_muyou!,3,天地無用!,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037057,moomin,3,ムーミン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037058,the_owl_house,3,アウルハウス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037059,hacka_doll,3,ハッカドール,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037060,top_wo_nerae!_(series),3,トップをねらえ！,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037061,million_arthur_(series),3,ミリオンアーサー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037062,unfinished_dream_of_all_living_ghost,3,東方獣王園,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037063,another_eidos-r,3,龍脈のアナザーエイドスR,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037064,chrono_cross,3,クロノ・クロス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037065,virtuareal,3,VirtuaReal,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037066,idol_wars,3,アイドルうぉーず,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037067,mazinger_(series),3,マジンガーシリーズ,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037068,cthulhu_mythos,3,クトゥルフ神話,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037069,dramatical_murder,3,DRAMAtical Murder,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037070,touhou_cannonball,3,東方キャノンボール,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037071,choujikuu_yousai_macross,3,超時空要塞マクロス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037072,monster_musume_no_iru_nichijou_online,3,モンスター娘のいる日常オンライン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037073,aquarion_(series),3,アクエリオン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037074,zoids,3,ゾイド,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037075,chromashift,3,ChromaShift,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037076,sono_hanabira_ni_kuchizuke_wo,3,その花びらにくちづけを,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037077,shadowverse:_worlds_beyond,3,Shadowverse: Worlds Beyond,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037078,curiosities_of_lotus_asia,3,東方香霖堂,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037079,kage_no_jitsuryokusha_ni_naritakute!,3,陰の実力者になりたくて！,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037080,dark_souls_ii,3,DARK SOULS II,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037081,sewayaki_kitsune_no_senko-san,3,世話やきキツネの仙狐さん,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037082,journey_to_the_west,3,西遊記,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037083,merc_storia,3,メルクストーリア,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037084,bishoujo_senshi_sailor_moon_r,3,美少女戦士セーラームーンR,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037085,crave_saga,3,クレイヴ・サーガ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037086,world_is_mine_(vocaloid),3,ワールドイズマイン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037087,esse_series,3,Esseシリーズ,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037088,naruto:_the_last,3,THE LAST -NARUTO THE MOVIE-,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037089,sister_princess,3,シスター・プリンセス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037090,digimon_adventure_02,3,デジモンアドベンチャー02,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037091,snowbreak:_containment_zone,3,スノウブレイク：禁域降臨,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037092,mega_man_x_dive,3,ロックマンX DiVE,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037093,animal_crossing:_new_horizons,3,あつまれ どうぶつの森,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037094,miku_symphony_(vocaloid),3,初音ミクシンフォニー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037095,sonic_the_hedgehog_(classic),3,ソニック・ザ・ヘッジホッグ（クラシック）,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037096,mahou_shoujo_madoka_magica_movie_1_&_2,3,劇場版 魔法少女まどか☆マギカ［前編］始まりの物語／［後編］永遠の物語,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037097,choukou_taisen_escalation_heroines,3,超昂大戦,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037098,sengoku_musou,3,戦国無双,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037099,uta_no_prince-sama,3,うたの☆プリンスさまっ♪,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-037100,line_(naver),3,LINE,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-037101,turn_a_gundam,3,∀ガンダム,,ACCEPTED_AI,established/common Japanese title or official rendering
