row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-031501,saffron_(flower_knight_girl),4,サフラン,サフラン(花騎士),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031502,saika_magoichi_(sengoku_basara),4,雑賀孫市,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031503,sakura_rin,4,桜リン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031504,sakura_soyoru_(miyayoki),4,佐倉双夜,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-031505,sakuraba_himari_(magister),4,ひまりちゃん,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-031506,sakurada_shiro_(royal)_(hy_plus),4,sakurada shiro (royal) (hy plus),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031507,sanada_yukimura_(hyakka_ryouran),4,真田幸村,真田幸村(百花繚乱),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031508,santalla_(arknights),4,サンタラ,サンタラ(アークナイツ),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031509,saotome_hibiki,4,saotome hibiki,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031510,sapphicneko_(sapphicneko),4,sapphicneko (sapphicneko),,REVIEW_REQUIRED,no reliable Japanese evidence
I70-031511,sasha_(sennen_sensou_aigis),4,幻惑の魔術師サーシャ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031512,satsuki_(quiz_magic_academy),4,サツキ（クイズマジックアカデミー）,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031513,sawa_sudachi,4,佐和月出里,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031514,sawatari_shizuku,4,沢渡•雫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031515,scp-1471,4,scp-1471,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031516,shadow_yousuke,4,陽介の影,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031517,sheska_(girls_und_panzer),4,ツェスカ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031518,shikishima_krile,4,敷島クルル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031519,shimotsuki_miri,4,霜月ミリ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031520,shin_(sakoku_(oyatsu3ji_)),4,shin (sakoku (oyatsu3ji )),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031521,shinohara_asuma,4,シノハラ・アスマ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031522,shinokami_xatiii,4,shinokami xatiii,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031523,shiraishi_urara,4,白石うらら,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031524,shisui_kiki_(2nd_costume),4,shisui kiki (2nd costume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031525,shogun_1_(sekaiju),4,若将軍,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031526,shrenne_(project_moon),4,シュレンヌ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031527,shun'ei,4,シュンエイ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031528,shura_(granblue_fantasy),4,シュラ(グラブル),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031529,silver_wolf_(cat-maid_ensemble)_(honkai:_star_rail),4,silver wolf (cat-maid ensemble) (honkai: star rail),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031530,silver_wolf_(galaxy_store)_(honkai:_star_rail),4,銀狼(Galaxyコラボ衣装),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-031531,siri_jay,4,siri jay,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031532,sizz_flair,4,シズフレアー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031533,sizzlesjellyqueen,4,sizzlesjellyqueen,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031534,skilled_lookouts_(kancolle),4,熟練見張員,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-031535,snowy_ballad_(infinity_nikki),4,雪原の叙事詩,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031536,solar_flare_(plants_vs._zombies),4,solar flare (plants vs. zombies),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031537,solulu,4,ソルル,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031538,sophie_(cry_of_fear),4,sophie (cry of fear),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031539,sorcerer_rogier,4,魔術師ロジエ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031540,sothis_(young)_(winter)_(fire_emblem),4,sothis (young) (winter) (fire emblem),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031541,star_saber_(transformers),4,スターセイバー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031542,stella_(sound_horizon),4,スタダ子,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031543,straight_cougar,4,ストレートクーガー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031544,strawberry-chan,4,イチゴちゃん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031545,suee,4,スイ(DJMAX),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031546,sugarfly_cookie,4,sugarfly cookie,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031547,suwa_koutarou,4,諏訪洸太郎,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031548,suzakuin_tsubaki,4,朱雀院椿,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031549,sweet_ann,4,甘いアン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031550,tac-50_(girls'_frontline),4,TAC-50(ドールズフロントライン),,REVIEW_REQUIRED,romanized handle plus generated qualifier
I70-031551,tachibana_isana,4,橘勇魚,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031552,tachibana_kyouko_(suzumiya_haruhi),4,橘京子,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031553,tachikawa_nobuo,4,立川信夫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031554,tadakichi-san,4,忠吉さん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031555,tairitsu_(reunion)_(arcaea),4,tairitsu (reunion) (arcaea),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031556,takagi_wataru_(meitantei_conan),4,高木渉,高木渉(名探偵コナン),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031557,takasaki_chidori,4,考崎千鳥,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031558,takechi_zuizan_(fate),4,武市瑞山,武市瑞山(Fate),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031559,tamaki_(senran_kagura),4,珠姫(閃乱カグラ),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-031560,tanezawa_mamori_(rouka),4,tanezawa mamori (rouka),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031561,tanino_gimlet_(casual)_(umamusume),4,tanino gimlet (casual) (umamusume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031562,temjin,4,テミン,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031563,theodora_(fire_emblem),4,セオドラ,セオドラ(FE万紫千紅),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031564,thirteen_(boku_no_hero_academia),4,thirteen (boku no hero academia),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-031565,thrud_(swimsuit_assassin)_(fate),4,スルーズ(水着),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-031566,tiana_(throtem),4,tiana (throtem),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031567,touma_saya,4,トウマサヤ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031568,tsuchimikado_natsume,4,土御門夏目,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031569,tsukishiro_mina,4,月城ミーナ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031570,tsukumo_kotomi,4,九十九琴海,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031571,tsunashi_ryunosuke,4,十龍之介,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031572,tung_tung_tung_sahur,4,トゥントゥントゥンサフール,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031573,una_(pochincoff),4,ウナ（ポチンコフ）,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-031574,unasaka_miri,4,海坂ミリ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031575,unicorn_(a_dream_of_pure_vows)_(azur_lane),4,純白なる夢の誓い,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-031576,unryuu_(azur_lane),4,雲龍(アズールレーン),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-031577,usuwa_suu,4,稀羽すう,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031578,v.v.,4,v.v.,,REVIEW_REQUIRED,no reliable Japanese evidence
I70-031579,v/v,4,v/v,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-031580,vajra_(macross),4,バジュラ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-031581,vane_(halloween)_(granblue_fantasy),4,ベイン（ハロウィーン）（グランブルーファンタジー）,,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
