row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-012001,rokurou_rangetsu,4,ロクロウ,ロクロウ・ランゲツ,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012002,sabi_(pokemon),4,ワサビ(トレーナー),ワサビ(ポケモン),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012003,sasaki_fuuka,4,佐々木風夏,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012004,siegfried_(granblue_fantasy),4,ジークフリート,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012005,super_sailor_jupiter,4,スーパーセーラーヴィーナス,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012006,suzushima_arisu,4,珠洲島有栖,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012007,tamura_yukari,4,たむらゆかり,田村ゆかり,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012008,thomas_edison_(fate),4,トーマス・エジソン(Fate),,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012009,triela,4,トリエラ,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012010,unown_o,4,アンノーンO,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012011,ushijima_wakatoshi,4,牛島若利,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012012,vanilla_(eden_(shiroki_yuutsu)),4,vanilla (eden (shiroki yuutsu)),,REVIEW_REQUIRED,no reliable Japanese candidate in compact evidence
I70-012013,vayne_(league),4,ヴェイン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012014,vista-tan,4,Vistaたん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012015,yanagi_nina,4,柳仁奈,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012016,yukihana_lamy_(cyber),4,yukihana lamy (cyber),,REVIEW_REQUIRED,no reliable Japanese candidate in compact evidence
I70-012017,agnes_digital_(fanatic_jiangshi)_(umamusume),4,愛麗♡キョンシー,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-012018,ayazaki_shizuku,4,綾崎雫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012019,butler_(zenless_zone_zero),4,バトラー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012020,cap'n_cuttlefish,4,アタリメ司令,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012021,chrono_harlaown,4,クロノ・ハラオウン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012022,common_vampire_bat_(kemono_friends),4,ナミチスイコウモリ,ナミチスイコウモリ(けものフレンズ),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012023,earth-chan,4,アースちゃん,地球ちゃん,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-012024,fuyu_(blue_archive),4,若狭フユ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-012025,genis_sage,4,ジーニアス・セイジ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
