row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-069001,irigoma_(jikabi_baisen),1,irigoma (jikabi baisen),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069002,isawo_(lucanus19),1,isawo (lucanus19),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069003,ishihara_saika,1,ishihara saika,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069004,ishino_satoshi,1,ishino satoshi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069005,isobee,1,isobee,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069006,iyutani,1,iyutani,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069007,jeifier_(korfiorano01),1,jeifier (korfiorano01),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069008,jia_redian_ruzi_ruzi,1,jia redian ruzi ruzi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069009,jiangyueegoshi,1,jiangyueegoshi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069010,jqhnharqld,1,jqhnharqld,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069011,junekun,1,junekun,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069012,ka11_ca,1,ka11 ca,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069013,kaien_advance,1,kaien advance,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069014,kajiwara_3,1,kajiwara 3,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069015,kakutasu_(akihiron_cactus),1,kakutasu (akihiron cactus),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069016,kamekichi_(kamekiti),1,kamekichi (kamekiti),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069017,kanzaki_karuna,1,kanzaki karuna,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
