row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-071001,moriyama_a,1,moriyama a,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071002,moshiwa_(indigollite),1,moshiwa (indigollite),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071003,mroczniak_(gloomy_chuu),1,mroczniak (gloomy chuu),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071004,mugi0913,1,mugi0913,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071005,muhut,1,muhut,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071006,mukae_gou,1,mukae gou,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071007,mukago_(mukagomumumu),1,mukago (mukagomumumu),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071008,murasaki-yuri,1,murasaki-yuri,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071009,nagasode_(nagasode0123),1,nagasode (nagasode0123),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071010,nagura_shiro,1,nagura shiro,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071011,nakamobu,1,nakamobu,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071012,namoku_(namottttt),1,namoku (namottttt),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071013,nanamo_(002a),1,nanamo (002a),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071014,naoya_ohtani,1,naoya ohtani,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071015,narukami_ginryuu,1,narukami ginryuu,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071016,nekohanemocha,1,nekohanemocha,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071017,nerorigogo,1,nerorigogo,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071018,nesskain,1,nesskain,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071019,neulrain,1,neulrain,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071020,nichaku,1,nichaku,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071021,niii,1,niii,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071022,nikukaiq,1,nikukaiq,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071023,niwashi_(yuyu),1,niwashi (yuyu),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071024,nm_shirasu,1,nm shirasu,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071025,nosir_onadat,1,nosir onadat,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071026,notaventura,1,notaventura,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071027,ohichi16,1,ohichi16,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-071028,omisodesuyo,1,omisodesuyo,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
