row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-080001,nocta_felis,1,nocta felis,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080002,noie_(neunteedelstein),1,noie (neunteedelstein),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080003,nokataro,1,nokataro,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080004,nomeshi,1,nomeshi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080005,numahana,1,numahana,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080006,nutori_manga,1,nutori manga,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080007,nyas0123,1,nyas0123,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080008,o_ssion,1,o ssion,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080009,obanyaki,1,obanyaki,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080010,ogadenmon,1,ogadenmon,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080011,ohagi_0909,1,ohagi 0909,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080012,okima_udo,1,okima udo,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080013,omnisucker,1,omnisucker,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080014,ong_doi,1,ong doi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080015,ongsik,1,ongsik,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080016,ooba,1,ooba,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080017,orion-m,1,orion-m,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080018,otarc,1,otarc,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080019,otoboke-san,1,otoboke-san,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080020,page_(page1555),1,page (page1555),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080021,peke_(pekeiscat),1,peke (pekeiscat),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080022,pelicana,1,pelicana,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080023,pikara,1,pikara,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080024,pingfan_de_mao,1,pingfan de mao,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080025,pinkjoe,1,pinkjoe,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080026,piroaki,1,piroaki,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080027,piyopiyomaru_(piyo8823),1,piyopiyomaru (piyo8823),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080028,plushkaiju,1,plushkaiju,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080029,pobotto,1,pobotto,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080030,pokki_(sue_eus),1,pokki (sue eus),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080031,ponsu_(ponzuxponzu),1,ponsu (ponzuxponzu),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080032,poscorn617,1,poscorn617,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080033,ppot,1,ppot,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080034,puti_tomato19,1,puti tomato19,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080035,qiao2121,1,qiao2121,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080036,qing_(sankakuosushi),1,qing (sankakuosushi),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080037,qingxi_emoji,1,qingxi emoji,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080038,r.da12,1,r.da12,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080039,radlionheart,1,radlionheart,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080040,rae_(hexedwithluck),1,rae (hexedwithluck),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080041,rain_re_a,1,rain re a,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080042,rainli,1,rainli,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080043,rainyazurehoodie,1,rainyazurehoodie,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080044,rakara11_(rakkarts),1,rakara11 (rakkarts),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080045,ray_mil68,1,ray mil68,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080046,razaras,1,razaras,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080047,rei_kazami,1,rei kazami,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080048,riko_(m_momomo28),1,riko (m momomo28),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080049,rimmybone,1,rimmybone,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080050,ronm_nena,1,ronm nena,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080051,royalbunny003,1,royalbunny003,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080052,royo21294110,1,royo21294110,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080053,ruaruayana,1,ruaruayana,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080054,ruha_(ruha12haru),1,ruha (ruha12haru),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-080055,ruiten,1,ruiten,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
