row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-016501,erina_(rabi-ribi),4,エリナ,エリナ(Rabi-Ribi),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016502,exostrider_(wuthering_waves),4,隧者,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-016503,female_titan,4,女型の巨人,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-016504,gilzaren_iii,4,ギルザレンIII世,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016505,hagimura_suzu,4,萩村スズ,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016506,hakos_baelz_(casual),4,ハコス・ベールズ(私服),ハコス・ベールズ(私服衣装),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016507,hanabi_(senran_kagura),4,華毘,華毘(閃乱カグラ),ACCEPTED_AI,selected from search+candidate agreement
I70-016508,haru_(tsuritama),4,ハル,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016509,hawkeye_(seiken_densetsu_3),4,ホークアイ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016510,ichinose_hotaru,4,一之瀬蛍,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016511,igor_(reverse:1999),4,igor (reverse:1999),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-016512,inner_moka,4,裏萌香,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016513,jacky_(greekceltic),4,jacky (greekceltic),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016514,kamen_rider_double_(cyclonejoker),4,サイクロンジョーカー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016515,kamen_rider_ex-aid,4,エグゼイド,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016516,kurame,4,kurame,,REVIEW_REQUIRED,no reliable Japanese evidence
I70-016517,lewis_(girls'_frontline),4,ルイス,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016518,li_xingke,4,li xingke,,REVIEW_REQUIRED,no reliable Japanese evidence
I70-016519,madobe_nanami,4,窓辺ななみ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016520,maki_(pajamas)_(blue_archive),4,小塗マキ(パジャマ),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016521,marin_(ragnarok_online),4,marin (ragnarok online),,REVIEW_REQUIRED,machine-like or identity-mismatched wording
I70-016522,mega_chesnaught,4,メガブリガロン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016523,mega_mewtwo_y,4,メガミュウツー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016524,meisho_doto_(dot-o'-lantern)_(umamusume),4,デイズ・イン・ア・フラッシュ,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-016525,miria_(iriam),4,ミリア(IRIAM),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016526,misumi_aoi,4,三角葵,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016527,nagisa_akane,4,渚茜,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-016528,natsuki_mikuru,4,夏樹みくる,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016529,nijou_aki,4,二条秋,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016530,oguri_cap_(cinderella_gray)_(umamusume),4,シンデレラグレイ(ウマ娘),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016531,okinawa_habu_(kemono_friends),4,ハブ(けものフレンズ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016532,okiura_mizuki,4,沖浦みずき,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016533,olu_mel,4,オル・メル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016534,orochi_(youkai_watch),4,オロチ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016535,pomudachi_(pomu_rainpuff),4,ぽむ達,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016536,princess_daisy_(swimwear)_(mario_kart_world),4,princess daisy (swimwear) (mario kart world),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016537,q_(control),4,Q（コントロール）,,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016538,raging_bolt,4,タケルライコ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016539,raising_heart_(exceed_mode),4,エクシードモード,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016540,randall_boggs,4,ランドール・ボッグス,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016541,red_engineer_(tf2),4,red engineer (tf2),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016542,red_medic_(tf2),4,red medic (tf2),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016543,reiji_(gundam_bf),4,レイジ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016544,rina_(kemurikusa),4,りな(ケムリクサ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016545,rinne_(rinrinne),4,りんりんね美術館,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016546,rurun_rururica,4,ルールル美術館,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016547,ryoumen_sukuna_(second_possession)_(jujutsu_kaisen),4,宿傩(十影),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-016548,sakamoto_taro,4,坂本太郎(SAKAMOTODAYS),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016549,sakayori_iroha_(ray),4,sakayori iroha (ray),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016550,serika_(idol)_(blue_archive),4,黒見セリカ(アイドル),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016551,seshima_rui,4,瀬島るい,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016552,shellos,4,カラナクシ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016553,shiro_(fire_emblem),4,シノノメ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016554,shisui_kiki_(1st_costume),4,shisui kiki (1st costume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016555,sin_(nikke),4,シン(勝利の女神:NIKKE),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016556,slayer_(guilty_gear),4,スレイヤー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016557,snowshine_(arknights),4,スノーシャイン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016558,super_sailor_saturn,4,スーパーセーラーサターン,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016559,sutera_(granblue_fantasy),4,スーテラ,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016560,symboli_rudolf_(casual)_(umamusume),4,symboli rudolf (casual) (umamusume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016561,takanashi_rei,4,小鳥遊怜,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016562,taketatsu_ayana,4,竹達彩奈,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016563,the_flash,4,ザ・フラッシュ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016564,toedscool,4,ノノクラゲ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016565,unown_k,4,アンノーンK,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016566,vault_boy,4,ボルトボーイ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016567,vera:_garnet_(pgr),4,緋耀,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-016568,vermouth_(meitantei_conan),4,ベルモット,ベルモット(名探偵コナン),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016569,yamifuka-san_(hoshi_san_3),4,闇深OL,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016570,yoshinaga_koi,4,吉永恋,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016571,yukihiro_ayaka,4,雪広あやか,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016572,zombina_(monster_musume),4,ゾンビーナ,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016573,zorome_(darling_in_the_franxx),4,ゾロメ(ダリフラ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016574,aizawa_ema_(1st_costume),4,藍沢エマ(通常),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016575,amiya_(summer)_(arknights),4,amiya (summer) (arknights),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016576,artoria_pendragon_(swimsuit_ruler)_(second_ascension)_(fate),4,Artoria Pendragon（水着の支配者）（2番目の昇天）（運命）,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016577,asuma_mitsuya_(yunamaro),4,asuma mitsuya (yunamaro),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016578,bangboo_6_(zenless_zone_zero),4,bangboo 6 (zenless zone zero),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-016579,belfraw_martini,4,ベルフラウ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016580,blue_diamond_(steven_universe),4,blue diamond (steven universe),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016581,cetitan,4,ハルクジラ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016582,cherry_blossom_(sk8),4,チェリーブロッサム,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016583,chili_(pokemon),4,ポッド,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016584,cleo_(dragalia_lost),4,クラウ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016585,dark_jeanne_(granblue_fantasy),4,闇ジャンヌ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016586,eddie_brock,4,エディ・ブロック,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016587,edelgard_von_hresvelg_(summer),4,edelgard von hresvelg (summer),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016588,elise_liedl,4,elise liedl,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016589,embla_(fire_emblem),4,エンブラ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016590,foxy_(fnaf),4,フォクシー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016591,frima_(nikke),4,プリム(勝利の女神:NIKKE),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016592,garganacl,4,キョジオーン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016593,goombella,4,クリスチーヌ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016594,gordon_freeman,4,ゴードン・フリーマン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016595,hallessena,4,ハレゼナ,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016596,henry_(fire_emblem),4,ヘンリー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016597,hikari_ku,4,ヒカリ・ク,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016598,hirasaka_yotsuyu,4,比良坂夜露,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016599,horizon_(counter:side),4,Horizo​​n（カウンター：サイド）,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016600,huai_tianpei_(arknights),4,槐天裴,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016601,inohara_koboshi,4,井之原小星,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016602,iris_wen,4,温季然,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016603,izou_(one_piece),4,イゾウ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016604,javid_(shamash)_(dislyte),4,javid (shamash) (dislyte),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016605,jerry_(tom_and_jerry),4,ジェリー,ジェリー(トムとジェリー),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016606,jianxin_(wuthering_waves),4,カンシン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016607,kiki_(little_twin_stars),4,キキ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016608,kinu_(azur_lane),4,鬼怒,鬼怒(アズールレーン),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016609,kuzuha_(2nd_costume)_(nijisanji),4,葛葉(ゲームの日記念衣装),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-016610,lee_hoon,4,リー・フン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016611,lee_smith,4,lee smith,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016612,lord's_blade_ciaran,4,王の刃キアラン,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016613,madaraki_fran,4,斑木ふらん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016614,makino_mitake,4,牧野美岳,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016615,mao-chan_(uramakaron),4,真桜ちゃん,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016616,mari_(genjitsu_no_yohane),4,マリ(幻日のヨハネ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016617,marian_(nikke),4,マリアン(NIKKE),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-016618,marilyn_monroe,4,マリリン・モンロー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016619,mash_kyrielight_(swimsuit_of_perpetual_summer_ver.03),4,常夏の水着Ver.03,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016620,meloetta_(pirouette),4,ステップフォルム,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016621,mew_zakuro,4,ミュウザクロ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016622,mii_swordfighter,4,Miiファイター,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-016623,misha_arsellec_lune,4,彌紗・アルトセルク・リューン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016624,mr._dolphin_(guilty_gear),4,イルカさん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016625,nagoriyuki,4,名残雪,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016626,niihashi_noel,4,新橋のえる,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016627,nila_(telepurte),4,nila (telepurte),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016628,ookami_mio_(new_year),4,大神ミオ(正月衣装),,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-016629,orca_(kemono_friends),4,シャチ(けものフレンズ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-016630,pennywise,4,ペニーワイズ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016631,ph1lza,4,ph1lza,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-016632,puar,4,プーアル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016633,renekton_(league),4,レネクトン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-016634,reyna_(valorant),4,レイナ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
