row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-014001,kamiko_kana,4,神狐かな,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014002,kaori_(princess_connect!),4,カオリ,カオリ(プリコネ),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014003,koguma_(super_cub),4,小熊,小熊(スーパーカブ),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014004,kusunoki_yukimura,4,楠幸村,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014005,laevatein_(fire_emblem),4,レーヴァテイン,レーヴァテイン(FE),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014006,leysritt_(fate),4,リーゼリット,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014007,lucilius_(granblue_fantasy),4,ルシファー,ルシファー(グラブル),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014008,mamoswine,4,マンムー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014009,melody_bloom_(infinity_nikki),4,花咲きの暖歌,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014010,mobius_(pre-surgery)_(honkai_impact),4,mobius (pre-surgery) (honkai impact),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-014011,mogami_kai_ni_(kancolle),4,最上改二,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014012,muu_muyu,4,むうむゆ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014013,namazu_(touhou),4,大ナマズ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014014,nanami_(suikoden),4,ナナミ(幻想水滸伝),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-014015,narita_(kyata_ti666),4,narita (kyata ti666),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-014016,nerona_imu,4,イム(ONEPIECE),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-014017,new_submarine_princess,4,潜水新棲姫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014018,nonaka_kokona,4,野中ここな,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014019,noshiro_(swimsuit)_(kancolle),4,能代(水着),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-014020,okamura_nao,4,岡村直央,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014021,phalaenopsis_(msa_(fary_white)),4,ファリノプシス,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-014022,rebecca_(fire_emblem),4,レベッカ,レベッカ(烈火の剣),ACCEPTED_AI,selected from contextual Japanese search evidence
I70-014023,reed_the_flame_shadow_(summer_flower)_(arknights),4,reed the flame shadow (summer flower) (arknights),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
