row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-039501,pokemon:_lucario_and_the_mystery_of_mew,3,波導の勇者,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039502,the_flash_(series),3,ザ・フラッシュ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039503,touhou_mystia's_izakaya,3,东方夜雀食堂,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039504,umi_monogatari,3,うみものがたり,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039505,engage_kiss,3,エンゲージキス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039506,gekijouban_hibike!_euphonium,3,Gekijouban Hibike！ユーフォニウム,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039507,kamen_rider_zeztz_(series),3,仮面ライダーゼッツ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039508,knight_lamune_&_40_(series),3,knight lamune & 40 (series),,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039509,mighty_morphin_power_rangers,3,マイティモーフィンパワーレンジャー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039510,nogizaka_haruka_no_himitsu,3,乃木坂春香の秘密,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039511,sakura_quest,3,サクラクエスト,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039512,selector_wixoss,3,セレクターwixoss,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039513,sen'yuu.,3,戦勇。,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039514,sword_of_convallaria,3,鈴蘭の剣,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039515,ten_(manga),3,天和通りの快男児,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039516,the_legend_of_zelda:_the_minish_cap,3,ふしぎのぼうし,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039517,touhou_sangetsusei,3,東方三月精,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039518,tree_of_savior,3,ツリーオブセイヴァー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039519,words_worth,3,ワーズワース,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039520,bloodlight_(nyantcha),3,bloodlight (nyantcha),,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039521,do!_do!_do!_(love_live!),3,ド!ド!ド!,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039522,dogs:_bullets_&_carnage,3,犬：弾丸と虐殺,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-039523,fuuto_tantei,3,風都探偵,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-039524,gakusen_toshi_asterisk,3,学戦都市アスタリスク,,ACCEPTED_AI,established/common Japanese title or official rendering
