row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-069501,hoshizuki_sakusa,1,hoshizuki sakusa,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069502,houraisan_chouko,1,houraisan chouko,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069503,huyukaaki,1,huyukaaki,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069504,hy_(fjvlg),1,hy (fjvlg),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069505,hyuk_(yeayeo),1,hyuk (yeayeo),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069506,i0525,1,i0525,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069507,ieufg,1,ieufg,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069508,igarashi_yuusuke_(wabisabi_buriki),1,igarashi yuusuke (wabisabi buriki),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069509,imuzi,1,imuzi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069510,ishii_takuma,1,ishii takuma,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069511,itsui_(dihydrogenmonoxid),1,itsui (dihydrogenmonoxid),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069512,iwatnc,1,iwatnc,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069513,iyo_(ya_na_kanji),1,iyo (ya na kanji),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069514,jack-barro,1,jack-barro,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069515,jacogramc,1,jacogramc,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069516,jingxinzhiyun,1,jingxinzhiyun,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069517,jokerplaner,1,jokerplaner,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069518,joonoyuki,1,joonoyuki,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069519,julianlynnnn,1,julianlynnnn,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-069520,kaji_(oni_atat),1,kaji (oni atat),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
