row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-017501,mallow_(mario),4,マロ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-017502,malos_(xenoblade),4,メツ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-017503,mamiina_(simoun),4,mamiina (simoun),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-017504,matou_byakuya,4,間桐鶴野,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017505,medb_(alluring_chief_warden_look)_(fate),4,メイヴ（魅惑の獄長ルック）,魅惑の獄長ルック,ACCEPTED_AI,manual chat curation selected reliable Japanese identity
I70-017506,medb_(swimsuit_saber)_(second_ascension)_(fate),4,メイヴ(水着),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-017507,misaka_imouto_10032's_cat,4,misaka imouto 10032's cat,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-017508,miyawaki_sana,4,宮脇さな,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-017509,mizushima_asa,4,水島朝,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017510,mochi_hiyoko,4,もちひよこ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017511,mona_(2ch),4,モナー,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-017512,morrighan,4,モリアン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017513,murofushi_risa,4,室伏理沙,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017514,nanto_yaya,4,南都夜々,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017515,nitocris_(swimsuit_assassin)_(third_ascension)_(fate),4,ニトクリス(水着),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-017516,noto_mamiko,4,能登麻美子,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017517,nyarlathotep_(cthulhu_mythos),4,ナイアーラトテップ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017518,ogasawara_haruka,4,小笠原晴香,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017519,old_snake,4,古いヘビ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017520,olivine_(nu_carnival),4,奧利文,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-017521,oosaki_minato,4,大咲湊,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
