row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-018501,mari_(dream_c_club),4,魔璃,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018502,marino_(mega_man),4,マリノ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018503,mashima_moyu,4,真島百由,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018504,may_(kobun0),4,may (kobun0),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018505,mercedes_von_martritz_(summer),4,mercedes von martritz (summer),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018506,metal_slime,4,メタルスライム,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018507,meteora_osterreich,4,メテオラ・エスターライヒ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018508,mii_brawler_(smash_ultimate),4,mii brawler (smash ultimate),,REVIEW_REQUIRED,no reliable Japanese evidence
I70-018509,mordekaiser_(league),4,莫德凯撒,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018510,moritsuka_shun,4,森塚駿,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018511,moroha,4,もろは,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018512,nanami_izu,4,七海いづ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018513,nifl_(fire_emblem),4,ニフル,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018514,nijouin_hazuki,4,二条院羽月,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018515,nine_(vu),4,nine (vu),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018516,ning_hai_(warship_girls_r),4,宁海,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018517,oboro_(swimsuit)_(kancolle),4,朧(水着),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018518,p90_(the_girl_from_b.e.l)_(girls'_frontline),4,p90 (the girl from b.e.l) (girls' frontline),,REVIEW_REQUIRED,machine-like or identity-mismatched wording
I70-018519,pk_(girls'_frontline),4,PK(ドールズフロントライン),,REVIEW_REQUIRED,romanized handle plus generated qualifier
I70-018520,prince_of_wales_(warship_girls_r),4,プリンス・オブ・ウェールズ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018521,ratchet_(transformers),4,ラチェット,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018522,red_sniper_(tf2),4,red sniper (tf2),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018523,regidrago,4,レジドラゴ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018524,ribbonko-chan,4,リボン子ちゃん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018525,rowen_j._ilbert,4,ローエン・J・イルベルト,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018526,sakayori_iroha_(ex-otogibanashi),4,sakayori iroha (ex-otogibanashi),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018527,sasaki_kotoko,4,ことこと爪とぎ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018528,shima_tetsuo,4,島鉄雄,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018529,shinobi_4_(sekaiju),4,忍4（Sekaiju）,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018530,shionji_yuuko,4,紫苑寺有子,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018531,shiratori_amaha_(re:stage!),4,白鳥天葉,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018532,shirokane_aki,4,白金煌,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018533,shizuka_(queen's_blade),4,シズカ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018534,shizuku_(nige_jouzu_no_wakagimi),4,雫(逃げ上手の若君),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018535,slayer_of_demons,4,悪魔のスレイヤー,,REVIEW_REQUIRED,malformed or low-confidence Japanese evidence requires manual verification
I70-018536,suu_(shugo_chara!),4,スゥ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018537,suzutsuki_(azur_lane),4,涼月(アズールレーン),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018538,tachibana_misato,4,立花みさと,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018539,takanashi_hikari,4,小鳥遊ひかり,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-018540,tanaka_ayumu,4,田中歩,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018541,terry_(dq6),4,テリー,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018542,the_punisher_(character),4,パニッシャー,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-018543,the_winged_dragon_of_ra,4,ラーの翼神竜,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018544,ting_an_(azur_lane),4,定安(アズールレーン),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018545,tomimi_(summer)_(arknights),4,tomimi (summer) (arknights),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018546,tsukishima_maira,4,月島まいら,,ACCEPTED_AI,selected from contextual Japanese search evidence
I70-018547,typhon_ephemeros_(second_ascension)_(fate),4,typhon ephemeros (second ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018548,usuzawa_sae,4,臼沢塞,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018549,uzuki_makio,4,卯月巻緒,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018550,v_gundam,4,Vガンダム,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018551,violet_parr,4,ヴァイオレット・パー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018552,yashiro_momoka,4,ヤシロ・モモカ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018553,yoshino_sakura,4,芳乃さくら,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018554,zato-1,4,ザトー=ONE,,REVIEW_REQUIRED,Latin-heavy candidate requires verification
I70-018555,zaveid_(tales),4,ザビーダ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018556,zima_(reverse:1999),4,ズィマー,ズィマー(リバース:1999),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018557,aatrox_(league),4,aatrox (league),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-018558,air_man,4,エアーマン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018559,akamaru_(naruto),4,赤丸,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018560,amamiya_haruka_(primaveil_zwei),4,天宮ハルカ,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-018561,andoain_(arknights),4,アンドアイン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018562,anita_king,4,アニタ・キング,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018563,ao_bing_(nezha_zhi_motong_jiangshi),4,敖丙,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-018564,aquila_yuna,4,アクィラのユナ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018565,aversa_(fire_emblem),4,インバース,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018566,blue_toad_(mario),4,青キノピオ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018567,bubble_(the_amazing_digital_circus),4,バブル,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018568,calamity_jane_(first_ascension)_(fate),4,calamity jane (first ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018569,candeloro,4,おめかしの魔女,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018570,chika_(princess_connect!),4,チカ(プリコネ),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-018571,chromu,4,chromu,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018572,claire_elford,4,クレア=エルフォード,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018573,cornelia_(umineko),4,コーネリア,コーネリア（ウミネコ）,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018574,d_(killer_wife)_(secret_police)_(nikke),4,D:シークレットポリス,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-018575,dahlia_hawthorne,4,美柳ちなみ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018576,dante_alighieri_(second_ascension)_(fate),4,dante alighieri (second ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-018577,draculaura,4,ドラキュローラ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018578,dreamtime_bestowed_(infinity_nikki),4,夢見る心のひと時,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-018579,dushevnaya_(girls'_frontline_2),4,ドゥシェーヴヌイ,ドゥシェーヴヌイ(ドールズフロントライン2),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
