row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-040501,bishoujo_mangekyou:_norowareshi_densetsu_no_shoujo,3,美少女万華鏡-呪われし伝説の少女-,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040502,blood-c,3,血液-C,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040503,code_geass:_dakkan_no_roze,3,コードギアス奪還のロゼ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040504,comiket_82,3,コミケ82,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040505,daihatsu,3,ダイハツ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040506,dokyuu_hentai_hxeros,3,ド級編隊エグゼロス,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040507,ikkitousen_dragon_destiny,3,一騎当千Dragon Destiny,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040508,katsugeki/touken_ranbu,3,活撃/刀剣乱舞,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040509,killing_magician,3,killing magician,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040510,maou_gakuin_no_futekigousha,3,魔王学院の不適合者,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040511,momotarou_densetsu,3,桃伝,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040512,muchigaku,3,【むちがく】,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040513,orix_buffaloes,3,オリックス・バファローズ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040514,scarz,3,スカーツ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040515,seifuku_kanojo,3,制服カノジョ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040516,seihantai_na_kimi_to_boku,3,正反対な君と僕,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040517,shin_sangoku_musou_origins,3,真・三國無双ORIGINS,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040518,sonic_forces:_speed_battle,3,sonic forces: speed battle,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040519,tamayura,3,たまゆら,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040520,teenage_mutant_ninja_turtles_(1987),3,旧亀,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040521,the_batman_(2022),3,ザバットマン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040522,waka-chan_wa_kyou_mo_azatoi,3,和歌ちゃんは今日もあざとい,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040523,yuuwaku_namaiki_lolita,3,誘惑なまいきロリータ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040524,acfun,3,A站,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040525,devil_may_cry_1,3,デビルメイクライ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040526,gears_of_war,3,ギアーズ・オブ・ウォー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040527,hoshi_wo_miru_hito,3,星をみるひと,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040528,isekai_wa_smartphone_to_tomo_ni.,3,異世界はスマートフォンとともに。,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040529,james_bond_(series),3,ジェームズ・ボンド（シリーズ）,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040530,langrisser_ii,3,ラングリッサーII,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040531,m@gical_cure!_love_shot!_(vocaloid),3,m@gical cure! love shot! (vocaloid),,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040532,musou_orochi,3,無双OROCHI,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040533,nikki_up2u2:_world_traveller,3,ニキ日記~世界旅行編~,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040534,omoide_no_marnie,3,思い出のマーニー,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040535,project_nebula,3,project nebula,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040536,senyoku_no_sigrdrifa,3,戦翼のシグルドリーヴァ,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040537,shironagasu-tou_e_no_kikan,3,シロナガス島への帰還,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040538,sonic_forces,3,ソニックフォース,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040539,toushin_toshi,3,闘神都市,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040540,ultraman_arc_(series),3,ウルトラマンアーク,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040541,world's_end_dancehall_(vocaloid),3,ワールズエンド・ダンスホール,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040542,yowamushi_mont-blanc_(vocaloid),3,弱虫モンブラン,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040543,boku_no_kanojo_sensei,3,僕のカノジョ先生,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040544,gundam_seed_astray,3,機動戦士ガンダムSEEDASTRAY,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040545,ichiban_ushiro_no_daimaou,3,いちばんうしろの大魔王,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040546,id_:_invaded,3,イド:インヴェイデッド,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040547,iron_lung_(movie),3,アイアン・ラング,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040548,kengan_(series),3,ケンガン（シリーズ）,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040549,monogatari_series_puc_puc,3,〈物語〉シリーズぷくぷく,,ACCEPTED_AI,established/common Japanese title or official rendering
I70-040550,pocketland,3,アバター化イラコン,,REVIEW_REQUIRED,Japanese rendering requires manual verification or source evidence is insufficient
I70-040551,pretty_rhythm_dear_my_future,3,プリティーリズム・ディアマイフューチャー,,ACCEPTED_AI,established/common Japanese title or official rendering
