row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-034501,vegeta_(xeno),4,ベジータ:ゼノ,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-034502,vena_(sait0moriyama),4,vena (sait0moriyama),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034503,victor_(tales),4,ヴィクトル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034504,vienna_(4th_costume)_(vtuber),4,vienna (4th costume) (vtuber),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034505,waitress_zundamon,4,waitress zundamon,,REVIEW_REQUIRED,manual QA: candidate may be fan-made or mistransliterated; requires verification
I70-034506,wakunouchi_kai,4,わくのうちかい,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034507,wind_archer_cookie,4,ウィンドアーチャークッキー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034508,winning_ticket_(casual)_(umamusume),4,winning ticket (casual) (umamusume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034509,wish_me_mell,4,ウィッシュミーメル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034510,witchcrafter_genni,4,ウィッチクラフト・ジェニー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034511,wondernyan_(kingdom_hearts),4,wondernyan (kingdom hearts),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034512,yae_kaori,4,八重花桜梨,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034513,yomi_(vesperbell),4,ヨミ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-034514,yomi_quinnley,4,yomi quinnley,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034515,yonab_(yonab),4,ヨナブ（ヨナブ）,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-034516,yotsuba_satsuki,4,四葉五月,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034517,yue_(keisea),4,yue (keisea),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034518,yukina_(kabaneri),4,侑那(甲鉄城のカバネリ),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-034519,yukishiro_reika,4,久世零華,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034520,yumeno_kanade,4,夢野奏,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034521,yuugure_(azur_lane),4,夕暮(アズールレーン),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-034522,yuuna_(love_angel_syndrome),4,yuuna (love angel syndrome),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034523,yuzuki_(wixoss),4,ユヅキ(WIXOSS),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-034524,zenith_(peach88),4,zenith (peach88),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034525,zephyr_winds,4,zephyr winds,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034526,zeus_(fate),4,ゼウス(Fate),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-034527,zima_the_raging_tide_(arknights),4,怒潮凛冬,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034528,addam_origo,4,アデル・オルドー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034529,akashi_kai_(kancolle),4,akashi kai (kancolle),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034530,akatsuki_nagisa,4,暁凪沙,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034531,akiyama_minato_(pepper0),4,akiyama minato (pepper0),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-034532,akizuki_nagi,4,アキズキ・ナギ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034533,alessa_gillespie,4,アレッサ・ガレスピー,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034534,aletta,4,アレッタ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034535,alex_benedetto,4,アレックス・ベネデット,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-034536,alexa_(pokemon),4,パンジー,パンジー(トレーナー),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
