row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-023001,taroumaru_(gakkou_gurashi),4,太郎丸(がっこうぐらし!),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-023002,teruzuki_(swimsuit)_(kancolle),4,照月(水着),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-023003,theresa_apocalypse_(magic_girl_teriri),4,theresa apocalypse (magic girl teriri),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023004,thundurus_(incarnate),4,ボルトロス(けしん),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-023005,ton-chan,4,トンちゃん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023006,toudou_jinpachi,4,東堂尽八,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023007,travis_touchdown,4,トラビスタッチダウン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023008,treasure_hoarder_(genshin_impact),4,treasure hoarder (genshin impact),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-023009,tsuduki-chan_(ip_police),4,tsuduki-chan (ip police),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023010,umegiri_hifumi,4,緋浮美,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023011,uruha_youji,4,漆羽洋児,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023012,vill-v_(i'm_the_storm),4,vill-v (i'm the storm),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023013,wang's_cat_(arknights),4,望的丑猫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023014,wikipe-tan,4,ウィキペたん,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023015,xin_hua,4,シンファ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023016,yajwa,4,yajwa,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023017,yamai_yuzuru_(spirit),4,yamai yuzuru (spirit),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023018,yazawa_cotaro,4,矢澤虎太郎,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023019,yf-19,4,yf-19,,REVIEW_REQUIRED,no reliable Japanese evidence
I70-023020,yukishiro_nagisa,4,雪城渚,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023021,yurie_sigtuna,4,ユリエ=シグツーナ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023022,aaron_huton_(cyphers),4,アーロン・ハトン,アーロン・ハトン（サイファーズ）,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023023,aihara_yukino,4,相原雪乃,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023024,akino_momiji,4,秋野紅葉,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023025,akuma_nihmune_(casual),4,akuma nihmune (casual),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-023026,alfimi,4,アルフィミィ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-023027,amber_(ease_into_an_unhurried_summer)_(stella_sora),4,amber (ease into an unhurried summer) (stella sora),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
