row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-027501,ootori_kyouya,4,鳳鏡夜,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027502,o'saa_(fear_&_hunger),4,o'saa (fear & hunger),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027503,patrick_bateman,4,patrick bateman,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027504,phantom_(zelda),4,ファントム(ゼルダの伝説),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-027505,phenice_walholl,4,フェニス・ウォルホル,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027506,ran-ran,4,ランラン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027507,rapp_(grandia),4,ラップ,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-027508,remy_(street_fighter),4,レミー(ストリートファイター),,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-027509,rene_(tagua),4,rene (tagua),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027510,rery,4,レリー,,REVIEW_REQUIRED,short kana-only candidate is too ambiguous without contextual search evidence
I70-027511,retsuko,4,烈子,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027512,rhiannon_(reverse:1999),4,rhiannon (reverse:1999),,REVIEW_REQUIRED,malformed or low-confidence Japanese evidence requires manual verification
I70-027513,rinrin_(sister_princess),4,鈴凛,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027514,ruan_mei_(lambda's_friend)_(honkai:_star_rail),4,ruan mei (lambda's friend) (honkai: star rail),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027515,rueppell's_fox_(kemono_friends),4,オジロスナギツネ,オジロスナギツネ(けものフレンズ),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027516,saigo_(ip_police),4,saigo (ip police),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027517,sakai_jin,4,境井仁,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027518,sakiri_(nte),4,早雾(异环),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027519,samura_seiichi,4,座村清市,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027520,sarah_zabiarov,4,サラ・ザビアロフ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027521,scp-682,4,scp-682,,REVIEW_REQUIRED,no reliable Japanese evidence
I70-027522,sebastian_(stardew_valley),4,セバスチャン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027523,semmelweis_(the_mirror)_(reverse:1999),4,semmelweis (the mirror) (reverse:1999),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027524,senba_ayako,4,仙波綾子,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027525,serafina_(pronant_symphony),4,serafina (pronant symphony),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027526,shadow_chao,4,shadow chao,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027527,shadow_moon,4,シャドームーン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027528,shiori_novella_(holonatsu_paradise),4,shiori novella (holonatsu paradise),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027529,shiraki_rika,4,白木里香,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027530,shiranami_ramune_(4th_costume),4,shiranami ramune (4th costume),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027531,shura_(fire_emblem),4,アシュラ,アシュラ(FEif),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027532,sidian_(pokemon),4,オニキス,オニキス(アニポケ),ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027533,sigurd_(memories_with_my_lover)_(fate),4,我が愛との思い出,,REVIEW_REQUIRED,variant/form rendering plausible but not independently verified
I70-027534,silver_spoon,4,シルバースプーン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027535,sir_ansbach,4,sir ansbach,,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027536,snow_white_(queen's_blade),4,白雪姫,白雪姫（クイーンズブレード）,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027537,snuffy_(swimsuit)_(vtuber),4,snuffy (swimsuit) (vtuber),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027538,spawn_(spawn),4,スポーン,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027539,suisei_(kancolle),4,suisei (kancolle),,REVIEW_REQUIRED,no reliable Japanese evidence
I70-027540,suzuki_miyu,4,鈴木みゆ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027541,syuri_(senran_kagura),4,朱璃(閃乱カグラ),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027542,tachibana_mei_(jashin-chan_dropkick),4,橘芽依,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027543,taira_no_kagekiyo_(third_ascension)_(fate),4,taira no kagekiyo (third ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027544,takeda_emi,4,エミちゃん(白井たぬき),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-027545,takuto_meyers,4,タクト・マイヤーズ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027546,tamakagura_inari,4,玉神楽稲荷,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027547,tan_yang_(summer)_(kancolle),4,丹陽(夏),,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027548,team_skull_grunt_(female),4,team skull grunt (female),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027549,the_count_of_monte_cristo_(second_ascension)_(fate),4,the count of monte cristo (second ascension) (fate),,REVIEW_REQUIRED,multiple/conflicting Japanese candidates
I70-027550,theodor_edelbach,4,テオドール・エーベルバッハ,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027551,tian_dian,4,天钿,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
I70-027552,tighnari_(kiehls')_(genshin_impact),4,tighnari (kiehls') (genshin impact),,REVIEW_REQUIRED,non-Japanese/simplified-Chinese evidence
I70-027553,tougetsu_matsuri,4,冬月茉莉,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027554,tsukino_mito_(loungewear),4,月ノ美兎(部屋着),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-027555,uesugi_kenshin_(third_ascension)_(fate),4,上杉謙信(Fate),,REVIEW_REQUIRED,parenthetical candidate does not map cleanly to a copyright disambiguator
I70-027556,unohana_no_sakuyahime,4,卯花之佐久夜姫,,ACCEPTED_AI,single Japanese candidate with no conflicting evidence
I70-027557,uraume_(jujutsu_kaisen),4,裏梅,,REVIEW_REQUIRED,short kanji-only candidate is too ambiguous without contextual search evidence
