row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-088501,hcl_(hsiehdrew),1,hcl (hsiehdrew),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088502,hee_(user_ykux4248),1,hee (user ykux4248),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088503,heemin,1,heemin,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088504,heibaihuabing,1,heibaihuabing,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088505,hentai_kuwa,1,hentai kuwa,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088506,hiboshi_daizu,1,hiboshi daizu,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088507,hideousbeing,1,hideousbeing,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088508,higuchi_megumi,1,higuchi megumi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088509,hikari_hachi,1,hikari hachi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088510,hinata_habi,1,hinata habi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088511,hiromyan,1,hiromyan,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088512,hirondo,1,hirondo,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088513,hisui_(xztw),1,hisui (xztw),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088514,hitorigaoka,1,hitorigaoka,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088515,holmy_(holmesdmode),1,holmy (holmesdmode),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088516,hone_(koppun),1,hone (koppun),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088517,honehone,1,honehone,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088518,honey_dogs,1,honey dogs,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088519,horonamin,1,horonamin,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088520,houtei9,1,houtei9,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088521,hwa_sawa,1,hwa sawa,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088522,hwipa_(param_blue),1,hwipa (param blue),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088523,hzof6d,1,hzof6d,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088524,ianxy2,1,ianxy2,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-088525,icebox46,1,icebox46,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
