row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-082001,nanoko,1,nanoko,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082002,naokado,1,naokado,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082003,natawaru,1,natawaru,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082004,natsukimonou,1,natsukimonou,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082005,natsukko_0606,1,natsukko 0606,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082006,natsumin,1,natsumin,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082007,nefrubi,1,nefrubi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082008,nekohige0123,1,nekohige0123,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082009,nekoinu_bamboo,1,nekoinu bamboo,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082010,nekokan_masshigura,1,nekokan masshigura,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082011,nekomiya_mint,1,nekomiya mint,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082012,nemachi,1,nemachi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082013,nendoroya,1,nendoroya,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082014,nene_(10575936),1,nene (10575936),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082015,neneko_sleep,1,neneko sleep,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082016,neoguri,1,neoguri,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082017,newda_al,1,newda al,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082018,neziren14,1,neziren14,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082019,nii_(marimo_416),1,nii (marimo 416),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082020,nikitan_(niki),1,nikitan (niki),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082021,nikukai,1,nikukai,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082022,nikumega,1,nikumega,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082023,nikuya_mugi,1,nikuya mugi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082024,ningmeng_manyou,1,ningmeng manyou,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082025,nishikiori_jin,1,nishikiori jin,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082026,nito_me,1,nito me,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082027,njaja_kanja,1,njaja kanja,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082028,nonone_(the9thxsheep),1,nonone (the9thxsheep),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082029,nooca,1,nooca,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082030,noppo-san,1,noppo-san,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082031,noriheita,1,noriheita,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082032,nozarashi_satoru,1,nozarashi satoru,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082033,nozu_(thukuhuku),1,nozu (thukuhuku),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082034,nuko_miruku,1,nuko miruku,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082035,nullhachi,1,nullhachi,,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
I70-082036,numi_(sin),1,numi (sin),,ACCEPTED_AI,semantic artist audit: canonical handle preserved; no independently verified Japanese name
