special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
2484,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2485,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2486,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2487,TOOLS_TOYS_MACHINES,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2488,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2489,BONDAGE_BDSM_DOMINATION,BONDAGE_POSITION,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
2490,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
2491,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2492,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2493,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2494,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2495,NONHUMAN_TENTACLE_TRANSFORMATION,,CONTACT_INSERTION_BODY_SITE>EXTERNAL_CONTACT,HUMAN_REVIEWED,,
2496,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2497,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
2498,META_RATING,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL | BONDAGE_BDSM_DOMINATION>BONDAGE_STATE,HUMAN_REVIEWED,,
2499,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2500,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
2501,,,,REVIEW_REQUIRED,No evidence-backed motion/expression browse category,whipping hair should not be forced into META_RATING or SITUATION_SCENE
2502,BODY_ANATOMY,BODY_ADORNMENT_MARK,BONDAGE_BDSM_DOMINATION>BONDAGE_STATE,HUMAN_REVIEWED,,
2503,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
2506,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,,
2508,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2509,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2510,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2512,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2513,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2514,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2515,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2516,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2517,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2518,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2520,META_RATING,,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2523,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
2524,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2525,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2527,NUDITY_CLOTHING_EXPOSURE,,,HUMAN_REVIEWED,,
2528,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2529,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2530,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2531,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2532,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2533,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2534,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
2535,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2536,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2537,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2538,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2539,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
2540,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
2541,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2542,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
2543,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2544,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
2545,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
2546,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2547,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2548,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2549,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2550,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2551,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2552,BONDAGE_BDSM_DOMINATION,,,HUMAN_REVIEWED,,
2553,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
2554,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2555,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2556,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2557,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2558,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2559,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2560,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2561,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2562,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2563,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2564,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2565,FLUID_EXCRETION_SOILING,,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2566,FLUID_EXCRETION_SOILING,,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2567,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2568,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2569,NONHUMAN_TENTACLE_TRANSFORMATION,,BONDAGE_BDSM_DOMINATION>BONDAGE_STATE,HUMAN_REVIEWED,,
2570,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
2571,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2572,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2573,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
