special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
8,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
9,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
10,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
11,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
12,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
13,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
14,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
15,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
16,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
17,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
18,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
19,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
20,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
21,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
22,CONTACT_INSERTION_BODY_SITE,,,HUMAN_REVIEWED,,
23,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
24,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
25,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
26,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
27,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
28,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
29,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
30,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
31,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
32,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
33,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
34,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
35,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
36,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
37,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
38,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
39,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
40,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
41,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
42,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,,HUMAN_REVIEWED,,
43,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
45,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
46,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
47,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
48,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
49,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
50,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
51,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
52,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
53,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
54,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
55,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
56,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
57,SITUATION_SCENE,,,HUMAN_REVIEWED,,
58,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,,HUMAN_REVIEWED,,
59,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
60,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
61,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
62,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
63,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
64,SITUATION_SCENE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
65,POSE_POSITION_COMPOSITION,,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
66,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
67,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
68,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
69,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,,HUMAN_REVIEWED,,
70,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
71,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
72,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
73,CONTACT_INSERTION_BODY_SITE,,,HUMAN_REVIEWED,,
74,CONTACT_INSERTION_BODY_SITE,,,HUMAN_REVIEWED,,
75,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SITUATION_SCENE,HUMAN_REVIEWED,,
