special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
499,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
500,SITUATION_SCENE,,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
501,SITUATION_SCENE,,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
502,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
503,REPRODUCTION_PREGNANCY_LACTATION,,,HUMAN_REVIEWED,,
504,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
505,META_RATING,,,HUMAN_REVIEWED,,
506,META_RATING,,,HUMAN_REVIEWED,,
507,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
721,META_RATING,,,HUMAN_REVIEWED,,
723,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
749,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,,年齢制限参照。UI分類はPrompt利用可否と別レイヤー。
751,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
752,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
753,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
754,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
755,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
756,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
757,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
759,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
760,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
761,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
762,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
763,BODY_ANATOMY,PUBIC_HAIR,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
764,SEXUAL_ACTIVITY_STIMULATION,ORGASM_RESPONSE,BONDAGE_BDSM_DOMINATION>DOMINATION_SUBMISSION,HUMAN_REVIEWED,,
765,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
766,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
767,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,,HUMAN_REVIEWED,,
768,POSE_POSITION_COMPOSITION,,,HUMAN_REVIEWED,,
769,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
770,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
771,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
772,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
773,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,,年齢制限参照。UI分類はPrompt利用可否と別レイヤー。
774,CONTACT_INSERTION_BODY_SITE,,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
775,FLUID_EXCRETION_SOILING,,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
