special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
2390,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2391,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2392,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2393,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2394,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
2395,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2396,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2397,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2398,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2399,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2401,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2402,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
2403,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2404,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2405,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2406,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2407,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2408,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2409,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
