special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
416,BONDAGE_BDSM_DOMINATION,,,HUMAN_REVIEWED,,
417,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
418,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,,HUMAN_REVIEWED,,
426,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
427,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
428,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
429,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,SEXUAL_ACTIVITY_STIMULATION>BEFORE_AFTER_ACT,HUMAN_REVIEWED,,
430,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
431,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
432,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
433,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,SEXUAL_ACTIVITY_STIMULATION>BEFORE_AFTER_ACT,HUMAN_REVIEWED,,
434,BONDAGE_BDSM_DOMINATION,,SITUATION_SCENE,HUMAN_REVIEWED,,
435,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,SEXUAL_ACTIVITY_STIMULATION>IMPLIED_GESTURE,HUMAN_REVIEWED,,
436,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
437,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
438,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
439,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
440,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
441,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
442,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
443,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
444,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
445,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
446,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
447,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
448,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
449,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
450,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
451,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,,HUMAN_REVIEWED,,
568,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,TOOLS_TOYS_MACHINES | BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
569,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
570,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
571,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
