special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
694,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
695,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
711,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
712,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
713,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
714,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT | POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
715,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT | POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
716,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT | POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
717,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
718,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
719,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1787,INJURY_R18G,,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1809,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
1810,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
1811,BODY_ANATOMY,,,HUMAN_REVIEWED,,
1812,BODY_ANATOMY,,,HUMAN_REVIEWED,,
2003,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2004,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2005,BODY_ANATOMY,INTERNAL_ANATOMY,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
2006,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2007,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2008,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2009,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2010,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2011,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2012,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2013,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2014,BODY_ANATOMY,INTERNAL_ANATOMY,,HUMAN_REVIEWED,,
2015,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2016,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2017,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2018,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2019,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2020,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2021,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2022,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
2035,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2036,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2037,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2038,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2039,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2040,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2041,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2042,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
2043,,,,REVIEW_REQUIRED,Ambiguous Alias surface,balls can resolve outside anatomy without canonical context
2168,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2169,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2172,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2174,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2175,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2176,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2177,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
2178,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2179,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2180,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,Browse placement only; context eligibility remains separate,
2195,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2338,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
2339,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2340,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
2341,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2342,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2343,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2344,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2345,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>IMPLIED_GESTURE,HUMAN_REVIEWED,,
2346,PERSON_RELATION_ROLE,,BODY_ANATOMY,HUMAN_REVIEWED,,
2347,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2348,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2349,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2350,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
