special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
2110,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2111,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2113,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2114,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2115,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2116,NUDITY_CLOTHING_EXPOSURE,,,HUMAN_REVIEWED,,
2117,NUDITY_CLOTHING_EXPOSURE,,,HUMAN_REVIEWED,,
2118,NUDITY_CLOTHING_EXPOSURE,,,HUMAN_REVIEWED,,
2119,NUDITY_CLOTHING_EXPOSURE,,,HUMAN_REVIEWED,,
2121,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2122,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2123,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2124,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2125,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2126,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2127,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2128,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2129,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2130,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2131,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2132,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2133,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2134,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,,HUMAN_REVIEWED,,
2135,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,,HUMAN_REVIEWED,,
2136,NUDITY_CLOTHING_EXPOSURE,THROUGH_CLOTHING_VISIBILITY,,HUMAN_REVIEWED,,
2196,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2197,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2198,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2199,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2200,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2201,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2202,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
2203,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2204,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2205,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2206,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2207,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2208,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2209,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2210,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2211,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2212,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2213,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2214,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2215,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2216,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2217,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2218,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2219,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2220,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2221,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2222,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2223,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2224,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2225,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2226,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2227,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2228,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2229,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2230,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2231,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2232,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2233,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2234,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2235,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2236,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2237,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2238,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2239,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2240,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2241,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2242,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2243,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2244,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2245,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
