special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
1692,META_RATING,,,HUMAN_REVIEWED,,
1694,META_RATING,,,HUMAN_REVIEWED,,
1695,META_RATING,,,HUMAN_REVIEWED,,
1696,META_RATING,,,HUMAN_REVIEWED,,
1697,META_RATING,,,HUMAN_REVIEWED,,
1698,META_RATING,,,HUMAN_REVIEWED,,
1699,META_RATING,,,HUMAN_REVIEWED,,
1700,META_RATING,,,HUMAN_REVIEWED,,
1701,META_RATING,,,HUMAN_REVIEWED,,
1702,META_RATING,,,HUMAN_REVIEWED,,
1703,META_RATING,,,HUMAN_REVIEWED,,
1704,META_RATING,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1706,META_RATING,,,HUMAN_REVIEWED,,
1707,META_RATING,,,HUMAN_REVIEWED,,
1708,META_RATING,,,HUMAN_REVIEWED,,
1709,META_RATING,,,HUMAN_REVIEWED,,
1710,META_RATING,,,HUMAN_REVIEWED,,
1711,META_RATING,,,HUMAN_REVIEWED,,
1712,META_RATING,,,HUMAN_REVIEWED,,
1713,META_RATING,,,HUMAN_REVIEWED,,
1714,META_RATING,,,HUMAN_REVIEWED,,
1715,META_RATING,,,HUMAN_REVIEWED,,
1717,META_RATING,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
1718,META_RATING,,,HUMAN_REVIEWED,,
1738,META_RATING,,,HUMAN_REVIEWED,,
