special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
169,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
170,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
171,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
172,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
173,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
174,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
175,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY,HUMAN_REVIEWED,,
176,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY,HUMAN_REVIEWED,,
177,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
178,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
179,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
180,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
181,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
182,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
183,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
184,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
185,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
186,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
187,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
188,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
189,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
190,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
191,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
192,CONTACT_INSERTION_BODY_SITE,ANAL_SITE,,HUMAN_REVIEWED,,
193,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
194,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
195,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
196,CONTACT_INSERTION_BODY_SITE,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
197,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,SEXUAL_ACTIVITY_STIMULATION>MASTURBATION,HUMAN_REVIEWED,,
198,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
199,BODY_ANATOMY,,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
200,INJURY_R18G,,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
201,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
202,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
203,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
204,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
205,CONTACT_INSERTION_BODY_SITE,,,HUMAN_REVIEWED,,
206,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
207,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
208,FLUID_EXCRETION_SOILING,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
209,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
210,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
211,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
212,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
213,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
214,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
215,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
216,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
217,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
218,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
219,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
220,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
221,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
222,CONTACT_INSERTION_BODY_SITE,URETHRAL_SITE,,HUMAN_REVIEWED,,
223,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
260,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
261,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
263,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
264,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
265,TOOLS_TOYS_MACHINES,,SEXUAL_ACTIVITY_STIMULATION>LOCAL_STIMULATION | BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
266,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
267,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
268,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
269,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
270,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
271,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
272,TOOLS_TOYS_MACHINES,,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
273,TOOLS_TOYS_MACHINES,,BONDAGE_BDSM_DOMINATION>GAG_MOUTH_RESTRAINT,HUMAN_REVIEWED,,
274,TOOLS_TOYS_MACHINES,,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
275,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
276,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
277,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
