special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
1209,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1210,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1211,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1212,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1213,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
1214,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1215,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1216,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
1217,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,CONTACT_INSERTION_BODY_SITE>URETHRAL_SITE,HUMAN_REVIEWED,,
1219,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
1220,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
1221,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1222,TOOLS_TOYS_MACHINES,,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
1223,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1224,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1225,BONDAGE_BDSM_DOMINATION,CHASTITY_CONTROL,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
1226,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1228,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
1229,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1230,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
1231,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
1232,BODY_ANATOMY,PUBIC_HAIR,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1237,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,,
1238,PERSON_RELATION_ROLE,,BONDAGE_BDSM_DOMINATION>DOMINATION_SUBMISSION,HUMAN_REVIEWED,,
1239,PERSON_RELATION_ROLE,,BONDAGE_BDSM_DOMINATION>DOMINATION_SUBMISSION,HUMAN_REVIEWED,,
1240,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
1242,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
