special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
1114,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1115,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,SITUATION_SCENE,HUMAN_REVIEWED,,
1116,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1117,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1118,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
1119,BONDAGE_BDSM_DOMINATION,CHASTITY_CONTROL,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
1120,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>ORGASM_RESPONSE,HUMAN_REVIEWED,,
1121,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1122,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
1123,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
1124,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1127,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1128,,,,REVIEW_REQUIRED,Ambiguous source wording,sex hair: browse intent unclear
1129,TOOLS_TOYS_MACHINES,,BONDAGE_BDSM_DOMINATION>PAIN_TORTURE,HUMAN_REVIEWED,,
1130,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SITUATION_SCENE,HUMAN_REVIEWED,,
1131,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1132,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
1133,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1134,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1135,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
1136,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,SITUATION_SCENE,HUMAN_REVIEWED,,
1137,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>LOCAL_STIMULATION,HUMAN_REVIEWED,,
1138,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1139,META_RATING,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1140,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1141,BODY_ANATOMY,INTERNAL_ANATOMY,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
