special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
1613,POSE_POSITION_COMPOSITION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1614,POSE_POSITION_COMPOSITION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1615,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,,HUMAN_REVIEWED,,
1616,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1617,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,,HUMAN_REVIEWED,,
1618,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,Browse placement only; Prompt eligibility remains separate,
1619,FLUID_EXCRETION_SOILING,,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1620,FLUID_EXCRETION_SOILING,,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1621,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
1622,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
1623,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
1624,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
1625,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,,HUMAN_REVIEWED,,
1626,NONHUMAN_TENTACLE_TRANSFORMATION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
1627,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1628,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
1629,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
1630,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1631,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
1632,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
1633,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1634,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
1635,BONDAGE_BDSM_DOMINATION,FORCE_NONCONSENT,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
1636,TOOLS_TOYS_MACHINES,,CONTACT_INSERTION_BODY_SITE>ANAL_SITE,HUMAN_REVIEWED,,
1637,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
1638,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1639,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
1640,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
1641,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
1642,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
1643,SEXUAL_ACTIVITY_STIMULATION,RUBBING_GRINDING,,HUMAN_REVIEWED,,
1644,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
