special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
677,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
678,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2183,BODY_ANATOMY,FEMALE_GENITAL,REPRODUCTION_PREGNANCY_LACTATION,HUMAN_REVIEWED,,
2184,REPRODUCTION_PREGNANCY_LACTATION,,,HUMAN_REVIEWED,,
2185,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
2186,BODY_ANATOMY,INTERNAL_ANATOMY,REPRODUCTION_PREGNANCY_LACTATION,HUMAN_REVIEWED,,
2187,,,,REVIEW_REQUIRED,Context-dependent generic term,breeding can be sexual/reproductive or ordinary animal husbandry; do not force a sexual browse path without context
2188,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION,HUMAN_REVIEWED,,
2189,BODY_ANATOMY,INTERNAL_ANATOMY,REPRODUCTION_PREGNANCY_LACTATION,HUMAN_REVIEWED,,
2190,REPRODUCTION_PREGNANCY_LACTATION,,,HUMAN_REVIEWED,,
2191,TOOLS_TOYS_MACHINES,,REPRODUCTION_PREGNANCY_LACTATION | BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2192,REPRODUCTION_PREGNANCY_LACTATION,,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY | BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2193,REPRODUCTION_PREGNANCY_LACTATION,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2194,REPRODUCTION_PREGNANCY_LACTATION,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
