special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
2584,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2585,NONHUMAN_TENTACLE_TRANSFORMATION,,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2586,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2587,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2588,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2589,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,PERSON_RELATION_ROLE,HUMAN_REVIEWED,,
2590,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2591,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2592,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2593,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2594,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2595,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2596,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2597,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2598,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2599,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2600,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2601,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2602,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2603,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2604,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2605,SITUATION_SCENE,,NUDITY_CLOTHING_EXPOSURE>PARTIAL_EXPOSURE,HUMAN_REVIEWED,,
2606,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2607,NONHUMAN_TENTACLE_TRANSFORMATION,,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
2608,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2609,FLUID_EXCRETION_SOILING,,CONTACT_INSERTION_BODY_SITE>EXTERNAL_CONTACT,HUMAN_REVIEWED,,
2610,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2611,NUDITY_CLOTHING_EXPOSURE,NUDITY_LEVEL,,HUMAN_REVIEWED,,
2612,META_RATING,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2613,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
2614,REPRODUCTION_PREGNANCY_LACTATION,,SEXUAL_ACTIVITY_STIMULATION>IMPLIED_GESTURE,HUMAN_REVIEWED,,
2615,INJURY_R18G,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2616,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2617,SITUATION_SCENE,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
2618,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2619,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2620,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
2621,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
2623,META_RATING,,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
2624,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2625,BONDAGE_BDSM_DOMINATION,GAG_MOUTH_RESTRAINT,,HUMAN_REVIEWED,,
2626,META_RATING,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2627,META_RATING,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2628,META_RATING,,NONHUMAN_TENTACLE_TRANSFORMATION,HUMAN_REVIEWED,,
2629,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
2630,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
2632,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
2633,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
2634,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2635,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2638,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
2640,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2641,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2642,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2643,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2644,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2645,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2646,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2647,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2648,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2649,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2650,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2651,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
2652,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,,HUMAN_REVIEWED,,
2653,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2654,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2655,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2656,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2657,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
2658,PERSON_RELATION_ROLE,,,HUMAN_REVIEWED,,
2659,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
2660,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
2661,NUDITY_CLOTHING_EXPOSURE,UNDERWEAR_LINGERIE,,HUMAN_REVIEWED,,
2662,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,NUDITY_CLOTHING_EXPOSURE>UNDERWEAR_LINGERIE,HUMAN_REVIEWED,,
