special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
2246,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2247,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2248,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2249,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2250,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2251,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2252,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2253,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2254,NUDITY_CLOTHING_EXPOSURE,CUTOUT_OPENING,,HUMAN_REVIEWED,,
2255,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2256,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2257,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2258,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2259,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2260,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2261,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2262,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2263,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2264,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,,HUMAN_REVIEWED,,
2265,PERSON_RELATION_ROLE,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
2266,PERSON_RELATION_ROLE,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
2267,PERSON_RELATION_ROLE,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
2268,PERSON_RELATION_ROLE,,NUDITY_CLOTHING_EXPOSURE>NUDITY_LEVEL,HUMAN_REVIEWED,,
2269,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2270,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
2271,NUDITY_CLOTHING_EXPOSURE,UNDRESSING_ADJUSTMENT,,HUMAN_REVIEWED,,
