row_id,canonical_tag,post_count,display_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036302,boruto_(series),4256,boruto (series),FIX_DISPLAY,BORUTO-ボルト-,,COPYRIGHT_SERIES_NAME,MEDIUM,canonical franchise,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036303,avatar_legends,4222,降世神通,NEEDS_EXTERNAL_CHECK,,,JA_FRANCHISE_SURFACE_UNVERIFIED,MEDIUM,current Chinese candidate only,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036304,final_fantasy_vi,4181,ファイナルファンタジー6,FIX_DISPLAY,ファイナルファンタジーVI,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036305,ambience_synesthesia,4173,音律联觉,NEEDS_EXTERNAL_CHECK,,,EVENT_JA_TITLE_UNVERIFIED,MEDIUM,Chinese/traditional candidates,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036306,shin_megami_tensei,4167,メガテン,FIX_BOTH,真・女神転生,メガテン,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036307,youkai_watch,4166,妖ウォ,FIX_BOTH,妖怪ウォッチ,妖ウォ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036309,black_survival,4149,ブラサバ,FIX_BOTH,ブラックサバイバル,ブラサバ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036314,final_fantasy_vii:_ever_crisis,4125,エバークライシス,FIX_DISPLAY,FINAL FANTASY VII EVER CRISIS,,COPYRIGHT_FULL_TITLE,MEDIUM,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036315,voicevox,4112,VoiceVox,FIX_DISPLAY,VOICEVOX,,BRAND_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036316,kuro_no_kiseki_(series),4101,kuro no kiseki (series),FIX_DISPLAY,黎の軌跡シリーズ,,COPYRIGHT_SERIES_NAME,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036319,sennen_sensou_aigis,4015,千年戦争アイギス,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036320,dragon_quest_iii,4001,ドラクエ3,FIX_BOTH,ドラゴンクエストIII,ドラクエ3,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036321,zombie_land_saga,4000,あなたの推しゾンビ,FIX_BOTH,ゾンビランドサガ,ゾンサガ,REMOVE_FAN_SUBTAG_AS_DISPLAY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036322,alice_gear_aegis,3999,アリスギア,FIX_BOTH,アリス・ギア・アイギス,アリスギア,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036324,eromanga_sensei,3991,エロマンガ先生,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036325,final_fantasy_xi,3981,ファイナルファンタジー11,FIX_DISPLAY,ファイナルファンタジーXI,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036326,identity_v,3980,BL人格,FIX_BOTH,Identity V 第五人格,第五人格,REMOVE_FAN_SUBTAG_AS_DISPLAY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036327,koi_suru_kokoro_to_mahou_no_kotoba,3978,恋するココロと魔法のコトバ,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036330,ultra_series,3952,ウルサマ,FIX_BOTH,ウルトラシリーズ,ウルトラマン,REMOVE_EVENT_SUBTAG_AS_SERIES_DISPLAY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
