row_id,canonical_tag,post_count,display_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036332,tales_of_vesperia,3924,テイルズオブヴェスペリア,FIX_DISPLAY,テイルズ オブ ヴェスペリア,,COPYRIGHT_READABLE_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036333,muv-luv,3891,マブラヴ,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036334,chuunibyou_demo_koi_ga_shitai!,3886,中二病でも恋がしたい,FIX_DISPLAY,中二病でも恋がしたい！,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036335,stella_sora,3864,ステラソラ,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,Yostar official,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036338,final_fantasy_ix,3827,ファイナルファンタジー9,FIX_DISPLAY,ファイナルファンタジーIX,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036339,melty_blood,3802,メルティブラッド,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036340,baldur's_gate_3,3789,バルダーズ・ゲート3,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036342,samurai_spirits,3730,サムスピ,FIX_BOTH,サムライスピリッツ,サムスピ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036343,hyouka,3719,冰菓,FIX_DISPLAY,氷菓,,CURRENT_DISPLAY_IS_NON_JAPANESE_TRANSLATION,HIGH,existing_candidate_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036345,boku_wa_tomodachi_ga_sukunai,3709,はがない,FIX_BOTH,僕は友達が少ない,はがない,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036346,gundam_seed_destiny,3690,ガンダムSEEDDESTINY,FIX_BOTH,機動戦士ガンダムSEED DESTINY,ガンダムSEED DESTINY,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036348,pikmin_(series),3682,ピクミン,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_FRANCHISE_NAME,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036349,arcane:_league_of_legends,3638,アーケイン,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036351,fresh_precure!,3546,フレッシュプリキュア,FIX_DISPLAY,フレッシュプリキュア！,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036352,mahou_sensei_negima!,3536,ネギま,FIX_BOTH,魔法先生ネギま！,ネギま,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036353,the_amazing_digital_circus,3534,アメイジングデジタルサーカス,FIX_DISPLAY,アメイジング・デジタル・サーカス,,COPYRIGHT_ESTABLISHED_JA_TITLE,HIGH,TokyoComix Japanese official event,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036357,mega_man_zx,3494,ロックマンZX,FIX_BOTH,ロックマン ゼクス,ロックマンZX,COPYRIGHT_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036358,boruto:_naruto_next_generations,3489,Boruto：NARUTO-次の世代,FIX_DISPLAY,BORUTO-ボルト- -NARUTO NEXT GENERATIONS-,,COPYRIGHT_OFFICIAL_TITLE,HIGH,NARUTO official,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036361,final_fantasy_viii,3478,ファイナルファンタジー8,FIX_DISPLAY,ファイナルファンタジーVIII,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036362,overlord_(maruyama),3459,オーバーロード,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
