row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,canonical_variant_qualifier,existing_candidate_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-013613,mayano_top_gun_(rockin'_mewmeow)_(umamusume),189,ろっきん☆MewMeow,mayano_top_gun_(umamusume),マヤノトップガン（ウマ娘）,rockin' mewmeow,ろっきん☆MewMeow,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,マヤノトップガン（ウマ娘）（rockin' mewmeow）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-013680,mihono_bourbon_(code:_icing)_(umamusume),188,CODE:グラサージュ,mihono_bourbon_(umamusume),ミホノブルボン（ウマ娘）,code: icing,CODE:グラサージュ,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,ミホノブルボン（ウマ娘）（code: icing）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-013697,vikala_(blooming_summer_wallflower)_(granblue_fantasy),188,Vikala（咲く夏のウォールフラワー）（グランブルーファンタジー）,vikala_(granblue_fantasy),ビカラ,blooming summer wallflower,Vikala（咲く夏のウォールフラワー）（グランブルーファンタジー）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,ビカラ（blooming summer wallflower）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-013825,chou-10cm-hou-chan_(suzutsuki's),185,chou-10cm-hou-chan（鈴木様）,chou-10cm-hou-chan,長10cm砲ちゃん,suzutsuki's,chou-10cm-hou-chan（鈴木様）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,長10cm砲ちゃん（suzutsuki's）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-013870,andira_(summer)_(granblue_fantasy),184,Andira（夏）（Granblueファンタジー）,andira_(granblue_fantasy),アンチラ,summer,Andira（夏）（Granblueファンタジー）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,アンチラ（summer）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-014060,eishin_flash_(reines_plaetschern)_(umamusume),181,夕映えは渚のJugend,eishin_flash_(umamusume),エイシンフラッシュ（ウマ娘）,reines plaetschern,夕映えは渚のJugend,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,エイシンフラッシュ（ウマ娘）（reines plaetschern）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-014213,passionlip_(third_ascension)_(fate),179,PassionLip（3回目の昇天）（運命）,passionlip_(fate),パッションリップ,third ascension,PassionLip（3回目の昇天）（運命）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,パッションリップ（third ascension）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-014612,hatsune_miku_(if),172,初音ミクif,hatsune_miku,初音ミク,if,初音ミクif,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,初音ミク（if）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-014666,caenis_(swimsuit_rider)_(first_ascension)_(fate),171,Caenis（水着ライダー）（最初の昇天）（運命）,caenis_(fate),カイニス,swimsuit rider / first ascension,Caenis（水着ライダー）（最初の昇天）（運命）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,カイニス（swimsuit rider / first ascension）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-015020,sakura_miku_(rella),166,桜ミクお花見コーデVer.,sakura_miku,桜ミク,rella,桜ミクお花見コーデVer.,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,FIX_DISPLAY,桜ミク（rella）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
I70-015161,otomachi_una_(sugar),164,大omachi una（砂糖）,otomachi_una,音街ウナ,sugar,大omachi una（砂糖）,Latin-heavy candidate requires verification,STATUS_REVIEW_REQUIRED | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,FIX_DISPLAY,音街ウナ（sugar）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,family_base_display_ja + canonical qualifier diff; no stronger Japanese evidence,Latin-heavyの未検証variant表記。基準キャラ日本語名は確定済みのため、raw候補の未検証訳を捨て、基準名＋Danbooru canonical variant識別子へ戻す。,PROPOSED
