row_id,canonical_tag,post_count,display_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036263,meitantei_precure!,4946,名探偵プリキュア!,FIX_DISPLAY,名探偵プリキュア！,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,Toei official,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036264,bemani,4883,ベマイ,FIX_DISPLAY,BEMANI,,BRAND_OFFICIAL_NAME,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036265,nitroplus,4868,nitroplus,FIX_DISPLAY,ニトロプラス,,BRAND_JA_SURFACE,HIGH,existing_search_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036267,kid_icarus,4866,パルテナの鏡,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036270,inazuma_eleven,4761,イナイレ,FIX_BOTH,イナズマイレブン,イナイレ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036273,idolmaster_side-m,4655,アイドルマスターSideM,FIX_DISPLAY,アイドルマスター SideM,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036274,cyberpunk:_edgerunners_1,4647,cyberpunk: edgerunners 1,NEEDS_EXTERNAL_CHECK,,,CANONICAL_SUFFIX_ONE_MEANING_UNVERIFIED,MEDIUM,canonical only,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036275,hazbin_hotel,4621,ハズビンホテル,FIX_DISPLAY,ハズビン・ホテル,,COPYRIGHT_ESTABLISHED_JA_TITLE,HIGH,existing_search_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036277,shadowverse,4589,シャドウバース,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036279,fairy_tail,4574,フェアリーテイル,FIX_DISPLAY,FAIRY TAIL,,COPYRIGHT_OFFICIAL_TITLE,MEDIUM,canonical + established title,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
