row_id,canonical_tag,post_count,display_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036171,fire_emblem:_the_blazing_blade,6589,ファイアーエムブレム烈火の剣,FIX_DISPLAY,ファイアーエムブレム 烈火の剣,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036174,splatoon_1,6499,スプラトゥーン1,FIX_DISPLAY,スプラトゥーン（初代）,,COPYRIGHT_INSTALLMENT_DISAMBIGUATION,MEDIUM,canonical qualifier,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036175,shoujo_kageki_revue_starlight,6498,スタァライト,FIX_DISPLAY,少女☆歌劇 レヴュースタァライト,,COPYRIGHT_FULL_TITLE,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036179,to_heart_2,6447,同班同學2,FIX_BOTH,ToHeart2,トゥハート2,CURRENT_DISPLAY_IS_NON_JAPANESE_TRANSLATION,HIGH,AQUAPLUS official,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036181,aikatsu!,6366,アイカツ!,FIX_DISPLAY,アイカツ！,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036182,needy_girl_overdose,6351,にーでぃがーる,FIX_BOTH,NEEDY GIRL OVERDOSE,ニディガ | にーでぃがーる,COPYRIGHT_OFFICIAL_TITLE,HIGH,https://needygirl-anime.com/,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036186,date_a_live,6205,DATE・A・LIVE,FIX_DISPLAY,デート・ア・ライブ,,COPYRIGHT_ESTABLISHED_JA_TITLE,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036189,transformers,6091,トランスフォーマー,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_FRANCHISE_NAME,HIGH,internal source evidence,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036190,batman_(series),6075,バットマン,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_FRANCHISE_NAME,HIGH,internal source evidence,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036191,darling_in_the_franxx,6035,ダリフラ,FIX_BOTH,ダーリン・イン・ザ・フランキス,ダリフラ,COPYRIGHT_FULL_TITLE,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036194,path_to_nowhere,6011,無期迷途,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036195,gundam_00,6002,ガンダム00,FIX_BOTH,機動戦士ガンダム00,ガンダム00 | ガンダムOO,COPYRIGHT_FULL_TITLE,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036197,cyberpunk_(series),5986,cyberpunk (series),FIX_BOTH,サイバーパンク（シリーズ）,Cyberpunk,COPYRIGHT_SERIES_NAME,MEDIUM,canonical qualifier,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036198,doki_doki_literature_club,5969,ドキドキ文芸部,FIX_DISPLAY,ドキドキ文芸部！,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036200,len'en,5955,连缘,FIX_DISPLAY,連縁Project,,CURRENT_DISPLAY_IS_NON_JAPANESE_TRANSLATION,HIGH,existing_candidate_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036202,dark_souls_(series),5923,だーくそうる,FIX_BOTH,DARK SOULS,ダークソウル,COPYRIGHT_OFFICIAL_TITLE,HIGH,existing_search_ja,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
I70-036203,golden_kamuy,5909,ゴールデンカムイ,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"high-impact Copyright semantic audit; prefer canonical/official title over abbreviation, derivative or fan subtag",PROPOSED
