row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-044451,onikobe_rin,1,Artist,"onigashira_rin,nurearare",nurearare | onigashira rin,,,Onikobe rin,,[]
I70-044452,bow_(bhp),1,Artist,,,,,弓（BHP）,,[]
I70-044453,blade_(galaxist),1,Artist,"blade_(artist),blade_(lovewn)",blade (artist) | blade (lovewn),,,ブレード（銀河）,,[]
I70-044454,tony_taka,1,Artist,"tanaka_takayuki,taka_tony",taka tony | tanaka takayuki,,,トニータカ,,[]
I70-044455,a1_(initial-g),1,Artist,a1,a1,,,,,[]
I70-044456,futa_(nabezoko),1,Artist,futa4192,futa4192,,,futa（nabezoko）,,[]
I70-044457,hana_kazari,1,Artist,,,,,ハナ・カザリ,,[]
I70-044458,matsuo_yukihiro,1,Artist,,,,,松田裕骨,,[]
I70-044459,ixy,1,Artist,,,,,ixy,,[]
I70-044460,yohane,1,Artist,,,,,ヨハネ,,[]
I70-044461,bb_(baalbuddy),1,Artist,baalbuddy,baalbuddy,,,BB（Baalbuddy）,,[]
I70-044462,m-da_s-tarou,1,Artist,,,,,m-da s-tarou,,[]
I70-044463,chihuri,1,Artist,4sakana5,4sakana5,,,チフリ,,[]
I70-044464,gomashio_(goma_feet),1,Artist,,,,,ゴマシオ（ゴマフィート）,,[]
I70-044465,ido_(teketeke),1,Artist,,,,,IDO（Teketeke）,,[]
I70-044466,saitou_natsuki,1,Artist,,,,,Saitou Natsuki,,[]
I70-044467,mitarashi_neko,1,Artist,,,,,ミラシュ・ネコ,,[]
I70-044468,hews,1,Artist,hews_hack,hews hack,,,ヒュー,,[]
I70-044469,hungry_clicker,1,Artist,"hncl,click_burgundy,hncl,hankuri",click burgundy | hankuri | hncl,,,空腹のクリッカー,,[]
I70-044470,huke,1,Artist,,,,,ハケ,,[]
I70-044471,nyantcha,1,Artist,"thiccwithaq,thiccwithaq,thiccwithaq,sly-8",sly-8 | thiccwithaq,,,ニャンチャ,,[]
I70-044472,hisahiko,1,Artist,,,,,渡された,,[]
I70-044473,dagasi,1,Artist,dagashi_(daga2626),dagashi (daga2626),,,,,[]
I70-044474,sincos,1,Artist,trg-_(sain),trg- (sain),,,シンコス,,[]
I70-044475,dd_(ijigendd),1,Artist,dd_(artist),dd (artist),,,DD（ijigendd）,,[]
I70-044476,ramchi,1,Artist,,,,,ラムチ,,[]
I70-044477,tsukudani_(coke-buta),1,Artist,,,,,ツクダニ（コークブタ）,,[]
I70-044478,mizumizuni,1,Artist,thing_(athing),thing (athing),,,ミズミズニ,,[]
I70-044479,minaba_hideo,1,Artist,,,,,ミナバ・ヒドオ,,[]
I70-044480,kirisawa_juuzou,1,Artist,,,,,キリサワ柔術,,[]
I70-044481,zounose,1,Artist,manimanima,manimanima,,,Zounose,,[]
I70-044482,qp:flapper,1,Artist,,,,,QP：フラッパー,,[]
I70-044483,takafumi,1,Artist,,,,,高木,,[]
I70-044484,colorful_palette,1,Artist,,,,,カラフルなパレット,,[]
I70-044485,tsuruse,1,Artist,,,,,ツルーゼ,,[]
I70-044486,youyume-kun,1,Artist,youmu-kun,youmu-kun,,,Youmu-kun,,[]
I70-044487,horosuke,1,Artist,horosuke_(toot08),horosuke (toot08),,,ヨルスケ,,[]
I70-044488,namori,1,Artist,,,,,ナモリ,,[]
I70-044489,rariatto_(ganguri),1,Artist,ganguri,ganguri,,,rariatto（ganguri）,,[]
I70-044490,carnelian,1,Artist,,,,,カーネリアン,,[]
I70-044491,drawfag,1,Artist,"drawfriend,drawfriend",drawfriend,,,ドローファグ,,[]
I70-044492,abubu,1,Artist,nounanka,nounanka,,,アブブ,,[]
I70-044493,kato_takuji,1,Artist,ishiyumi,ishiyumi,,,石yumi,,[]
I70-044494,houtengeki,1,Artist,,,,,houtengeki,,[]
I70-044495,jun_(navigavi),1,Artist,jun_(seojh1029),jun (seojh1029),,,,,[]
I70-044496,kantoku,1,Artist,afterschool_of_the_5th_year,afterschool of the 5th year,,,カントク,,[]
I70-044497,warugaki_(sk-ii),1,Artist,sk-ii,sk-ii,,,ワルガキ（sk-ii）,,[]
I70-044498,nanashi_(nlo),1,Artist,"nanashi_(nlo74593630),nanashi_(user_hagu2878)",nanashi (nlo74593630) | nanashi (user hagu2878),,,ナナシ（NLO）,,[]
I70-044499,kani_biimu,1,Artist,"peko,pepepe",peko | pepepe,,,Kani Biimu,,[]
I70-044500,hamu_koutarou,1,Artist,,,,,Hamu Koutarou,,[]
