row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-044401,same_ningen,3,Copyright,,,,,サメ人間,,[]
I70-044402,scho-ka-kola,3,Copyright,,,,,ショカコーラ,,[]
I70-044403,sengoku_koihime_x,3,Copyright,,,,,戦国†恋姫X,,[]
I70-044404,sengoku_youko,3,Copyright,,,,,戦国妖狐,,[]
I70-044405,shiki_no_akari,3,Copyright,,,,,識ノ灯リ,,[]
I70-044406,shingeki_no_bahamut:_virgin_soul,3,Copyright,,,,,神撃のバハムートVIRGINSOUL,,[]
I70-044407,shoujo_hatsudouki,3,Copyright,,,,,少女発動機,,[]
I70-044408,singin'_in_the_rain,3,Copyright,,,,,雨に唄えば,,[]
I70-044409,sonic_speed_simulator,3,Copyright,,,,,,,[]
I70-044410,sonic_the_hedgehog_2_(movie),3,Copyright,,,,,ソニックVSナックルズ,,[]
I70-044411,sora_wo_matotte,3,Copyright,,,,,空をまとって,,[]
I70-044412,soshite_ashita_no_sekai_yori,3,Copyright,,,,,そして明日の世界より―,,[]
I70-044413,star_fox_2,3,Copyright,,,,,スターフォックス2,,[]
I70-044414,studio_khara,3,Copyright,,,,,スタジオカラ,,[]
I70-044415,taihaiteki_jinsei_sanka_(utau),3,Copyright,,,,,退廃的人生讃歌,,[]
I70-044416,team_kirby_clash_deluxe,3,Copyright,,,,,みんなで!カービィハンターズZ,,[]
I70-044417,the_legend_of_zelda:_ocarina_of_time_3d,3,Copyright,,,,,,,[]
I70-044418,the_sandman_(dc),3,Copyright,,,,,,,[]
I70-044419,theater_ikizama,3,Copyright,,,,,シアター生き様,,[]
I70-044420,tild_-_mage_a_louer,3,Copyright,,,,,ティルド - 魔術師ルーアー,,[]
I70-044421,uchi_wa_mou_enki_dekinai.,3,Copyright,,,,,ウチはもう、延期できない。,,[]
I70-044422,ultraman_80_(series),3,Copyright,,,,,ウルトラマン80,,[]
I70-044423,wolfenstein_(series),3,Copyright,,,,,ウルフェンシュタイン,,[]
I70-044424,yoshinaga-san'chi_no_gargoyle,3,Copyright,gargoyle_of_yoshinaga_house,gargoyle of yoshinaga house,,,Yoshinaga-San'Chi Gargoyle no,,[]
I70-044425,yuukoku_no_moriarty,3,Copyright,moriarty_the_patriot,moriarty the patriot,,,憂国のモリアーティ,,[]
I70-044426,yuukyuu_no_euphoria,3,Copyright,,,,,悠久のユーフォリア,,[]
I70-044427,dairi,1,Artist,,,,,Dairi,,[]
I70-044428,ebifurya,1,Artist,,,,,evifurya,,[]
I70-044429,crote,1,Artist,,,,,クロート,,[]
I70-044430,ruu_(tksymkw),1,Artist,"rakugakiyarou,tsurukou_(tksymkw),tksymkw",rakugakiyarou | tksymkw | tsurukou (tksymkw),,,ruu（tksymkw）,,[]
I70-044431,itomugi-kun,1,Artist,ringetsumon,ringetsumon,,,itomugi-kun,,[]
I70-044432,bkub,1,Artist,,,,,bkub,,[]
I70-044433,hammer_(sunset_beach),1,Artist,aenobas,aenobas,,,ハンマー（サンセットビーチ）,,[]
I70-044434,haruyama_kazunori,1,Artist,haruyama,haruyama,,,Haruyama kazunori,,[]
I70-044435,inoino,1,Artist,,,,,,,[]
I70-044436,kou_hiyoyo,1,Artist,kouu_hiyoyo,kouu hiyoyo,,,kou hiyoyo,,[]
I70-044437,kanon_(kurogane_knights),1,Artist,,,,,カノン（クロガネナイツ）,,[]
I70-044438,yaegashi_nan,1,Artist,charinko_fox,charinko fox,,,ヤガシナン,,[]
I70-044439,rebecca_(keinelove),1,Artist,rebecca_(naononakukoroni),rebecca (naononakukoroni),,,レベッカ（ケイネロブ）,,[]
I70-044440,mizuki_hitoshi,1,Artist,mizukihitoshi,mizukihitoshi,,,ミズキ・トゥシ,,[]
I70-044441,kouji_(campus_life),1,Artist,,,,,Kouji（キャンパスライフ）,,[]
I70-044442,shiromochi_sakura,1,Artist,shiramochi,shiramochi,,,Shiromochi sakura,,[]
I70-044443,tani_takeshi,1,Artist,,,,,タニ・タケシ,,[]
I70-044444,naga_u,1,Artist,,,,,ナガu,,[]
I70-044445,ojipon,1,Artist,,,,,ojipon,,[]
I70-044446,hara_(harayutaka),1,Artist,hera_(hara0742),hera (hara0742),,,ハラ（ハリタカ）,,[]
I70-044447,pageratta,1,Artist,,,,,Pageratta,,[]
I70-044448,matsunaga_kouyou,1,Artist,,,,,松田kouyou,,[]
I70-044449,hiroki_(yyqw7151),1,Artist,,,,,hiroki（yyqw7151）,,[]
I70-044450,boris_(noborhys),1,Artist,"shoushin_(shoushin04),shoushin_(shoushin04)",shoushin (shoushin04),,,ボリス（ノボリズ）,,[]
