row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-010051,ren_zotto,4,Character,,,,,レン・ゾット,,"[""nijisanji"",""nijisanji_en"",""nijisanji_koshien""]"
I70-010052,saotome_mary,4,Character,saotome_meari,saotome meari,,,早乙女芽亚里 | 早乙女芽亜里,,"[""kakegurui"",""the_legend_of_zelda"",""hololive""]"
I70-010053,senri_akane,4,Character,,,,,千里朱音,,"[""rewrite"",""key_(company)"",""little_busters!""]"
I70-010054,sethos_(genshin_impact),4,Character,,,,セトス | セトス(原神),,Sethos,"[""genshin_impact"",""2024_summer_olympics"",""olympics""]"
I70-010055,springfield_(stirring_mermaid)_(girls'_frontline),4,Character,,,,目覚めたマーメイド,,,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""kantai_collection""]"
I70-010056,sun-d,4,Character,,,,,Sun-D,,"[""danganronpa_(series)"",""danganronpa_2:_goodbye_despair"",""danganronpa:_trigger_happy_havoc""]"
I70-010057,tifa_lockhart_(cowgirl),4,Character,,,,,ウェスタンガイド,,"[""final_fantasy"",""final_fantasy_vii"",""final_fantasy_vii_remake""]"
I70-010058,yawata_maru_(kancolle),4,Character,,,,八幡丸(艦これ) | 八幡丸(艦隊これくしょん),八幡丸,,"[""kantai_collection"",""c2_kikan"",""comiket_102""]"
I70-010059,yoshida_kazumi,4,Character,,,,,吉田一美,,"[""shakugan_no_shana"",""megami_magazine"",""dengeki_g's""]"
I70-010060,2p_(nier:automata),4,Character,"yorha_type_p_no._2,2p_(nier),yorha_no._2_type_p",2p (nier) | yorha no. 2 type p | yorha type p no. 2,,,yorhaタイプP no。 2,2P,"[""nier_(series)"",""nier:automata"",""soulcalibur""]"
I70-010061,cinque_(nanoha),4,Character,,,,,チンク・ナカジマ,,"[""lyrical_nanoha"",""mahou_shoujo_lyrical_nanoha_strikers"",""mahou_shoujo_lyrical_nanoha_vivid""]"
I70-010062,conte_di_cavour_nuovo_(kancolle),4,Character,,,,,Conte di Cavour Nuovo（Kancolle）,,"[""kantai_collection"",""kurenai_no_buta"",""comiket_100""]"
I70-010063,cure_coral,4,Character,,,,キュアコーラル,,,"[""precure"",""tropical-rouge!_precure"",""heartcatch_precure!""]"
I70-010064,dang_(runescape),4,Character,,,,,,,"[""runescape"",""original"",""old_school_runescape""]"
I70-010065,eri_(pokemon),4,Character,,,,ビワ | ビワ(トレーナー) | ビワ(ポケモン),,,"[""pokemon"",""pokemon_scarlet_and_violet"",""pokemon_tcg""]"
I70-010066,futaba_minato,4,Character,,,,,みなとイラスト,,"[""cevio"",""a.i._voice"",""utau""]"
I70-010067,hachisuka_kotetsu,4,Character,,,,,蜂須賀虎徹,,"[""touken_ranbu"",""touken_ranbu:_hanamaru"",""tenka_hyakken""]"
I70-010068,hk416_(mod3)_(girls'_frontline),4,Character,,,,,,,"[""girls'_frontline"",""arknights"",""girls'_frontline_2:_exilium""]"
I70-010069,kangaskhan,4,Character,,,,ガルーラ,,,"[""pokemon"",""pokemon_(anime)"",""pokemon_red/green/blue/yellow""]"
I70-010070,kanne_(sousou_no_frieren),4,Character,,,,カンネ | カンネ(葬送のフリーレン),,,"[""sousou_no_frieren"",""dungeon_meshi"",""fire_emblem""]"
I70-010071,katsuragi_kai_(kancolle),4,Character,,,,,葛城改,,"[""kantai_collection"",""line_(naver)"",""doraemon""]"
I70-010072,kinon_bachika,4,Character,,,,キノン | キノン・バチカ,,,"[""tengen_toppa_gurren_lagann"",""tengen_toppa_gurren_lagann:_parallel_works"",""neon_genesis_evangelion""]"
I70-010073,mifune_fumiko,4,Character,,,,三船フミコ,,,"[""chainsaw_man"",""bereal"",""blue_archive""]"
I70-010074,morpho_knight,4,Character,,,,,バルフレイナイト,,"[""kirby_(series)"",""kirby_star_allies"",""kirby_and_the_forgotten_land""]"
I70-010075,retoree_(show_by_rock!!),4,Character,retoree,retoree,,レトリー,,,"[""show_by_rock!!"",""fate_(series)"",""final_fantasy""]"
I70-010076,rookidee,4,Character,,,,ココガラ,,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_scarlet_and_violet""]"
I70-010077,scarlet_(black_shadow)_(nikke),4,Character,,,,紅蓮:ブラックシャドウ,,,"[""goddess_of_victory:_nikke"",""comiket_104"",""comiket_107""]"
I70-010078,shiranui_(nakiri_ayame),4,Character,,,,,shiranui（nakiri ayame）,,"[""hololive"",""hololive_english"",""hololive_alternative""]"
I70-010079,venonat,4,Character,,,,コンパン,,,"[""pokemon"",""pokemon_(anime)"",""pokemon_red/green/blue/yellow""]"
I70-010080,yashio_rui,4,Character,,,,,八潮瑠唯,,"[""bang_dream!"",""bang_dream!_girls_band_party!"",""bang_dream!_it's_mygo!!!!!""]"
I70-010081,yuyaki_(senran_kagura),4,Character,,,,夕焼(閃乱カグラ),夕焼,Yuuyaki | Yūyaki,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_new_link""]"
I70-010082,zuikaku_kai_(kancolle),4,Character,,,,,Zuikaku Kai（Kancolle）,,"[""kantai_collection"",""dark_souls_(series)"",""geinoujin_kakuzuke_check""]"
I70-010083,bebe-tan,4,Character,,,,,bebe-tan,,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_new_link""]"
I70-010084,blissey,4,Character,,,,ハピナス,,,"[""pokemon"",""pokemon_(anime)"",""pokemon_diamond/pearl/platinum""]"
I70-010085,canal_vorfeed,4,Character,canal_vorpheed,canal vorpheed,,キャナル | キャナル=ヴォルフィード | キャナル・ヴォルフィード,,,"[""lost_universe"",""cardfight!!_vanguard"",""nitroplus""]"
I70-010086,centiskorch,4,Character,,,,マルヤクデ,,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_scarlet_and_violet""]"
I70-010087,cinderella_(glass_princess)_(nikke),4,Character,,,,,シンデレラ:ガラスのプリンセス,,"[""goddess_of_victory:_nikke"",""wuthering_waves"",""indie_virtual_youtuber""]"
I70-010088,dandelion_(girls'_frontline),4,Character,dandelion_(girls_frontline),dandelion (girls frontline),,ダンデライオン(ドールズフロントライン) | ダンドリー(ドールズフロントライン),,Dandley,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""girls'_frontline_neural_cloud""]"
I70-010089,dom_(mobile_suit),4,Character,,,,ドム,,MS-09B,"[""gundam"",""mobile_suit_gundam"",""original""]"
I70-010090,duke_of_york_(azur_lane),4,Character,,,,デューク・オブ・ヨーク | デューク・オブ・ヨーク(アズールレーン),约克公爵,,"[""azur_lane"",""azur_lane:_slow_ahead"",""neptune_(series)""]"
I70-010091,firelight_ekko,4,Character,arcane_ekko,arcane ekko,,,Firelight ekko,,"[""league_of_legends"",""arcane:_league_of_legends"",""mario_(series)""]"
I70-010092,folinic_(arknights),4,Character,,,,フォリニック(アークナイツ),亚叶,,"[""arknights"",""a_deer_of_nine_colors"",""monster_hunter_(series)""]"
I70-010093,formaggio,4,Character,,,,,ホルマジオ,,"[""jojo_no_kimyou_na_bouken"",""vento_aureo"",""diamond_wa_kudakenai""]"
I70-010094,g36c_(girls'_frontline),4,Character,g36c_(girls_frontline),g36c (girls frontline),,G36C(ドールズフロントライン),G36C(少女前线),G36C,"[""girls'_frontline"",""azur_lane"",""metal_gear_(series)""]"
I70-010095,gon-san,4,Character,,,,ゴンさん,,,"[""hunter_x_hunter"",""touhou"",""kantai_collection""]"
I70-010096,g-spring_goddess_(ishiyumi),4,Character,,,,Gの泉の女神,,,"[""original"",""gundam"",""gundam_0080""]"
I70-010097,himeko_(nova)_(honkai:_star_rail),4,Character,,,,,姫子・旅立ち,,"[""honkai:_star_rail"",""honkai_(series)"",""honkai_impact_3rd""]"
I70-010098,hishi_amazon_(azure_amazon)_(umamusume),4,Character,,,,,アマゾネス・ラピス,,"[""umamusume"",""akari_ga_yatte_kitazo_(vocaloid)"",""backrooms_(creepypasta)""]"
I70-010099,hoshimachi_suisei_(maid),4,Character,hoshimachi_suisei_(6th_costume),hoshimachi suisei (6th costume),,星街すいせい(メイド) | 星街すいせい(メイド衣装),,,"[""hololive"",""nijisanji"",""hololive_english""]"
I70-010100,kaida_haru,4,Character,,,,,描いた晴,,"[""nijisanji"",""nijisanji_en"",""nijisanji_kr""]"
