row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-006201,volcarona,4,Character,,,,ウルガモス,,,"[""pokemon"",""pokemon_black_and_white"",""pokemon_black_2_and_white_2""]"
I70-006202,ace_trainer_(pokemon),4,Character,cool_trainer_(pokemon),cool trainer (pokemon),,エリートトレーナー,,,"[""pokemon"",""pokemon_black_and_white"",""pokemon_x_and_y""]"
I70-006203,catherine_(project_moon),4,Character,,,,,キャサリンアーンショー,,"[""limbus_company"",""project_moon"",""library_of_ruina""]"
I70-006204,drayton_(pokemon),4,Character,,,,カキツバタ(トレーナー),,,"[""pokemon"",""pokemon_scarlet_and_violet"",""pokemon_black_and_white""]"
I70-006205,frenda_seivelun,4,Character,,,,フレンダ | フレンダ=セイヴェルン,,,"[""toaru_majutsu_no_index"",""toaru_kagaku_no_railgun"",""toaru_kagaku_no_railgun_s""]"
I70-006206,kitkallos_(yu-gi-oh!),4,Character,,,,,,,"[""yu-gi-oh!"",""yu-gi-oh!_master_duel"",""fire_emblem""]"
I70-006207,oikawa_tooru_(haikyuu!!),4,Character,,,,,及川徹,,"[""haikyuu!!"",""original"",""ace_attorney""]"
I70-006208,shy_(character),4,Character,,,,SHY-シャイ,,SHY,"[""shy_(series)"",""blue_archive"",""coca-cola""]"
I70-006209,svd_(girls'_frontline),4,Character,svd_(girls_frontline),svd (girls frontline),,SVD(ドールズフロントライン),SVD(少女前線),SVD,"[""girls'_frontline"",""rainbow_six_siege"",""stalker_(game)""]"
I70-006210,togata_mirio,4,Character,"lemillion_(boku_no_hero_academia),toogata_mirio",lemillion (boku no hero academia) | toogata mirio,,通形ミリオ,,,"[""boku_no_hero_academia"",""pokemon"",""kimetsu_no_yaiba""]"
I70-006211,wang_liu_mei,4,Character,wang_liu_mi,wang liu mi,,ワン・リューミン,王留美,,"[""gundam"",""gundam_00"",""gundam_00_a_wakening_of_the_trailblazer""]"
I70-006212,wartortle,4,Character,,,,カメール,,,"[""pokemon"",""pokemon_red/green/blue/yellow"",""pokemon_firered_and_leafgreen""]"
I70-006213,yonomori_kobeni,4,Character,,,,夜ノ森小紅,,,"[""mikakunin_de_shinkoukei"",""idolmaster"",""girls_und_panzer""]"
I70-006214,bounsweet,4,Character,,,,アマカジ,,,"[""pokemon"",""pokemon_sun_and_moon"",""pokemon_(anime)""]"
I70-006215,de_ruyter_(kancolle),4,Character,de_ruyter_(kantai_collection),de ruyter (kantai collection),,デロイテル | デロイテル(艦これ) | デロイテル(艦隊これくしょん) | デ・ロイテル | デ・ロイテル(艦これ) | デ・ロイテル(艦隊これくしょん),,DeRuyter,"[""kantai_collection"",""gundam"",""g_gundam""]"
I70-006216,diantha_(pokemon),4,Character,carnet_(pokemon),carnet (pokemon),,カルネ | カルネ(トレーナー) | チャンピオン(カロス),,,"[""pokemon"",""pokemon_x_and_y"",""pokemon_diamond/pearl/platinum""]"
I70-006217,jack_atlas,4,Character,,,,ジャック・アトラス,,,"[""yu-gi-oh!"",""yu-gi-oh!_5d's"",""yu-gi-oh!_gx""]"
I70-006218,koffing,4,Character,,,,ドガース,,,"[""pokemon"",""pokemon_black_2_and_white_2"",""pokemon_(anime)""]"
I70-006219,komari_chika,4,Character,,,,,小鞠知花,,"[""make_heroine_ga_oo_sugiru!"",""pokemon"",""blue_archive""]"
I70-006220,li_sushang,4,Character,,,,,李素裳,,"[""honkai_(series)"",""honkai_impact_3rd"",""honkai:_star_rail""]"
