cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053286,ueda_metawo,Artist,233,REVIEWED_UNRESOLVED,No sufficiently authoritative identity-safe credit established in this pass,,Did not guess artist reading or identity.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053442,tsukasa_jun,Artist,230,REVIEWED_UNRESOLVED,No sufficiently authoritative profile/credit established in this pass,,Existing Japanese form plausible but HIGH-confidence identity mapping not re-established.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053479,nakajima_atsuko,Artist,229,REVIEWED_UNRESOLVED,Search surfaced secondary material but not a sufficiently authoritative identity source,,Deferred rather than promote secondary-only evidence.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053563,takayama_toshiaki,Artist,228,REVIEWED_UNRESOLVED,No sufficiently authoritative profile/credit established in this pass,,Did not infer reading from canonical tag.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053568,yoshinari_you,Artist,228,REVIEWED_UNRESOLVED,Search surfaced secondary identity material but no first-party credit retained,,Deferred for precision.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053664,seo_kouji,Artist,226,REVIEWED_UNRESOLVED,Search surfaced secondary identity material but no first-party profile retained,,Deferred for precision.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-053914,amano_kozue,Artist,221,REVIEWED_UNRESOLVED,Identity appears clear but this pass did not establish a sufficiently authoritative creator credit,,Deferred rather than rely on database-only evidence.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038590,virtuareal_link,Copyright,323,REVIEWED_UNRESOLVED,VTuber/fictional project remains in scope but official Japanese title evidence was not safely established,,Not scope-skipped because VTuber content is explicitly in scope.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038678,portrait_of_exotic_girls,Copyright,306,REVIEWED_UNRESOLVED,Could not safely bind canonical tag to a formal official Japanese title,,No guess from literal title.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038718,taimashi_ayano,Copyright,298,REVIEWED_UNRESOLVED,Could not establish authoritative title source in one pass,,Existing display retained only as unresolved input.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038782,kokkimusume,Copyright,289,REVIEWED_UNRESOLVED,Could not safely identify formal property/title and Japanese rendering,,Ambiguous identity; no narrowing.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038819,highly_responsive_to_prayers,Copyright,283,REVIEWED_UNRESOLVED,Known Touhou work but official primary title evidence was not established in this pass,,Did not promote encyclopedia evidence to HIGH.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038938,krt_girls,Copyright,268,REVIEWED_UNRESOLVED,Could not establish formal Japanese title from authoritative project source,,Illustrated fictional project remains in scope.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038943,dengeki_hime,Copyright,267,REVIEWED_UNRESOLVED,Publication identity plausible but formal title/search treatment not reverified to HIGH,,Not REAL_3D; publication is part of illustrated media context.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038954,lanxi_zhen,Copyright,265,REVIEWED_UNRESOLVED,Search collided with real-world place names and property identity could not be safely disambiguated,,Ambiguous identity therefore normal audit rather than scope skip.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038970,all_wishes_come_true!,Copyright,263,REVIEWED_UNRESOLVED,Canonical property could not be safely mapped to formal title,,Existing 八仙 may be overly broad; no unsafe correction.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038996,bishoujo_(game),Copyright,260,REVIEWED_UNRESOLVED,Generic title collision prevented authoritative identity binding,,Game is in scope but unresolved.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003872,zentreya_(dragon),Character,856,REVIEWED_UNRESOLVED,Official creator identity is clear but no official Japanese character/form name was established,,VTuber remains in scope; Character requires official Japanese name.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003934,vedal987,Character,841,REVIEWED_UNRESOLVED,Official ecosystem confirms Vedal identity but no official Japanese Character name exists in checked material,https://vedal.ai/,VTuber/virtual persona context remains in scope; English-only evidence is insufficient for Character Japanese display.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003953,angelica_(project_moon),Character,837,REVIEWED_UNRESOLVED,Could not establish official Japanese character spelling from first-party material in this pass,,Secondary canon references not enough for required Japanese official name.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003962,big_bad_wolf,Character,835,REVIEWED_UNRESOLVED,Canonical identity is too generic to safely select an official Japanese character name,,No literal translation accepted without property binding.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003968,yae_sakura_(gyakushinn_miko),Character,835,REVIEWED_UNRESOLVED,Could not verify exact official Japanese form-name combination in first-party material,,Base character familiarity is insufficient for form-specific HIGH verdict.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003983,ariane_yeong,Character,832,REVIEWED_UNRESOLVED,No official Japanese character name established,,Original-language identity was not converted by guesswork.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003986,arcane_caitlyn,Character,831,REVIEWED_UNRESOLVED,Could not safely verify exact Japanese full-name treatment for Arcane-specific character tag,,Mixed franchise remains in scope.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003992,tsukumo_sana_(1st_costume),Character,831,REVIEWED_UNRESOLVED,Could not establish official Japanese character plus costume-form naming,,VTuber remains in scope; no fan translation.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003995,houlen_yabusame,Character,829,REVIEWED_UNRESOLVED,Could not establish authoritative official Japanese character name,,No reading inference.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003998,ukinami_yuzuha_(tanuki_in_broad_daylight),Character,829,REVIEWED_UNRESOLVED,Could not verify exact official Japanese character and outfit/form title,,Form-specific translation left unresolved.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004033,han_sooyoung,Character,822,REVIEWED_UNRESOLVED,Could not establish official Japanese localization spelling in authoritative source,,Did not choose between transliteration and kanji without evidence.
cycle-0003,3,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004044,marina_(fear_&_hunger),Character,819,REVIEWED_UNRESOLVED,No official Japanese localization spelling established,,Game character remains in scope; English name not converted by guesswork.
