row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-081315,izubuchi_yutaka,Artist,67,出渕裕,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-081583,takahashi_keitarou,Artist,67,高橋慶太郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-082634,ryo_chimo,Artist,65,りょーちも,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-083787,takahashi_kazuki,Artist,63,高橋和希,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-083862,yanase_takayuki,Artist,63,柳瀬敬之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-084053,hirano_toshihiro,Artist,62,平野俊弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-084201,mizuno_eita,Artist,62,水野英多,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-084964,takeda_hinata,Artist,61,武田日向,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-084995,tsurumaki_kazuya,Artist,61,鶴巻和哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-086248,ujiga_waita,Artist,59,氏賀Y太,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-086541,kazue_kato,Artist,58,加藤和恵,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-087242,kubooka_toshiyuki,Artist,57,窪岡俊之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-087595,yamaguchi_sapuri,Artist,57,山口さぷり,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-087877,kawamori_shouji,Artist,56,河森正治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-087907,kojima_ayami,Artist,56,小島文美,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-088160,shibamoto_thores,Artist,56,THORES柴本,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-088209,takemoto_yasuhiro,Artist,56,武本康弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-088265,yamatogawa,Artist,56,大和川,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-088535,inoue_jun'ya,Artist,55,井上淳哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-088958,yamada_akihiro,Artist,55,山田章博,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-089658,yamashita_ikuto,Artist,54,山下いくと,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-090104,nagano_mamoru,Artist,53,永野護,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
I70-090164,nuri_kazuya,Artist,53,塗和也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0006,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence
