row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-040419,deepness_(love_live!),Copyright,145,DEEPNESS,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0005,Exact tag identity and official title context not safely verified
I70-040497,19_tian,Copyright,141,19天,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0005,Work identity and official Japanese title remain ambiguous
I70-040548,kengan_(series),Copyright,139,ケンガン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0005,Umbrella-series display scope not safely verified
I70-040640,detective_pikachu_(movie),Copyright,134,名探偵ピカチュウ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0005,Fictional mixed-media property kept in scope; exact movie-title evidence not completed
I70-040662,stardust_project,Copyright,134,StarDust星云社,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_accepted_noflag_batch009.csv,,,,,,,true,1,cycle-0005,Official identity/title source not safely established
I70-040775,demons_roots,Copyright,128,Demons Roots,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0005,Official title source not safely established in this pass
I70-040787,pixiv_fantasia_1,Copyright,128,pixivファンタジア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0005,Exact first-event title and numbering not safely verified
I70-040829,musekinin_shuugoutai_(synthesizer_v),Copyright,126,無責任集合体,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,No trustworthy first-party Japanese title evidence established in bounded pass
I70-040847,gwent_(game),Copyright,125,グウェント ウィッチャーカードゲーム,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Official Japanese title not safely established in bounded pass
I70-040857,orguss,Copyright,125,超時空世紀オーガス,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,First-party title evidence not established in bounded pass
I70-040861,robin_hood_(disney_movie),Copyright,125,ロビン・フッド,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Japanese Disney title evidence not established in bounded pass
I70-040895,huayangshan_jishi,Copyright,123,华阳山记事,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Ambiguous title identity and no trustworthy first-party Japanese rendering established
I70-040903,serial_experiments_lain_(ps1_game),Copyright,123,serial experiments lain,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Game-specific official title evidence not established in bounded pass
I70-040918,hua_jianghu_zhi_bei_mo_ting,Copyright,122,画江湖,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Ambiguous Chinese property identity and Japanese rendering not established
I70-040949,metroid_(classic),Copyright,121,メトロイド,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Classic-tag scope versus franchise title not safely disambiguated in bounded pass
I70-040952,sergestid_shrimp_in_tungkang,Copyright,121,初夏的東港之櫻,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Property identity and official Japanese title not established
I70-040976,silent_hill_1,Copyright,120,サイレントヒル,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Series evidence found but first-game-specific title mapping not directly established
I70-040979,wild_flower,Copyright,120,野生の花,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Generic canonical identity is ambiguous and no first-party property evidence established
I70-040999,magna_carta,Copyright,119,マグナカルタ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Qualified property identity is ambiguous without first-party evidence
I70-041043,mega_man_battle_network_(anime),Copyright,117,ロックマンエグゼ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Capcom evidence confirms ロックマンエグゼ series but not anime-specific formal title
I70-041069,ji_peng_gou_you,Copyright,116,雪山游泳馆,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Canonical identity and current Chinese title mismatch cannot be safely reconciled
I70-041074,pocahontas_(movie),Copyright,116,ポカホンタス,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Disney animated property remains in scope but first-party Japanese title page not established in bounded pass
I70-041093,dune_(series),Copyright,115,デューン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Series umbrella spans media and Japanese display scope is ambiguous
I70-041125,koumajou_densetsu_1,Copyright,114,紅魔城伝説 緋色の交響曲,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Official title evidence not established in bounded pass
I70-041155,iczer_(series),Copyright,113,イクサー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Series umbrella Japanese naming not established from first-party evidence
I70-041199,red_sonja_(comics),Copyright,112,レッドソニア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Comics-specific official Japanese title evidence not established
I70-041210,chibi_kyonyuu,Copyright,111,クラスに1人いる巨乳シリーズ,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Canonical tag and current display title relationship not safely verified
I70-041218,kinjo_no_hito_no_nakimushi,Copyright,111,バツイチで泣き虫なおとなりさん,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0006,Canonical tag and current display title relationship not safely verified
I70-041262,pokemon_ranger_1,Copyright,110,ポケモンレンジャー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence
I70-041283,lovely_x_cation,Copyright,109,ラブリケーション,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence
I70-041328,venom_(2018),Copyright,108,ヴェノム,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence
I70-041334,choujikuu_seiki_orguss,Copyright,107,超時空世紀オーガス,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,true,1,cycle-0006,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence
