review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
452,bagua,YES,八卦の八つの卦・トライグラムを示す図形記号,BROWSE_WORTHY,TEXT_SYMBOL,CORE,図形記号として探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
455,beacon,YES,位置や警告を示すビーコン・標識灯,BROWSE_WORTHY,TOOL_OBJECT,CORE,意図的に配置する設備・小物として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
458,sidelighting,YES,被写体の横方向から当てるサイドライティング,BROWSE_WORTHY,LIGHT_TIME_WEATHER,CORE,照明方向そのものが主要な生成意図,,,,,,,[],[],[],NO,,CHECKED,[],
461,yellow_scales,YES,黄色い鱗で覆われた外観,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,色と鱗状テクスチャの外観そのものを指定したい概念,,,,,,,[],[],[],NO,,CHECKED,[],
464,giant_snake,YES,巨大な蛇を被写体・場面要素として出す表現,BROWSE_WORTHY,LIVING,CORE,巨大な動物を出す意図として生物棚が自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
467,anal_ball_wear,YES,アナルボールを挿入したまま身につけている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,性的玩具を装着・挿入している状態が中心,TOOL_OBJECT,SUPPORTING,アナルボールという玩具から探す意図も独立して有用,,,,"[""ACTION_CONTACT/INTIMATE""]","[""BUTTOCK_ANAL""]",[],NO,,CHECKED,[],
470,holding_envelope,YES,封筒を手に持っている動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,物を持つ動作が主要な視覚意図,TOOL_OBJECT,SUPPORTING,封筒という小物から場面を組み立てる検索も自然,,,,"[""ACTION_CONTACT/OBJECT_USE"",""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
473,squirting_dildo,YES,液体を噴き出す・射出するディルド,BROWSE_WORTHY,TOOL_OBJECT,CORE,ディルドという性的玩具そのものが中心,FLUID_EXCRETION,CORE,玩具から液体が噴出する視覚効果も概念に内在,,,,[],[],[],NO,,CHECKED,[],
476,qingdai_guanmao,YES,清朝の中国官吏が着用した丸い官帽,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,帽子・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://tags.latent.moe/en/t/qingdai_guanmao""]",
479,gradient_clothes,YES,色が連続的に変化するグラデーション柄の衣服,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,グラデーション外観がタグの識別的な生成意図,CLOTHING_EXPOSURE,SUPPORTING,衣服の見た目を指定する概念として衣装棚からも自然,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
482,nouvelle_tricolor_(idolmaster),YES,アイドルマスター ミリオンライブ！の公式衣装「ヌーベル・トリコロール」,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,特定の公式衣装を生成したい意図は衣装棚が自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?page=atom&tags=nouvelle_tricolor_%28idolmaster%29""]",作品固有名だが複数キャラクターが着る公式衣装として視覚的な衣装概念を持つためbrowse対象とした
485,steaming_cup,YES,湯気が立っているカップ,BROWSE_WORTHY,TOOL_OBJECT,CORE,カップという前景小物とその温かい状態を追加する意図が中心,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
488,expedition_uniform,YES,探検・遠征用の制服・ユニフォーム,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,制服としての衣装指定が中心,,,,,,,"[""CLOTHING/UNIFORM""]",[],[],NO,,CHECKED,[],
491,xbox_(original),YES,初代Xbox本体・ゲーム機,BROWSE_WORTHY,TOOL_OBJECT,CORE,特定のゲーム機を小物として出す意図が自然,,,,,,,[],[],[],NO,,CHECKED,[],
494,open_mouth,YES,口を開けている顔の状態,BROWSE_WORTHY,HAIR_FACE,CORE,顔の見た目・口の開閉状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
497,leopard,YES,ヒョウを被写体・場面要素として出す表現,BROWSE_WORTHY,LIVING,CORE,動物そのものを生成する意図,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
500,sadism,YES,他者に苦痛や屈辱を与えることを楽しむサディスティックな関係・行為,BROWSE_WORTHY,RELATION_ROLE,CORE,支配側の嗜好・役割関係として探す意図が中心,,,,,,,[],[],[],NO,,CHECKED,[],
503,jade_(gemstone),YES,翡翠・ジェードの宝石や石材,BROWSE_WORTHY,TOOL_OBJECT,CORE,宝石・物体として画面に追加する意図が自然,,,,,,,[],[],[],NO,,CHECKED,[],
506,battoujutsu_stance,YES,刀を抜き放つ抜刀術の構え,BROWSE_WORTHY,POSE_POSITION,CORE,身体と刀の構え・姿勢そのものが主要な視覚意図,,,,,,,[],[],[],NO,,CHECKED,[],
