review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
77,biting_neck,YES,相手の首を噛む行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,噛む接触行為として探すのが自然,BODY_SITE,SUPPORTING,首という身体部位も視覚的に中心,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
80,vivienne_westwood,YES,ファッションブランド「Vivienne Westwood」に由来する意匠・アイテム参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
83,wet_kimono,YES,濡れている着物,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,着物とその濡れた衣服状態が主要な見た目,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
86,legs_together,YES,両脚をそろえた姿勢,BROWSE_WORTHY,POSE_POSITION,CORE,脚の配置そのものを指定するポーズ,,,,,,,[],[],[],NO,,CHECKED,[],
89,diagonal-striped_bowtie,YES,斜め縞模様の蝶ネクタイ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,蝶ネクタイという服飾小物から探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
92,flipped_hair,YES,外側などに跳ね返った髪の形,BROWSE_WORTHY,HAIR_FACE,CORE,髪型・毛先の形状として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
95,bycocket,YES,前方が尖り後ろのつばが反り上がる中世風の帽子「バイコケット」,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,帽子の種類として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Bycocket""]",
98,blue_tongue,YES,青い舌,BROWSE_WORTHY,BODY_SITE,CORE,舌という身体部位の見た目が中心,,,,,,,[],[],[],NO,,CHECKED,[],
101,pool_party_(league),YES,『League of Legends』の「Pool Party」スキン系列・テーマ,MIXED,CLOTHING_EXPOSURE,CORE,水着・夏向け衣装テーマとして視覚的にも探せる,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,RESEARCHED,"[""https://bo3.gg/fr/lol/articles/league-of-legends-pool-party-skins""]",
104,poverty,YES,貧困状態を表す場面・人物設定,BROWSE_WORTHY,,,,,,,,,,[],[],[],YES,社会・生活状態を直接表す既存トップレベル入口がなく、役割や背景だけでは貧困という概念を十分に表せない,CHECKED,[],
107,red_queen_(sword),YES,『Devil May Cry』でネロが使う固有武器「Red Queen」,MIXED,TOOL_OBJECT,CORE,剣・武器として視覚的に探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://devilmaycry.fandom.com/wiki/Red_Queen""]",
110,no_necktie,YES,ネクタイを着けていない服装状態,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服の有無・着用状態として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
113,yoshi_egg,YES,『ヨッシー』シリーズの特徴的な斑点模様の卵,MIXED,TOOL_OBJECT,CORE,画面内の固有小物として探せる,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
116,underground,YES,地下・地中の場所や空間,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・環境として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
119,oversplit,YES,通常の開脚より大きく脚を開いたオーバースプリット姿勢,BROWSE_WORTHY,POSE_POSITION,CORE,脚の開き方を指定するポーズとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
122,holding_hair_tie,YES,ヘアゴムを手に持っている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,小物を持つ行為として探すのが自然,TOOL_OBJECT,SUPPORTING,ヘアゴム自体も意図的に置く小物,,,,"[""ACTION_CONTACT/OBJECT_USE"", ""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
125,lap_pillow,YES,他人の膝を枕にして頭を乗せる膝枕,BROWSE_WORTHY,POSE_POSITION,CORE,二人の身体配置が主要な視覚,RELATION_ROLE,SUPPORTING,親密な二者関係の場面としても探し得る,,,,[],[],[],NO,,CHECKED,[],
128,balding,YES,髪が薄くなっている・禿げかけている状態,BROWSE_WORTHY,HAIR_FACE,CORE,頭髪の外観として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
131,sea_cucumber,YES,ナマコ,BROWSE_WORTHY,LIVING,CORE,生物としてシーンに加える対象,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
134,strawberry_bag,YES,イチゴを意匠にしたバッグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,バッグという身につける服飾小物として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
137,ueda_masashi_(style),YES,漫画家・植田まさしの作風を模した絵柄,BROWSE_WORTHY,STYLE_PROCESSING,CORE,特定作家風の描画スタイルとして探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Kobo,_the_Li%27l_Rascal""]",
140,notched_ear,YES,耳の縁が欠けた・切れ込みのある形状,BROWSE_WORTHY,HAIR_FACE,CORE,耳を含む顔まわりの外観特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
143,youtube_username,YES,YouTubeのユーザー名が画面内に表示された表現,BROWSE_WORTHY,TEXT_SYMBOL,CORE,表示文字として探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
146,toy_car,YES,おもちゃの車,BROWSE_WORTHY,TOOL_OBJECT,CORE,玩具・小物としてシーンに置く対象,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
